Ano,UF,Partido,Magnitude,Perturbação máxima %,N cenários,K original,C,Fronteira original válida,Jaccard médio,Jaccard P10,Cenários com K alterado %,Cenários com composição alterada %
2022,SE,CIDADANIA,8–12,5,200,2,5,True,0.5999999999999999,0.6,0.0,100.0
2022,SE,CIDADANIA,8–12,10,200,2,5,True,0.5999999999999999,0.6,0.0,100.0
2022,SE,DC,8–12,5,200,9,9,False,1.0,1.0,0.0,0.0
2022,SE,DC,8–12,10,200,9,9,False,1.0,1.0,0.0,0.0
2022,SE,PATRIOTA,8–12,5,200,6,8,True,1.0,1.0,0.0,0.0
2022,SE,PATRIOTA,8–12,10,200,6,8,True,1.0,1.0,0.0,0.0
2022,SE,PC DO B,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,SE,PC DO B,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,SE,PDT,8–12,5,200,5,9,True,1.0,1.0,0.0,0.0
2022,SE,PDT,8–12,10,200,5,9,True,1.0,1.0,0.0,0.0
2022,SE,PL,8–12,5,200,3,7,True,0.96,0.75,16.0,16.0
2022,SE,PL,8–12,10,200,3,7,True,0.93,0.75,28.000000000000004,28.000000000000004
2022,SE,PMN,8–12,5,200,7,8,True,1.0,1.0,0.0,0.0
2022,SE,PMN,8–12,10,200,7,8,True,0.99625,1.0,0.0,1.5
2022,SE,PODE,8–12,5,200,1,7,True,1.0,1.0,0.0,0.0
2022,SE,PODE,8–12,10,200,1,7,True,1.0,1.0,0.0,0.0
2022,SE,PP,8–12,5,200,7,9,True,1.0,1.0,0.0,0.0
2022,SE,PP,8–12,10,200,7,9,True,0.9785714285714286,0.8571428571428571,15.0,15.0
2022,SE,PSB,8–12,5,200,3,9,True,1.0,1.0,0.0,0.0
2022,SE,PSB,8–12,10,200,3,9,True,1.0,1.0,0.0,0.0
2022,SE,PSD,8–12,5,200,4,9,True,0.814,0.6,0.0,46.5
2022,SE,PSD,8–12,10,200,4,9,True,0.8119999999999998,0.6,0.0,47.0
2022,SE,PSDB,8–12,5,200,2,4,True,1.0,1.0,0.0,0.0
2022,SE,PSDB,8–12,10,200,2,4,True,1.0,1.0,0.0,0.0
2022,SE,PSOL,8–12,5,200,4,7,True,0.6908482142857144,0.5,4.0,100.0
2022,SE,PSOL,8–12,10,200,4,7,True,0.62596757518797,0.49999999999999994,27.0,100.0
2022,SE,PT,8–12,5,200,2,5,True,1.0,1.0,0.0,0.0
2022,SE,PT,8–12,10,200,2,5,True,0.9616666666666666,0.6666666666666666,11.5,11.5
2022,SE,PV,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,SE,PV,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,SE,REDE,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2022,SE,REDE,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2022,SE,REPUBLICANOS,8–12,5,200,5,9,True,0.935,0.8333333333333334,39.0,39.0
2022,SE,REPUBLICANOS,8–12,10,200,5,9,True,0.9316666666666668,0.8333333333333334,35.0,38.0
2022,SE,SOLIDARIEDADE,8–12,5,200,4,4,False,1.0,1.0,0.0,0.0
2022,SE,SOLIDARIEDADE,8–12,10,200,4,4,False,1.0,1.0,0.0,0.0
2022,SE,UNIAO,8–12,5,200,6,9,True,1.0,1.0,0.0,0.0
2022,SE,UNIAO,8–12,10,200,6,9,True,1.0,1.0,0.0,0.0
2022,SE,UP,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,SE,UP,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,SP,AGIR,39–70,5,200,2,68,True,1.0,1.0,0.0,0.0
2022,SP,AGIR,39–70,10,200,2,68,True,1.0,1.0,0.0,0.0
2022,SP,AVANTE,39–70,5,200,11,70,True,0.9775,0.9166666666666666,10.0,18.5
2022,SP,AVANTE,39–70,10,200,11,70,True,0.9334935897435898,0.8333333333333334,27.500000000000004,51.0
2022,SP,CIDADANIA,39–70,5,200,4,9,True,1.0,1.0,0.0,0.0
2022,SP,CIDADANIA,39–70,10,200,4,9,True,1.0,1.0,0.0,0.0
2022,SP,DC,39–70,5,200,15,16,True,1.0,1.0,0.0,0.0
2022,SP,DC,39–70,10,200,15,16,True,0.9963333333333333,1.0,5.5,5.5
2022,SP,MDB,39–70,5,200,21,66,True,0.9995454545454545,1.0,1.0,1.0
2022,SP,MDB,39–70,10,200,21,66,True,0.986926406926407,0.9523809523809523,28.000000000000004,28.000000000000004
2022,SP,NOVO,39–70,5,200,8,56,True,0.4802406832298136,0.4782608695652173,5.0,100.0
2022,SP,NOVO,39–70,10,200,8,56,True,0.48815993788819884,0.4782608695652173,25.0,100.0
2022,SP,PATRIOTA,39–70,5,200,32,70,True,0.9463409888955584,0.92,18.0,100.0
2022,SP,PATRIOTA,39–70,10,200,32,70,True,0.9342369644246417,0.9114973262032086,42.5,100.0
2022,SP,PC DO B,39–70,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,SP,PC DO B,39–70,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,SP,PCO,39–70,5,200,9,9,False,1.0,1.0,0.0,0.0
2022,SP,PCO,39–70,10,200,9,9,False,1.0,1.0,0.0,0.0
2022,SP,PDT,39–70,5,200,6,45,True,0.8509340659340658,0.8461538461538461,43.5,100.0
2022,SP,PDT,39–70,10,200,6,45,True,0.8514285714285714,0.8461538461538461,48.0,100.0
2022,SP,PL,39–70,5,200,23,70,True,0.8340025641025641,0.7692307692307693,5.5,99.5
2022,SP,PL,39–70,10,200,23,70,True,0.8291826923076923,0.7692307692307693,33.5,100.0
2022,SP,PMN,39–70,5,200,13,47,True,0.6807476156291662,0.6581632653061225,44.0,100.0
2022,SP,PMN,39–70,10,200,13,47,True,0.6828838240393307,0.6581632653061225,57.99999999999999,100.0
2022,SP,PODE,39–70,5,200,22,71,True,0.9401819828722003,0.8744565217391305,27.500000000000004,72.0
2022,SP,PODE,39–70,10,200,22,71,True,0.9150469367588933,0.8695652173913043,67.0,92.5
2022,SP,PP,39–70,5,200,8,65,True,0.9727777777777779,0.8888888888888888,14.499999999999998,19.5
2022,SP,PP,39–70,10,200,8,65,True,0.9166666666666669,0.7777777777777778,23.0,49.0
2022,SP,PROS,39–70,5,200,7,59,True,0.975625,0.875,19.5,19.5
2022,SP,PROS,39–70,10,200,7,59,True,0.958125,0.875,33.5,33.5
2022,SP,PRTB,39–70,5,200,30,59,True,0.518612828206806,0.5185185185185184,27.500000000000004,100.0
2022,SP,PRTB,39–70,10,200,30,59,True,0.5185589169611163,0.5175658720200752,59.5,100.0
2022,SP,PSB,39–70,5,200,11,67,True,0.9616666666666666,0.9166666666666666,28.000000000000004,37.0
2022,SP,PSB,39–70,10,200,11,67,True,0.9258216783216784,0.8333333333333334,39.5,62.0
2022,SP,PSC,39–70,5,200,8,59,True,1.0,1.0,0.0,0.0
2022,SP,PSC,39–70,10,200,8,59,True,0.950625,0.875,27.500000000000004,34.5
2022,SP,PSD,39–70,5,200,18,48,True,0.9916666666666666,0.9444444444444444,15.0,15.0
2022,SP,PSD,39–70,10,200,18,48,True,0.9783625730994152,0.9444444444444444,38.0,38.5
2022,SP,PSDB,39–70,5,200,13,43,True,1.0,1.0,0.0,0.0
2022,SP,PSDB,39–70,10,200,13,43,True,0.9939285714285714,1.0,8.5,8.5
2022,SP,PSOL,39–70,5,200,12,38,True,1.0,1.0,0.0,0.0
2022,SP,PSOL,39–70,10,200,12,38,True,0.982051282051282,0.9166666666666666,4.0,13.5
2022,SP,PSTU,39–70,5,200,3,9,True,0.945,0.5,0.0,11.0
2022,SP,PSTU,39–70,10,200,3,9,True,0.77,0.5,0.0,46.0
2022,SP,PT,39–70,5,200,28,57,True,1.0,1.0,0.0,0.0
2022,SP,PT,39–70,10,200,28,57,True,0.995,1.0,2.5,8.5
2022,SP,PTB,39–70,5,200,5,70,True,0.9183333333333331,0.6666666666666666,0.0,24.5
2022,SP,PTB,39–70,10,200,5,70,True,0.8725,0.6666666666666666,12.5,44.5
2022,SP,PV,39–70,5,200,4,11,True,0.99875,1.0,0.5,0.5
2022,SP,PV,39–70,10,200,4,11,True,0.96875,0.75,12.5,12.5
2022,SP,REDE,39–70,5,200,3,21,True,1.0,1.0,0.0,0.0
2022,SP,REDE,39–70,10,200,3,21,True,1.0,1.0,0.0,0.0
2022,SP,REPUBLICANOS,39–70,5,200,19,68,True,1.0,1.0,0.0,0.0
2022,SP,REPUBLICANOS,39–70,10,200,19,68,True,0.9959868421052631,1.0,8.0,8.0
2022,SP,SOLIDARIEDADE,39–70,5,200,15,54,True,0.9491176470588235,0.875,10.5,45.5
2022,SP,SOLIDARIEDADE,39–70,10,200,15,54,True,0.9208639705882353,0.875,25.0,68.5
2022,SP,UNIAO,39–70,5,200,38,66,True,0.9904048582995951,0.9487179487179487,16.0,26.5
2022,SP,UNIAO,39–70,10,200,38,66,True,0.9675067476383267,0.9230769230769231,42.0,69.5
2022,SP,UP,39–70,5,200,1,1,False,1.0,1.0,0.0,0.0
2022,SP,UP,39–70,10,200,1,1,False,1.0,1.0,0.0,0.0
2022,TO,AVANTE,8–12,5,200,7,9,True,0.9842857142857143,0.8571428571428571,11.0,11.0
2022,TO,AVANTE,8–12,10,200,7,9,True,0.9453571428571428,0.8571428571428571,29.5,34.5
2022,TO,CIDADANIA,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,TO,CIDADANIA,8–12,10,200,2,2,False,0.9125,0.5,17.5,17.5
2022,TO,DC,8–12,5,200,6,8,True,0.8,0.8,0.0,100.0
2022,TO,DC,8–12,10,200,6,8,True,0.7979924812030075,0.8,2.5,100.0
2022,TO,MDB,8–12,5,200,3,8,True,0.7142857142857142,0.7142857142857143,0.0,100.0
2022,TO,MDB,8–12,10,200,3,8,True,0.7142857142857142,0.7142857142857143,0.0,100.0
2022,TO,PATRIOTA,8–12,5,200,3,9,True,1.0,1.0,0.0,0.0
2022,TO,PATRIOTA,8–12,10,200,3,9,True,0.98125,1.0,7.5,7.5
2022,TO,PC DO B,8–12,5,200,2,2,False,0.925,0.5,15.0,15.0
2022,TO,PC DO B,8–12,10,200,2,2,False,0.8475,0.5,30.5,30.5
2022,TO,PDT,8–12,5,200,4,6,True,0.824,0.6,0.0,44.0
2022,TO,PDT,8–12,10,200,4,6,True,0.79,0.6,0.0,52.5
2022,TO,PL,8–12,5,200,4,9,True,1.0,1.0,0.0,0.0
2022,TO,PL,8–12,10,200,4,9,True,0.98375,1.0,6.5,6.5
2022,TO,PODE,8–12,5,200,6,9,True,1.0,1.0,0.0,0.0
2022,TO,PODE,8–12,10,200,6,9,True,0.9957142857142859,1.0,1.0,2.0
2022,TO,PP,8–12,5,200,6,9,True,1.0,1.0,0.0,0.0
2022,TO,PP,8–12,10,200,6,9,True,0.9991666666666668,1.0,0.5,0.5
2022,TO,PRTB,8–12,5,200,1,4,True,1.0,1.0,0.0,0.0
2022,TO,PRTB,8–12,10,200,1,4,True,1.0,1.0,0.0,0.0
2022,TO,PSB,8–12,5,200,6,8,True,1.0,1.0,0.0,0.0
2022,TO,PSB,8–12,10,200,6,8,True,0.9642857142857143,0.7142857142857143,0.0,12.5
2022,TO,PSC,8–12,5,200,2,9,True,1.0,1.0,0.0,0.0
2022,TO,PSC,8–12,10,200,2,9,True,1.0,1.0,0.0,0.0
2022,TO,PSD,8–12,5,200,5,9,True,0.9841666666666665,1.0,2.5,6.0
2022,TO,PSD,8–12,10,200,5,9,True,0.9108333333333334,0.6666666666666666,21.5,37.5
2022,TO,PSDB,8–12,5,200,5,5,False,1.0,1.0,0.0,0.0
2022,TO,PSDB,8–12,10,200,5,5,False,0.992,1.0,4.0,4.0
2022,TO,PSOL,8–12,5,200,3,3,False,1.0,1.0,0.0,0.0
2022,TO,PSOL,8–12,10,200,3,3,False,1.0,1.0,0.0,0.0
2022,TO,PT,8–12,5,200,3,5,True,1.0,1.0,0.0,0.0
2022,TO,PT,8–12,10,200,3,5,True,1.0,1.0,0.0,0.0
2022,TO,PTB,8–12,5,200,6,9,True,1.0,1.0,0.0,0.0
2022,TO,PTB,8–12,10,200,6,9,True,0.9921428571428571,1.0,4.5,5.0
2022,TO,PV,8–12,5,200,1,2,True,1.0,1.0,0.0,0.0
2022,TO,PV,8–12,10,200,1,2,True,1.0,1.0,0.0,0.0
2022,TO,REDE,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,TO,REDE,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,TO,REPUBLICANOS,8–12,5,200,7,9,True,0.98375,0.875,13.0,13.0
2022,TO,REPUBLICANOS,8–12,10,200,7,9,True,0.951875,0.75,16.5,27.500000000000004
2022,TO,UNIAO,8–12,5,200,5,7,True,0.995,1.0,0.0,1.5
2022,TO,UNIAO,8–12,10,200,5,7,True,0.9103571428571428,0.6666666666666666,3.0,28.000000000000004
