ano_eleicao,sg_partido_norm,n_listas,n_listas_financiadas,bancada,bancada_listas_financiadas,alvo,H_observado,E_esperado,H_maximo,lift,teto_lift,lift_normalizado,dp_nulo_lift,denominador_pequeno
2022,PCO,13,12,0,0,competitividade,0.0,0.0,0.0,,,,,True
2022,PCO,13,12,0,0,eleicao,0.0,0.0,0.0,,,,,True
2022,PDT,27,27,17,17,competitividade,43.83333333333333,17.416839885260934,51.0,2.5167213812666125,2.928200542462295,0.7865993955845345,0.15851324377914558,False
2022,PDT,27,27,17,17,eleicao,17.0,7.360298619509146,17.0,2.309688896988492,2.309688896988492,1.0,0.2245658175522075,False
2022,PL,25,25,99,99,competitividade,95.72307692307692,46.43830559649387,119.0,2.0612956414650947,2.5625396635699946,0.6792119689559185,0.09445503840099176,False
2022,PL,25,25,99,99,eleicao,79.6923076923077,35.3777479240601,96.0,2.2526111007227128,2.713570129055932,0.7309949441128633,0.11268552506210097,False
2022,PMB,16,5,0,0,competitividade,1.0,0.6666666666666666,1.0,1.5,1.5,1.0,0.7071067811865476,True
2022,PMB,16,5,0,0,eleicao,0.0,0.0,0.0,,,,,True
2022,PMN,15,14,0,0,competitividade,2.0,0.7089522280208751,3.0,2.821064552661382,4.231596828992073,0.563518486069739,1.0069137602208882,True
2022,PMN,15,14,0,0,eleicao,0.0,0.0,0.0,,,,,True
2022,PODE,26,24,12,12,competitividade,45.5,27.937228411393697,60.0,1.628651179350477,2.147671884857772,0.5477621153265284,0.11398771317970048,False
2022,PODE,26,24,12,12,eleicao,10.5,4.486642106918432,12.0,2.340280269694106,2.6746060225075494,0.8003555771805804,0.33821635361267427,True
2022,PP,25,25,47,47,competitividade,97.16666666666667,54.24774458127742,112.0,1.7911650966628738,2.0646019639064344,0.7431557741635049,0.07524625092132997,False
2022,PP,25,25,47,47,eleicao,47.0,22.400825801843293,47.0,2.0981369354755,2.0981369354755,1.0,0.12516207340442173,False
