ano_eleicao,sg_uf,sg_partido_norm,limiar,C,k,proporcao,lista_sem_recursos,massa_financeira,empate_corte
2022,MT,PSOL,70,5,2,0.4,False,0.7496884917537838,False
2022,MT,PSOL,80,5,3,0.6,False,0.8357377056153554,False
2022,MT,PSOL,90,5,4,0.8,False,0.9217731159052551,False
2022,MT,PSOL,95,5,5,1.0,False,1.0,False
2022,MT,PT,50,4,1,0.25,False,0.8440445448272021,False
2022,MT,PT,60,4,1,0.25,False,0.8440445448272021,False
2022,MT,PT,70,4,1,0.25,False,0.8440445448272021,False
2022,MT,PT,80,4,1,0.25,False,0.8440445448272021,False
2022,MT,PT,90,4,2,0.5,False,0.9032165909137296,False
2022,MT,PT,95,4,3,0.75,False,0.962350497879223,False
2022,MT,PTB,50,9,2,0.2222222222222222,False,0.611143733359999,True
2022,MT,PTB,60,9,2,0.2222222222222222,False,0.611143733359999,True
2022,MT,PTB,70,9,3,0.3333333333333333,False,0.7243184987970359,False
2022,MT,PTB,80,9,4,0.4444444444444444,False,0.8059425072463199,False
2022,MT,PTB,90,9,6,0.6666666666666666,False,0.9455430733899557,False
2022,MT,PTB,95,9,7,0.7777777777777778,False,0.9908129795647705,False
2022,MT,PV,50,3,1,0.3333333333333333,False,0.9638544636122885,False
2022,MT,PV,60,3,1,0.3333333333333333,False,0.9638544636122885,False
2022,MT,PV,70,3,1,0.3333333333333333,False,0.9638544636122885,False
2022,MT,PV,80,3,1,0.3333333333333333,False,0.9638544636122885,False
2022,MT,PV,90,3,1,0.3333333333333333,False,0.9638544636122885,False
2022,MT,PV,95,3,1,0.3333333333333333,False,0.9638544636122885,False
2022,MT,REDE,50,3,1,0.3333333333333333,False,0.7,False
2022,MT,REDE,60,3,1,0.3333333333333333,False,0.7,False
2022,MT,REDE,70,3,1,0.3333333333333333,False,0.7,False
2022,MT,REDE,80,3,2,0.6666666666666666,False,0.85,True
2022,MT,REDE,90,3,3,1.0,False,1.0,False
2022,MT,REDE,95,3,3,1.0,False,1.0,False
2022,MT,REPUBLICANOS,50,9,2,0.2222222222222222,False,0.5335651138236139,False
2022,MT,REPUBLICANOS,60,9,3,0.3333333333333333,False,0.6353685301786247,False
2022,MT,REPUBLICANOS,70,9,4,0.4444444444444444,False,0.7363449895226039,False
2022,MT,REPUBLICANOS,80,9,6,0.6666666666666666,False,0.8544982451469688,False
2022,MT,REPUBLICANOS,90,9,7,0.7777777777777778,False,0.9062413040212062,False
2022,MT,REPUBLICANOS,95,9,8,0.8888888888888888,False,0.9564910008281665,False
2022,MT,SOLIDARIEDADE,50,6,3,0.5,False,0.6879525995562961,False
2022,MT,SOLIDARIEDADE,60,6,3,0.5,False,0.6879525995562961,False
2022,MT,SOLIDARIEDADE,70,6,4,0.6666666666666666,False,0.8573135349068423,False
2022,MT,SOLIDARIEDADE,80,6,4,0.6666666666666666,False,0.8573135349068423,False
2022,MT,SOLIDARIEDADE,90,6,5,0.8333333333333334,False,0.9388486578172182,False
2022,MT,SOLIDARIEDADE,95,6,6,1.0,False,1.0,False
2022,MT,UNIAO,50,9,3,0.3333333333333333,False,0.5706139937115221,False
2022,MT,UNIAO,60,9,4,0.4444444444444444,False,0.6579145321671765,False
2022,MT,UNIAO,70,9,5,0.5555555555555556,False,0.7398321304752313,True
2022,MT,UNIAO,80,9,6,0.6666666666666666,False,0.8217497287832862,False
2022,MT,UNIAO,90,9,7,0.7777777777777778,False,0.9035159082404943,True
2022,MT,UNIAO,95,9,8,0.8888888888888888,False,0.9852820876977025,False
2022,PA,AGIR,50,13,3,0.23076923076923078,False,0.5769230769230769,False
2022,PA,AGIR,60,13,4,0.3076923076923077,False,0.6730769230769231,False
2022,PA,AGIR,70,13,5,0.38461538461538464,False,0.7403846153846154,False
2022,PA,AGIR,80,13,7,0.5384615384615384,False,0.8461538461538461,True
2022,PA,AGIR,90,13,9,0.6923076923076923,False,0.9230769230769231,True
2022,PA,AGIR,95,13,10,0.7692307692307693,False,0.9519230769230769,True
2022,PA,AVANTE,50,5,0,0.0,True,,False
2022,PA,AVANTE,60,5,0,0.0,True,,False
2022,PA,AVANTE,70,5,0,0.0,True,,False
2022,PA,AVANTE,80,5,0,0.0,True,,False
2022,PA,AVANTE,90,5,0,0.0,True,,False
2022,PA,AVANTE,95,5,0,0.0,True,,False
2022,PA,CIDADANIA,50,3,1,0.3333333333333333,False,0.8351750157152097,False
2022,PA,CIDADANIA,60,3,1,0.3333333333333333,False,0.8351750157152097,False
2022,PA,CIDADANIA,70,3,1,0.3333333333333333,False,0.8351750157152097,False
2022,PA,CIDADANIA,80,3,1,0.3333333333333333,False,0.8351750157152097,False
2022,PA,CIDADANIA,90,3,2,0.6666666666666666,False,0.9204293179314805,False
2022,PA,CIDADANIA,95,3,3,1.0,False,1.0,False
2022,PA,MDB,50,14,2,0.14285714285714285,False,0.5231219920485457,True
2022,PA,MDB,60,14,3,0.21428571428571427,False,0.7846829880728186,False
2022,PA,MDB,70,14,3,0.21428571428571427,False,0.7846829880728186,False
2022,PA,MDB,80,14,4,0.2857142857142857,False,0.8252249424565808,True
2022,PA,MDB,90,14,6,0.42857142857142855,False,0.9063088512241054,True
2022,PA,MDB,95,14,8,0.5714285714285714,False,0.9599288554090813,True
2022,PA,PATRIOTA,50,1,0,0.0,True,,False
2022,PA,PATRIOTA,60,1,0,0.0,True,,False
2022,PA,PATRIOTA,70,1,0,0.0,True,,False
2022,PA,PATRIOTA,80,1,0,0.0,True,,False
2022,PA,PATRIOTA,90,1,0,0.0,True,,False
2022,PA,PATRIOTA,95,1,0,0.0,True,,False
2022,PA,PC DO B,50,5,3,0.6,False,0.7241379310344828,False
2022,PA,PC DO B,60,5,3,0.6,False,0.7241379310344828,False
2022,PA,PC DO B,70,5,3,0.6,False,0.7241379310344828,False
2022,PA,PC DO B,80,5,4,0.8,False,0.8620689655172413,True
2022,PA,PC DO B,90,5,5,1.0,False,1.0,False
2022,PA,PC DO B,95,5,5,1.0,False,1.0,False
2022,PA,PDT,50,18,2,0.1111111111111111,False,0.613685179502915,False
2022,PA,PDT,60,18,2,0.1111111111111111,False,0.613685179502915,False
2022,PA,PDT,70,18,3,0.16666666666666666,False,0.7891991408407487,False
2022,PA,PDT,80,18,4,0.2222222222222222,False,0.8220312979441546,False
2022,PA,PDT,90,18,7,0.3888888888888889,False,0.9064130101258054,True
2022,PA,PDT,95,18,10,0.5555555555555556,False,0.9662473151273396,False
2022,PA,PL,50,18,1,0.05555555555555555,False,0.747976436997283,False
2022,PA,PL,60,18,1,0.05555555555555555,False,0.747976436997283,False
2022,PA,PL,70,18,1,0.05555555555555555,False,0.747976436997283,False
2022,PA,PL,80,18,2,0.1111111111111111,False,0.993053906524571,False
2022,PA,PL,90,18,2,0.1111111111111111,False,0.993053906524571,False
2022,PA,PL,95,18,2,0.1111111111111111,False,0.993053906524571,False
2022,PA,PMB,50,8,0,0.0,True,,False
2022,PA,PMB,60,8,0,0.0,True,,False
2022,PA,PMB,70,8,0,0.0,True,,False
2022,PA,PMB,80,8,0,0.0,True,,False
2022,PA,PMB,90,8,0,0.0,True,,False
2022,PA,PMB,95,8,0,0.0,True,,False
2022,PA,PODE,50,18,4,0.2222222222222222,False,0.5061224489795918,False
2022,PA,PODE,60,18,6,0.3333333333333333,False,0.6281632653061224,False
2022,PA,PODE,70,18,8,0.4444444444444444,False,0.730204081632653,False
2022,PA,PODE,80,18,10,0.5555555555555556,False,0.8204081632653061,False
2022,PA,PODE,90,18,13,0.7222222222222222,False,0.9051020408163265,True
2022,PA,PODE,95,18,15,0.8333333333333334,False,0.9561224489795919,True
2022,PA,PP,50,17,5,0.29411764705882354,False,0.5717147959934077,False
2022,PA,PP,60,17,6,0.35294117647058826,False,0.6253717454062099,True
2022,PA,PP,70,17,8,0.47058823529411764,False,0.7326856442318144,True
2022,PA,PP,80,17,10,0.5882352941176471,False,0.8265853057042183,True
2022,PA,PP,90,17,12,0.7058823529411765,False,0.9070707298234216,False
2022,PA,PP,95,17,15,0.8823529411764706,False,0.9634105267068639,True
2022,PA,PROS,50,10,1,0.1,False,0.9615384615384616,False
2022,PA,PROS,60,10,1,0.1,False,0.9615384615384616,False
2022,PA,PROS,70,10,1,0.1,False,0.9615384615384616,False
2022,PA,PROS,80,10,1,0.1,False,0.9615384615384616,False
2022,PA,PROS,90,10,1,0.1,False,0.9615384615384616,False
2022,PA,PROS,95,10,1,0.1,False,0.9615384615384616,False
2022,PA,PRTB,50,10,1,0.1,False,1.0,False
2022,PA,PRTB,60,10,1,0.1,False,1.0,False
2022,PA,PRTB,70,10,1,0.1,False,1.0,False
2022,PA,PRTB,80,10,1,0.1,False,1.0,False
2022,PA,PRTB,90,10,1,0.1,False,1.0,False
2022,PA,PRTB,95,10,1,0.1,False,1.0,False
2022,PA,PSB,50,18,5,0.2777777777777778,False,0.5135888673006949,False
2022,PA,PSB,60,18,7,0.3888888888888889,False,0.6175506768100102,False
2022,PA,PSB,70,18,9,0.5,False,0.7031593880461136,False
2022,PA,PSB,80,18,12,0.6666666666666666,False,0.8239833739393609,False
2022,PA,PSB,90,18,15,0.8333333333333334,False,0.9241581442134736,False
2022,PA,PSB,95,18,16,0.8888888888888888,False,0.9531900387454971,False
2022,PA,PSC,50,18,1,0.05555555555555555,False,0.6600660066006601,False
2022,PA,PSC,60,18,1,0.05555555555555555,False,0.6600660066006601,False
2022,PA,PSC,70,18,2,0.1111111111111111,False,0.7326732673267327,False
2022,PA,PSC,80,18,4,0.2222222222222222,False,0.8316831683168316,True
2022,PA,PSC,90,18,7,0.3888888888888889,False,0.9075907590759076,False
2022,PA,PSC,95,18,11,0.6111111111111112,False,0.9537953795379538,True
2022,PA,PSD,50,13,4,0.3076923076923077,False,0.5587305049623732,False
2022,PA,PSD,60,13,5,0.38461538461538464,False,0.6458719598647616,False
2022,PA,PSD,70,13,6,0.46153846153846156,False,0.7230886683389682,False
2022,PA,PSD,80,13,8,0.6153846153846154,False,0.8338968262624059,False
2022,PA,PSD,90,13,10,0.7692307692307693,False,0.9328171011015378,False
2022,PA,PSD,95,13,11,0.8461538461538461,False,0.9664085505507689,True
2022,PA,PSDB,50,14,3,0.21428571428571427,False,0.5353982300884956,False
2022,PA,PSDB,60,14,4,0.2857142857142857,False,0.6221238938053097,False
2022,PA,PSDB,70,14,6,0.42857142857142855,False,0.7371681415929203,True
2022,PA,PSDB,80,14,8,0.5714285714285714,False,0.8415929203539823,False
2022,PA,PSDB,90,14,10,0.7142857142857143,False,0.9008849557522124,False
2022,PA,PSDB,95,14,12,0.8571428571428571,False,0.9504424778761061,True
2022,PA,PSOL,50,15,2,0.13333333333333333,False,0.6430590642680071,False
2022,PA,PSOL,60,15,2,0.13333333333333333,False,0.6430590642680071,False
2022,PA,PSOL,70,15,3,0.2,False,0.7917108350546471,False
2022,PA,PSOL,80,15,4,0.26666666666666666,False,0.8394838784701872,False
2022,PA,PSOL,90,15,7,0.4666666666666667,False,0.9194068890809322,False
2022,PA,PSOL,95,15,9,0.6,False,0.9521549570253722,False
2022,PA,PSTU,50,1,1,1.0,False,1.0,False
2022,PA,PSTU,60,1,1,1.0,False,1.0,False
2022,PA,PSTU,70,1,1,1.0,False,1.0,False
2022,PA,PSTU,80,1,1,1.0,False,1.0,False
2022,PA,PSTU,90,1,1,1.0,False,1.0,False
2022,PA,PSTU,95,1,1,1.0,False,1.0,False
2022,PA,PT,50,11,2,0.18181818181818182,False,0.51853240236463,False
2022,PA,PT,60,11,3,0.2727272727272727,False,0.7093933961718532,False
2022,PA,PT,70,11,3,0.2727272727272727,False,0.7093933961718532,False
2022,PA,PT,80,11,4,0.36363636363636365,False,0.8865336093977283,False
2022,PA,PT,90,11,5,0.45454545454545453,False,0.9233121523057461,False
2022,PA,PT,95,11,6,0.5454545454545454,False,0.956477493392106,False
2022,PA,PTB,50,18,2,0.1111111111111111,False,0.6143338918324656,False
2022,PA,PTB,60,18,2,0.1111111111111111,False,0.6143338918324656,False
2022,PA,PTB,70,18,3,0.16666666666666666,False,0.8532421004318231,False
2022,PA,PTB,80,18,3,0.16666666666666666,False,0.8532421004318231,False
2022,PA,PTB,90,18,4,0.2222222222222222,False,0.9078496909688192,False
2022,PA,PTB,95,18,7,0.3888888888888889,False,0.9624572815058152,False
2022,PA,PV,50,2,1,0.5,False,0.9315083861942522,False
2022,PA,PV,60,2,1,0.5,False,0.9315083861942522,False
2022,PA,PV,70,2,1,0.5,False,0.9315083861942522,False
2022,PA,PV,80,2,1,0.5,False,0.9315083861942522,False
2022,PA,PV,90,2,1,0.5,False,0.9315083861942522,False
2022,PA,PV,95,2,2,1.0,False,1.0,False
2022,PA,REDE,50,2,1,0.5,False,1.0,False
2022,PA,REDE,60,2,1,0.5,False,1.0,False
2022,PA,REDE,70,2,1,0.5,False,1.0,False
2022,PA,REDE,80,2,1,0.5,False,1.0,False
2022,PA,REDE,90,2,1,0.5,False,1.0,False
2022,PA,REDE,95,2,1,0.5,False,1.0,False
2022,PA,REPUBLICANOS,50,18,6,0.3333333333333333,False,0.5642430374647052,False
2022,PA,REPUBLICANOS,60,18,7,0.3888888888888889,False,0.6260940573599925,False
2022,PA,REPUBLICANOS,70,18,9,0.5,False,0.7131046871192096,False
2022,PA,REPUBLICANOS,80,18,12,0.6666666666666666,False,0.8429560085458893,False
2022,PA,REPUBLICANOS,90,18,14,0.7777777777777778,False,0.9170183024448774,False
2022,PA,REPUBLICANOS,95,18,16,0.8888888888888888,False,0.9612533111113559,True
2022,PA,SOLIDARIEDADE,50,10,1,0.1,False,0.7209805335255948,False
2022,PA,SOLIDARIEDADE,60,10,1,0.1,False,0.7209805335255948,False
2022,PA,SOLIDARIEDADE,70,10,1,0.1,False,0.7209805335255948,False
2022,PA,SOLIDARIEDADE,80,10,3,0.3,False,0.8125450612833454,True
2022,PA,SOLIDARIEDADE,90,10,6,0.6,False,0.9206921413121846,False
2022,PA,SOLIDARIEDADE,95,10,8,0.8,False,0.9711607786589762,False
2022,PA,UNIAO,50,18,4,0.2222222222222222,False,0.5370937344217509,False
2022,PA,UNIAO,60,18,6,0.3333333333333333,False,0.6536952400005032,False
2022,PA,UNIAO,70,18,7,0.3888888888888889,False,0.7050141353602227,False
2022,PA,UNIAO,80,18,9,0.5,False,0.8062772778212445,False
2022,PA,UNIAO,90,18,12,0.6666666666666666,False,0.9102529279653888,False
2022,PA,UNIAO,95,18,14,0.7777777777777778,False,0.9568719124717234,False
2022,PB,AGIR,50,8,0,0.0,True,,False
2022,PB,AGIR,60,8,0,0.0,True,,False
2022,PB,AGIR,70,8,0,0.0,True,,False
2022,PB,AGIR,80,8,0,0.0,True,,False
2022,PB,AGIR,90,8,0,0.0,True,,False
2022,PB,AGIR,95,8,0,0.0,True,,False
2022,PB,AVANTE,50,9,0,0.0,True,,False
2022,PB,AVANTE,60,9,0,0.0,True,,False
2022,PB,AVANTE,70,9,0,0.0,True,,False
2022,PB,AVANTE,80,9,0,0.0,True,,False
2022,PB,AVANTE,90,9,0,0.0,True,,False
2022,PB,AVANTE,95,9,0,0.0,True,,False
2022,PB,DC,50,2,1,0.5,False,0.5024875621890548,False
2022,PB,DC,60,2,2,1.0,False,1.0,False
2022,PB,DC,70,2,2,1.0,False,1.0,False
2022,PB,DC,80,2,2,1.0,False,1.0,False
2022,PB,DC,90,2,2,1.0,False,1.0,False
2022,PB,DC,95,2,2,1.0,False,1.0,False
2022,PB,MDB,50,13,3,0.23076923076923078,False,0.5571487994300662,False
2022,PB,MDB,60,13,4,0.3076923076923077,False,0.6441436700414416,False
2022,PB,MDB,70,13,5,0.38461538461538464,False,0.7268173628600966,False
2022,PB,MDB,80,13,7,0.5384615384615384,False,0.8490306478963692,False
2022,PB,MDB,90,13,9,0.6923076923076923,False,0.9245153239481846,True
2022,PB,MDB,95,13,10,0.7692307692307693,False,0.9532713910155428,False
2022,PB,PATRIOTA,50,10,4,0.4,False,0.51,False
2022,PB,PATRIOTA,60,10,6,0.6,False,0.682,False
2022,PB,PATRIOTA,70,10,7,0.7,False,0.766,False
2022,PB,PATRIOTA,80,10,8,0.8,False,0.846,True
2022,PB,PATRIOTA,90,10,9,0.9,False,0.926,False
2022,PB,PATRIOTA,95,10,10,1.0,False,1.0,False
2022,PB,PC DO B,50,2,1,0.5,False,0.8697510345295435,False
2022,PB,PC DO B,60,2,1,0.5,False,0.8697510345295435,False
2022,PB,PC DO B,70,2,1,0.5,False,0.8697510345295435,False
2022,PB,PC DO B,80,2,1,0.5,False,0.8697510345295435,False
2022,PB,PC DO B,90,2,2,1.0,False,1.0,False
2022,PB,PC DO B,95,2,2,1.0,False,1.0,False
2022,PB,PCO,50,3,2,0.6666666666666666,False,0.6666666666666666,True
2022,PB,PCO,60,3,2,0.6666666666666666,False,0.6666666666666666,True
2022,PB,PCO,70,3,3,1.0,False,1.0,False
2022,PB,PCO,80,3,3,1.0,False,1.0,False
2022,PB,PCO,90,3,3,1.0,False,1.0,False
2022,PB,PCO,95,3,3,1.0,False,1.0,False
2022,PB,PDT,50,8,3,0.375,False,0.5315870514552438,False
2022,PB,PDT,60,8,4,0.5,False,0.6718027680845965,False
2022,PB,PDT,70,8,5,0.625,False,0.775808925803833,False
2022,PB,PDT,80,8,6,0.75,False,0.8582434437002765,False
2022,PB,PDT,90,8,7,0.875,False,0.9291217218501382,True
2022,PB,PDT,95,8,8,1.0,False,0.9999999999999999,False
2022,PB,PL,50,12,3,0.25,False,0.5725867141000205,False
2022,PB,PL,60,12,4,0.3333333333333333,False,0.6435315044126702,False
2022,PB,PL,70,12,5,0.4166666666666667,False,0.7119449955531231,False
2022,PB,PL,80,12,7,0.5833333333333334,False,0.8286584114387358,False
2022,PB,PL,90,12,9,0.75,False,0.9290552096873503,False
2022,PB,PL,95,12,10,0.8333333333333334,False,0.9657932544297736,False
2022,PB,PMB,50,9,0,0.0,True,,False
2022,PB,PMB,60,9,0,0.0,True,,False
2022,PB,PMB,70,9,0,0.0,True,,False
2022,PB,PMB,80,9,0,0.0,True,,False
2022,PB,PMB,90,9,0,0.0,True,,False
2022,PB,PMB,95,9,0,0.0,True,,False
2022,PB,PODE,50,3,0,0.0,True,,False
2022,PB,PODE,60,3,0,0.0,True,,False
2022,PB,PODE,70,3,0,0.0,True,,False
2022,PB,PODE,80,3,0,0.0,True,,False
2022,PB,PODE,90,3,0,0.0,True,,False
2022,PB,PODE,95,3,0,0.0,True,,False
2022,PB,PP,50,11,3,0.2727272727272727,False,0.6286242981881989,False
2022,PB,PP,60,11,3,0.2727272727272727,False,0.6286242981881989,False
2022,PB,PP,70,11,4,0.36363636363636365,False,0.7216791165762241,False
2022,PB,PP,80,11,5,0.45454545454545453,False,0.8111876637470014,False
2022,PB,PP,90,11,7,0.6363636363636364,False,0.9287510664265848,False
2022,PB,PP,95,11,9,0.8181818181818182,False,0.9695290932487971,False
2022,PB,PROS,50,3,2,0.6666666666666666,False,0.6670673076923077,True
2022,PB,PROS,60,3,2,0.6666666666666666,False,0.6670673076923077,True
2022,PB,PROS,70,3,3,1.0,False,1.0,False
2022,PB,PROS,80,3,3,1.0,False,1.0,False
2022,PB,PROS,90,3,3,1.0,False,1.0,False
2022,PB,PROS,95,3,3,1.0,False,1.0,False
2022,PB,PRTB,50,11,1,0.09090909090909091,False,0.5301204819277109,False
2022,PB,PRTB,60,11,2,0.18181818181818182,False,0.7108433734939759,False
2022,PB,PRTB,70,11,2,0.18181818181818182,False,0.7108433734939759,False
2022,PB,PRTB,80,11,4,0.36363636363636365,False,0.8554216867469879,False
2022,PB,PRTB,90,11,5,0.45454545454545453,False,0.9036144578313253,True
2022,PB,PRTB,95,11,6,0.5454545454545454,False,0.9518072289156628,True
2022,PB,PSB,50,13,2,0.15384615384615385,False,0.5209011590050788,False
2022,PB,PSB,60,13,3,0.23076923076923078,False,0.631592655293658,True
2022,PB,PSB,70,13,4,0.3076923076923077,False,0.7422841515822373,False
2022,PB,PSB,80,13,5,0.38461538461538464,False,0.8073967964578721,False
2022,PB,PSB,90,13,7,0.5384615384615384,False,0.9139210834744107,False
2022,PB,PSB,95,13,8,0.6153846153846154,False,0.9529886703997916,False
2022,PB,PSC,50,13,2,0.15384615384615385,False,0.5481963244532838,False
2022,PB,PSC,60,13,3,0.23076923076923078,False,0.8114204643880704,False
2022,PB,PSC,70,13,3,0.23076923076923078,False,0.8114204643880704,False
2022,PB,PSC,80,13,3,0.23076923076923078,False,0.8114204643880704,False
2022,PB,PSC,90,13,5,0.38461538461538464,False,0.9073548211673951,False
2022,PB,PSC,95,13,7,0.5384615384615384,False,0.9639286818509739,False
2022,PB,PSDB,50,5,1,0.2,False,0.7142857142857143,False
2022,PB,PSDB,60,5,1,0.2,False,0.7142857142857143,False
2022,PB,PSDB,70,5,1,0.2,False,0.7142857142857143,False
2022,PB,PSDB,80,5,2,0.4,False,0.863130881094953,False
2022,PB,PSDB,90,5,3,0.6,False,0.9087539207299686,True
2022,PB,PSDB,95,5,4,0.8,False,0.9543769603649843,True
2022,PB,PSOL,50,2,1,0.5,False,0.6799999966681345,False
2022,PB,PSOL,60,2,1,0.5,False,0.6799999966681345,False
2022,PB,PSOL,70,2,2,1.0,False,1.0,False
2022,PB,PSOL,80,2,2,1.0,False,1.0,False
2022,PB,PSOL,90,2,2,1.0,False,1.0,False
2022,PB,PSOL,95,2,2,1.0,False,1.0,False
2022,PB,PT,50,8,2,0.25,False,0.5820298275587881,False
2022,PB,PT,60,8,3,0.375,False,0.7905060341927724,False
2022,PB,PT,70,8,3,0.375,False,0.7905060341927724,False
2022,PB,PT,80,8,4,0.5,False,0.8886734352813926,False
2022,PB,PT,90,8,5,0.625,False,0.9230210142326871,False
2022,PB,PT,95,8,6,0.75,False,0.9513072557219885,False
2022,PB,PTB,50,12,2,0.16666666666666666,False,0.5970538857756202,False
2022,PB,PTB,60,12,3,0.25,False,0.7262353631092133,False
2022,PB,PTB,70,12,3,0.25,False,0.7262353631092133,False
2022,PB,PTB,80,12,4,0.3333333333333333,False,0.8363632129496921,False
2022,PB,PTB,90,12,6,0.5,False,0.9301472845405218,False
2022,PB,PTB,95,12,8,0.6666666666666666,False,0.9568181288914388,False
2022,PB,PV,50,2,1,0.5,False,0.5149409128740142,False
2022,PB,PV,60,2,2,1.0,False,1.0,False
2022,PB,PV,70,2,2,1.0,False,1.0,False
2022,PB,PV,80,2,2,1.0,False,1.0,False
2022,PB,PV,90,2,2,1.0,False,1.0,False
2022,PB,PV,95,2,2,1.0,False,1.0,False
2022,PB,REDE,50,11,3,0.2727272727272727,False,0.5906187573657923,False
2022,PB,REDE,60,11,4,0.36363636363636365,False,0.6692679872560604,False
2022,PB,REDE,70,11,5,0.45454545454545453,False,0.7428939443539254,False
2022,PB,REDE,80,11,6,0.5454545454545454,False,0.8035507244241313,False
2022,PB,REDE,90,11,8,0.7272727272727273,False,0.9158711040622652,False
2022,PB,REDE,95,11,10,0.9090909090909091,False,0.9734527643940877,False
2022,PB,REPUBLICANOS,50,13,4,0.3076923076923077,False,0.5385958597199844,False
2022,PB,REPUBLICANOS,60,13,5,0.38461538461538464,False,0.6431539622451474,False
2022,PB,REPUBLICANOS,70,13,6,0.46153846153846156,False,0.730946295582301,False
2022,PB,REPUBLICANOS,80,13,7,0.5384615384615384,False,0.804134457754687,False
2022,PB,REPUBLICANOS,90,13,10,0.7692307692307693,False,0.9337717819272169,False
2022,PB,REPUBLICANOS,95,13,11,0.8461538461538461,False,0.9647150910911962,False
2022,PB,SOLIDARIEDADE,50,12,2,0.16666666666666666,False,0.5341685649202733,False
2022,PB,SOLIDARIEDADE,60,12,3,0.25,False,0.7357630979498861,False
2022,PB,SOLIDARIEDADE,70,12,3,0.25,False,0.7357630979498861,False
2022,PB,SOLIDARIEDADE,80,12,4,0.3333333333333333,False,0.8610478359908884,False
2022,PB,SOLIDARIEDADE,90,12,5,0.4166666666666667,False,0.9123006833712984,False
2022,PB,SOLIDARIEDADE,95,12,6,0.5,False,0.9578587699316629,False
2022,PB,UNIAO,50,13,3,0.23076923076923078,False,0.5399730439100517,False
2022,PB,UNIAO,60,13,4,0.3076923076923077,False,0.6233241115130879,False
2022,PB,UNIAO,70,13,6,0.46153846153846156,False,0.7410796623395048,False
2022,PB,UNIAO,80,13,8,0.6153846153846154,False,0.8354259771582606,False
2022,PB,UNIAO,90,13,10,0.7692307692307693,False,0.9063630559693552,False
2022,PB,UNIAO,95,13,12,0.9230769230769231,False,0.9751720224161169,False
2022,PB,UP,50,3,2,0.6666666666666666,False,0.8183196845617228,False
2022,PB,UP,60,3,2,0.6666666666666666,False,0.8183196845617228,False
2022,PB,UP,70,3,2,0.6666666666666666,False,0.8183196845617228,False
2022,PB,UP,80,3,2,0.6666666666666666,False,0.8183196845617228,False
2022,PB,UP,90,3,3,1.0,False,1.0,False
2022,PB,UP,95,3,3,1.0,False,1.0,False
2022,PE,AGIR,50,17,4,0.23529411764705882,False,0.5631067961165048,True
2022,PE,AGIR,60,17,5,0.29411764705882354,False,0.6601941747572816,False
2022,PE,AGIR,70,17,6,0.35294117647058826,False,0.7087378640776699,True
2022,PE,AGIR,80,17,8,0.47058823529411764,False,0.8058252427184466,True
2022,PE,AGIR,90,17,11,0.6470588235294118,False,0.912621359223301,True
2022,PE,AGIR,95,17,13,0.7647058823529411,False,0.9611650485436893,True
2022,PE,AVANTE,50,26,3,0.11538461538461539,False,0.5422521105629201,False
2022,PE,AVANTE,60,26,5,0.19230769230769232,False,0.6497577953503678,True
2022,PE,AVANTE,70,26,6,0.23076923076923078,False,0.700681540776001,False
2022,PE,AVANTE,80,26,11,0.4230769230769231,False,0.8127137807123938,False
2022,PE,AVANTE,90,26,17,0.6538461538461539,False,0.9094688970210967,True
2022,PE,AVANTE,95,26,21,0.8076923076923077,False,0.9569977260850209,True
2022,PE,CIDADANIA,50,2,1,0.5,False,0.996039603960396,False
2022,PE,CIDADANIA,60,2,1,0.5,False,0.996039603960396,False
2022,PE,CIDADANIA,70,2,1,0.5,False,0.996039603960396,False
2022,PE,CIDADANIA,80,2,1,0.5,False,0.996039603960396,False
2022,PE,CIDADANIA,90,2,1,0.5,False,0.996039603960396,False
2022,PE,CIDADANIA,95,2,1,0.5,False,0.996039603960396,False
2022,PE,DC,50,18,6,0.3333333333333333,False,0.5142857142857142,True
2022,PE,DC,60,18,7,0.3888888888888889,False,0.6,False
2022,PE,DC,70,18,9,0.5,False,0.7142857142857144,True
2022,PE,DC,80,18,11,0.6111111111111112,False,0.8285714285714286,True
2022,PE,DC,90,18,13,0.7222222222222222,False,0.9428571428571428,True
2022,PE,DC,95,18,14,0.7777777777777778,False,1.0,False
2022,PE,MDB,50,20,3,0.15,False,0.5372260697438312,False
2022,PE,MDB,60,20,4,0.2,False,0.6246821654173017,False
2022,PE,MDB,70,20,5,0.25,False,0.7012062491315884,False
2022,PE,MDB,80,20,7,0.35,False,0.8165171112770591,False
2022,PE,MDB,90,20,10,0.5,False,0.91066359826955,False
2022,PE,MDB,95,20,14,0.7,False,0.9535826772213055,True
2022,PE,NOVO,50,6,2,0.3333333333333333,False,0.5690973147268399,False
2022,PE,NOVO,60,6,3,0.5,False,0.7357639813935065,False
2022,PE,NOVO,70,6,3,0.5,False,0.7357639813935065,False
2022,PE,NOVO,80,6,4,0.6666666666666666,False,0.8238426542623376,True
2022,PE,NOVO,90,6,5,0.8333333333333334,False,0.9119213271311689,True
2022,PE,NOVO,95,6,6,1.0,False,1.0,False
2022,PE,PATRIOTA,50,21,4,0.19047619047619047,False,0.5744546404233093,False
2022,PE,PATRIOTA,60,21,5,0.23809523809523808,False,0.6755161049422248,False
2022,PE,PATRIOTA,70,21,6,0.2857142857142857,False,0.7712585450127762,False
