Ano,Partido,UF,C,E,K,A,M,magnitude,esperado,amplitude,cobertura,precisao
2022,DC,DF,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,DC,ES,8,0,8.0,0.0,10,8–12,0.0,100.0,,0.0
2022,DC,GO,9,0,7.0,0.0,17,16–31,0.0,77.77777777777777,,0.0
2022,DC,MA,12,0,11.0,0.0,18,16–31,0.0,91.66666666666667,,0.0
2022,DC,MG,1,0,1.0,0.0,53,39–70,0.0,100.0,,0.0
2022,DC,MS,3,0,3.0,0.0,8,8–12,0.0,100.0,,0.0
2022,DC,MT,8,0,7.0,0.0,8,8–12,0.0,87.5,,0.0
2022,DC,PB,2,0,2.0,0.0,12,8–12,0.0,100.0,,0.0
2022,DC,PE,18,0,13.0,0.0,25,16–31,0.0,72.22222222222223,,0.0
2022,DC,PR,25,0,12.0,0.0,30,16–31,0.0,48.0,,0.0
2022,DC,RJ,44,0,31.0,0.0,46,39–70,0.0,70.45454545454545,,0.0
2022,DC,RN,9,0,5.0,0.0,8,8–12,0.0,55.55555555555556,,0.0
2022,DC,RR,6,0,5.0,0.0,8,8–12,0.0,83.33333333333333,,0.0
2022,DC,RS,7,0,2.0,0.0,31,16–31,0.0,28.571428571428573,,0.0
2022,DC,SC,2,0,2.0,0.0,16,16–31,0.0,100.0,,0.0
2022,DC,SE,9,0,9.0,0.0,8,8–12,0.0,100.0,,0.0
2022,DC,SP,16,0,15.0,0.0,70,39–70,0.0,93.75,,0.0
2022,DC,TO,8,0,6.0,0.0,8,8–12,0.0,75.0,,0.0
2022,MDB,AC,9,0,3.0,0.0,8,8–12,0.0,33.333333333333336,,0.0
2022,MDB,AL,10,2,5.0,1.0,9,8–12,1.0,50.0,50.0,20.0
2022,MDB,AM,9,0,4.0,0.0,8,8–12,0.0,44.44444444444444,,0.0
2022,MDB,AP,9,2,6.0,2.0,8,8–12,1.3333333333333333,66.66666666666667,100.0,33.333333333333336
2022,MDB,BA,39,1,4.0,1.0,39,39–70,0.10256410256410256,10.256410256410257,100.0,25.0
2022,MDB,CE,22,1,4.0,1.0,22,16–31,0.18181818181818182,18.181818181818183,100.0,25.0
2022,MDB,DF,8,1,4.0,1.0,8,8–12,0.5,50.0,100.0,25.0
2022,MDB,GO,12,2,5.0,2.0,17,16–31,0.8333333333333334,41.666666666666664,100.0,40.0
2022,MDB,MA,17,1,6.0,1.0,18,16–31,0.35294117647058826,35.294117647058826,100.0,16.666666666666668
2022,MDB,MG,44,2,7.0,2.0,53,39–70,0.3181818181818182,15.909090909090908,100.0,28.571428571428573
2022,MDB,MS,9,0,2.0,0.0,8,8–12,0.0,22.22222222222222,,0.0
2022,MDB,MT,9,2,6.0,2.0,8,8–12,1.3333333333333333,66.66666666666667,100.0,33.333333333333336
2022,MDB,PA,14,9,5.0,4.5,17,16–31,3.2142857142857144,35.714285714285715,50.0,90.0
2022,MDB,PB,13,0,6.0,0.0,12,8–12,0.0,46.15384615384615,,0.0
2022,MDB,PE,20,1,7.0,1.0,25,16–31,0.35,35.0,100.0,14.285714285714286
2022,MDB,PR,30,1,7.0,1.0,30,16–31,0.23333333333333334,23.333333333333332,100.0,14.285714285714286
2022,MDB,RJ,45,2,5.0,2.0,46,39–70,0.2222222222222222,11.11111111111111,100.0,40.0
2022,MDB,RN,8,0,6.0,0.0,8,8–12,0.0,75.0,,0.0
2022,MDB,RO,9,2,6.0,2.0,8,8–12,1.3333333333333333,66.66666666666667,100.0,33.333333333333336
2022,MDB,RR,8,2,7.0,2.0,8,8–12,1.75,87.5,100.0,28.571428571428573
2022,MDB,RS,24,3,8.0,3.0,31,16–31,1.0,33.333333333333336,100.0,37.5
2022,MDB,SC,16,3,5.0,3.0,16,16–31,0.9375,31.25,100.0,60.0
2022,MDB,SE,9,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,MDB,SP,66,5,21.0,4.0,70,39–70,1.5909090909090908,31.818181818181817,80.0,19.047619047619047
2022,MDB,TO,8,0,3.0,0.0,8,8–12,0.0,37.5,,0.0
2022,NOVO,AM,1,0,1.0,0.0,8,8–12,0.0,100.0,,0.0
2022,NOVO,BA,6,0,6.0,0.0,39,39–70,0.0,100.0,,0.0
2022,NOVO,CE,1,0,1.0,0.0,22,16–31,0.0,100.0,,0.0
2022,NOVO,DF,6,0,1.0,0.0,8,8–12,0.0,16.666666666666668,,0.0
2022,NOVO,ES,1,0,1.0,0.0,10,8–12,0.0,100.0,,0.0
2022,NOVO,GO,14,0,6.0,0.0,17,16–31,0.0,42.857142857142854,,0.0
2022,NOVO,MA,6,0,6.0,0.0,18,16–31,0.0,100.0,,0.0
2022,NOVO,MG,30,0,24.0,0.0,53,39–70,0.0,80.0,,0.0
2022,NOVO,MS,6,0,6.0,0.0,8,8–12,0.0,100.0,,0.0
2022,NOVO,MT,5,0,5.0,0.0,8,8–12,0.0,100.0,,0.0
2022,NOVO,PE,6,0,4.0,0.0,25,16–31,0.0,66.66666666666667,,0.0
2022,NOVO,PI,6,0,3.0,0.0,10,8–12,0.0,50.0,,0.0
2022,NOVO,PR,26,0,7.0,0.0,30,16–31,0.0,26.923076923076923,,0.0
2022,NOVO,RJ,21,0,3.0,0.0,46,39–70,0.0,14.285714285714286,,0.0
2022,NOVO,RS,6,1,2.0,1.0,31,16–31,0.3333333333333333,33.333333333333336,100.0,50.0
2022,NOVO,SC,13,1,3.0,0.0,16,16–31,0.23076923076923078,23.076923076923077,0.0,0.0
2022,NOVO,SP,56,1,8.0,1.0,70,39–70,0.14285714285714285,14.285714285714286,100.0,12.5
2022,PATRIOTA,AC,6,0,3.0,0.0,8,8–12,0.0,50.0,,0.0
2022,PATRIOTA,AL,9,0,6.0,0.0,9,8–12,0.0,66.66666666666667,,0.0
2022,PATRIOTA,AM,9,0,5.0,0.0,8,8–12,0.0,55.55555555555556,,0.0
2022,PATRIOTA,AP,9,0,9.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PATRIOTA,BA,24,0,3.0,0.0,39,39–70,0.0,12.5,,0.0
2022,PATRIOTA,CE,17,0,16.0,0.0,22,16–31,0.0,94.11764705882354,,0.0
2022,PATRIOTA,DF,7,0,2.0,0.0,8,8–12,0.0,28.571428571428573,,0.0
2022,PATRIOTA,ES,11,0,6.0,0.0,10,8–12,0.0,54.54545454545455,,0.0
2022,PATRIOTA,GO,16,0,8.0,0.0,17,16–31,0.0,50.0,,0.0
2022,PATRIOTA,MA,19,1,8.0,1.0,18,16–31,0.42105263157894735,42.10526315789474,100.0,12.5
2022,PATRIOTA,MG,51,3,13.0,3.0,53,39–70,0.7647058823529411,25.49019607843137,100.0,23.076923076923077
2022,PATRIOTA,MT,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,PATRIOTA,PA,1,0,0.0,0.0,17,16–31,0.0,0.0,,
2022,PATRIOTA,PB,10,0,9.0,0.0,12,8–12,0.0,90.0,,0.0
2022,PATRIOTA,PE,21,0,9.0,0.0,25,16–31,0.0,42.857142857142854,,0.0
2022,PATRIOTA,PI,9,0,5.0,0.0,10,8–12,0.0,55.55555555555556,,0.0
2022,PATRIOTA,PR,20,0,10.0,0.0,30,16–31,0.0,50.0,,0.0
2022,PATRIOTA,RJ,47,0,16.0,0.0,46,39–70,0.0,34.04255319148936,,0.0
2022,PATRIOTA,RN,7,0,3.0,0.0,8,8–12,0.0,42.857142857142854,,0.0
2022,PATRIOTA,RO,7,0,3.0,0.0,8,8–12,0.0,42.857142857142854,,0.0
2022,PATRIOTA,RR,7,0,4.0,0.0,8,8–12,0.0,57.142857142857146,,0.0
2022,PATRIOTA,RS,23,0,18.0,0.0,31,16–31,0.0,78.26086956521739,,0.0
2022,PATRIOTA,SC,16,0,11.0,0.0,16,16–31,0.0,68.75,,0.0
2022,PATRIOTA,SE,8,0,6.0,0.0,8,8–12,0.0,75.0,,0.0
2022,PATRIOTA,SP,70,0,32.0,0.0,70,39–70,0.0,45.714285714285715,,0.0
2022,PATRIOTA,TO,9,0,3.0,0.0,8,8–12,0.0,33.333333333333336,,0.0
2022,PC DO B,AC,2,0,1.0,0.0,8,8–12,0.0,50.0,,0.0
2022,PC DO B,AM,2,0,1.0,0.0,8,8–12,0.0,50.0,,0.0
2022,PC DO B,AP,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PC DO B,BA,3,2,2.0,2.0,39,39–70,1.3333333333333333,66.66666666666667,100.0,100.0
2022,PC DO B,CE,2,0,1.0,0.0,22,16–31,0.0,50.0,,0.0
2022,PC DO B,DF,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PC DO B,ES,2,0,1.0,0.0,10,8–12,0.0,50.0,,0.0
2022,PC DO B,GO,2,0,1.0,0.0,17,16–31,0.0,50.0,,0.0
2022,PC DO B,MA,5,1,2.0,1.0,18,16–31,0.4,40.0,100.0,50.0
2022,PC DO B,MG,2,0,1.0,0.0,53,39–70,0.0,50.0,,0.0
2022,PC DO B,MS,2,0,1.0,0.0,8,8–12,0.0,50.0,,0.0
2022,PC DO B,MT,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PC DO B,PA,5,0,5.0,0.0,17,16–31,0.0,100.0,,0.0
2022,PC DO B,PB,2,0,1.0,0.0,12,8–12,0.0,50.0,,0.0
2022,PC DO B,PE,3,1,1.0,1.0,25,16–31,0.3333333333333333,33.333333333333336,100.0,100.0
2022,PC DO B,PR,4,0,4.0,0.0,30,16–31,0.0,100.0,,0.0
2022,PC DO B,RJ,3,1,2.0,1.0,46,39–70,0.6666666666666666,66.66666666666667,100.0,50.0
2022,PC DO B,RN,3,0,2.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PC DO B,RO,3,0,2.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PC DO B,RS,4,1,2.0,1.0,31,16–31,0.5,50.0,100.0,50.0
2022,PC DO B,SC,2,0,1.0,0.0,16,16–31,0.0,50.0,,0.0
2022,PC DO B,SE,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PC DO B,SP,2,0,2.0,0.0,70,39–70,0.0,100.0,,0.0
2022,PC DO B,TO,2,0,2.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PCB,BA,2,0,0.0,0.0,39,39–70,0.0,0.0,,
2022,PCB,CE,2,0,0.0,0.0,22,16–31,0.0,0.0,,
2022,PCB,GO,2,0,0.0,0.0,17,16–31,0.0,0.0,,
2022,PCB,MG,9,0,0.0,0.0,53,39–70,0.0,0.0,,
2022,PCB,PE,2,0,0.0,0.0,25,16–31,0.0,0.0,,
2022,PCB,PI,2,0,0.0,0.0,10,8–12,0.0,0.0,,
2022,PCB,PR,2,0,0.0,0.0,30,16–31,0.0,0.0,,
2022,PCB,RJ,3,0,0.0,0.0,46,39–70,0.0,0.0,,
2022,PCB,RS,2,0,0.0,0.0,31,16–31,0.0,0.0,,
2022,PCB,SP,9,0,0.0,0.0,70,39–70,0.0,0.0,,
2022,PCO,AL,2,0,2.0,0.0,9,8–12,0.0,100.0,,0.0
2022,PCO,AP,1,0,1.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PCO,CE,1,0,1.0,0.0,22,16–31,0.0,100.0,,0.0
2022,PCO,DF,5,0,5.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PCO,GO,1,0,1.0,0.0,17,16–31,0.0,100.0,,0.0
2022,PCO,MA,1,0,1.0,0.0,18,16–31,0.0,100.0,,0.0
2022,PCO,MG,3,0,3.0,0.0,53,39–70,0.0,100.0,,0.0
2022,PCO,PB,3,0,3.0,0.0,12,8–12,0.0,100.0,,0.0
2022,PCO,PI,1,0,0.0,0.0,10,8–12,0.0,0.0,,
2022,PCO,PR,1,0,1.0,0.0,30,16–31,0.0,100.0,,0.0
2022,PCO,RR,1,0,1.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PCO,SC,1,0,1.0,0.0,16,16–31,0.0,100.0,,0.0
2022,PCO,SP,9,0,9.0,0.0,70,39–70,0.0,100.0,,0.0
2022,PDT,AC,9,0,2.0,0.0,8,8–12,0.0,22.22222222222222,,0.0
2022,PDT,AL,10,0,9.0,0.0,9,8–12,0.0,90.0,,0.0
2022,PDT,AM,9,0,6.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PDT,AP,9,3,8.0,3.0,8,8–12,2.6666666666666665,88.88888888888889,100.0,37.5
2022,PDT,BA,39,2,9.0,2.0,39,39–70,0.46153846153846156,23.076923076923077,100.0,22.22222222222222
2022,PDT,CE,19,5,9.0,5.0,22,16–31,2.3684210526315788,47.36842105263158,100.0,55.55555555555556
2022,PDT,DF,9,0,9.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PDT,ES,11,0,4.0,0.0,10,8–12,0.0,36.36363636363637,,0.0
2022,PDT,GO,8,1,2.0,1.0,17,16–31,0.25,25.0,100.0,50.0
2022,PDT,MA,16,1,10.0,1.0,18,16–31,0.625,62.5,100.0,10.0
2022,PDT,MG,45,2,8.0,2.0,53,39–70,0.35555555555555557,17.77777777777778,100.0,25.0
2022,PDT,MS,6,0,4.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PDT,MT,9,0,9.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PDT,PA,18,0,4.0,0.0,17,16–31,0.0,22.22222222222222,,0.0
2022,PDT,PB,8,0,7.0,0.0,12,8–12,0.0,87.5,,0.0
2022,PDT,PE,24,0,6.0,0.0,25,16–31,0.0,25.0,,0.0
2022,PDT,PI,8,0,2.0,0.0,10,8–12,0.0,25.0,,0.0
2022,PDT,PR,30,0,5.0,0.0,30,16–31,0.0,16.666666666666668,,0.0
2022,PDT,RJ,44,1,9.0,1.0,46,39–70,0.20454545454545456,20.454545454545453,100.0,11.11111111111111
2022,PDT,RN,9,0,3.0,0.0,8,8–12,0.0,33.333333333333336,,0.0
2022,PDT,RO,8,0,6.0,0.0,8,8–12,0.0,75.0,,0.0
2022,PDT,RR,8,0,3.0,0.0,8,8–12,0.0,37.5,,0.0
2022,PDT,RS,28,2,6.0,2.0,31,16–31,0.42857142857142855,21.428571428571427,100.0,33.333333333333336
2022,PDT,SC,12,0,9.0,0.0,16,16–31,0.0,75.0,,0.0
2022,PDT,SE,9,0,5.0,0.0,8,8–12,0.0,55.55555555555556,,0.0
2022,PDT,SP,45,0,6.0,0.0,70,39–70,0.0,13.333333333333334,,0.0
2022,PDT,TO,6,0,4.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PL,AM,9,1,3.0,1.0,8,8–12,0.3333333333333333,33.333333333333336,100.0,33.333333333333336
2022,PL,AP,9,3,7.0,2.0,8,8–12,2.3333333333333335,77.77777777777777,66.66666666666667,28.571428571428573
2022,PL,BA,37,3,10.0,3.0,39,39–70,0.8108108108108109,27.027027027027028,100.0,30.0
2022,PL,CE,18,5,7.0,3.0,22,16–31,1.9444444444444444,38.888888888888886,60.0,42.857142857142854
2022,PL,DF,8,2,4.0,2.0,8,8–12,1.0,50.0,100.0,50.0
2022,PL,ES,11,1,11.0,1.0,10,8–12,1.0,100.0,100.0,9.090909090909092
2022,PL,GO,17,4,4.0,2.0,17,16–31,0.9411764705882353,23.529411764705884,50.0,50.0
2022,PL,MA,18,4,8.0,4.0,18,16–31,1.7777777777777777,44.44444444444444,100.0,50.0
2022,PL,MG,45,11,12.0,10.0,53,39–70,2.933333333333333,26.666666666666668,90.9090909090909,83.33333333333333
2022,PL,MS,8,2,5.0,2.0,8,8–12,1.25,62.5,100.0,40.0
2022,PL,MT,9,4,6.0,4.0,8,8–12,2.6666666666666665,66.66666666666667,100.0,66.66666666666667
2022,PL,PA,18,3,2.0,2.0,17,16–31,0.3333333333333333,11.11111111111111,66.66666666666667,100.0
2022,PL,PB,12,2,5.0,2.0,12,8–12,0.8333333333333334,41.666666666666664,100.0,40.0
2022,PL,PE,26,4,3.0,3.0,25,16–31,0.46153846153846156,11.538461538461538,75.0,100.0
2022,PL,PI,10,0,1.0,0.0,10,8–12,0.0,10.0,,0.0
2022,PL,PR,26,3,4.0,3.0,30,16–31,0.46153846153846156,15.384615384615385,100.0,75.0
2022,PL,RJ,46,11,18.0,7.6923076923076925,46,39–70,4.304347826086956,39.130434782608695,69.93006993006993,42.73504273504274
2022,PL,RN,9,4,4.0,3.0,8,8–12,1.7777777777777777,44.44444444444444,75.0,75.0
2022,PL,RO,9,2,3.0,2.0,8,8–12,0.6666666666666666,33.333333333333336,100.0,66.66666666666667
2022,PL,RR,8,0,7.0,0.0,8,8–12,0.0,87.5,,0.0
2022,PL,RS,31,4,5.0,3.0,31,16–31,0.6451612903225806,16.129032258064516,75.0,60.0
2022,PL,SC,15,6,5.0,4.0,16,16–31,2.0,33.333333333333336,66.66666666666667,80.0
2022,PL,SE,7,1,3.0,1.0,8,8–12,0.42857142857142855,42.857142857142854,100.0,33.333333333333336
2022,PL,SP,70,17,23.0,13.0,70,39–70,5.585714285714285,32.857142857142854,76.47058823529412,56.52173913043478
2022,PL,TO,9,2,4.0,2.0,8,8–12,0.8888888888888888,44.44444444444444,100.0,50.0
2022,PMB,AL,3,0,0.0,0.0,9,8–12,0.0,0.0,,
2022,PMB,BA,31,0,30.0,0.0,39,39–70,0.0,96.7741935483871,,0.0
2022,PMB,CE,8,0,8.0,0.0,22,16–31,0.0,100.0,,0.0
2022,PMB,ES,6,0,0.0,0.0,10,8–12,0.0,0.0,,
2022,PMB,MA,8,0,0.0,0.0,18,16–31,0.0,0.0,,
2022,PMB,MG,5,0,0.0,0.0,53,39–70,0.0,0.0,,
2022,PMB,PA,8,0,0.0,0.0,17,16–31,0.0,0.0,,
2022,PMB,PB,9,0,0.0,0.0,12,8–12,0.0,0.0,,
2022,PMB,PE,1,0,0.0,0.0,25,16–31,0.0,0.0,,
2022,PMB,PR,27,0,18.0,0.0,30,16–31,0.0,66.66666666666667,,0.0
2022,PMB,RJ,41,0,10.0,0.0,46,39–70,0.0,24.390243902439025,,0.0
2022,PMB,RN,3,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PMB,RO,2,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PMB,RR,4,0,4.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PMB,SP,26,0,0.0,0.0,70,39–70,0.0,0.0,,
2022,PMB,TO,2,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PMN,AC,3,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PMN,AL,3,0,3.0,0.0,9,8–12,0.0,100.0,,0.0
2022,PMN,AM,9,0,4.0,0.0,8,8–12,0.0,44.44444444444444,,0.0
2022,PMN,CE,8,0,4.0,0.0,22,16–31,0.0,50.0,,0.0
2022,PMN,DF,9,0,1.0,0.0,8,8–12,0.0,11.11111111111111,,0.0
2022,PMN,GO,14,0,4.0,0.0,17,16–31,0.0,28.571428571428573,,0.0
2022,PMN,MG,53,0,6.0,0.0,53,39–70,0.0,11.320754716981131,,0.0
2022,PMN,PE,21,0,6.0,0.0,25,16–31,0.0,28.571428571428573,,0.0
2022,PMN,PI,11,0,8.0,0.0,10,8–12,0.0,72.72727272727273,,0.0
2022,PMN,PR,18,0,14.0,0.0,30,16–31,0.0,77.77777777777777,,0.0
2022,PMN,RJ,47,0,14.0,0.0,46,39–70,0.0,29.78723404255319,,0.0
2022,PMN,RN,9,0,2.0,0.0,8,8–12,0.0,22.22222222222222,,0.0
2022,PMN,RR,6,0,5.0,0.0,8,8–12,0.0,83.33333333333333,,0.0
2022,PMN,SE,8,0,7.0,0.0,8,8–12,0.0,87.5,,0.0
2022,PMN,SP,47,0,13.0,0.0,70,39–70,0.0,27.659574468085108,,0.0
2022,PODE,AC,9,0,8.0,0.0,8,8–12,0.0,88.88888888888889,,0.0
2022,PODE,AM,1,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PODE,AP,9,0,5.0,0.0,8,8–12,0.0,55.55555555555556,,0.0
2022,PODE,BA,39,1,14.0,1.0,39,39–70,0.358974358974359,35.8974358974359,100.0,7.142857142857143
2022,PODE,CE,18,0,16.0,0.0,22,16–31,0.0,88.88888888888889,,0.0
2022,PODE,DF,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,PODE,ES,11,2,8.0,2.0,10,8–12,1.4545454545454546,72.72727272727273,100.0,25.0
2022,PODE,GO,15,0,7.0,0.0,17,16–31,0.0,46.666666666666664,,0.0
2022,PODE,MA,17,1,7.0,1.0,18,16–31,0.4117647058823529,41.1764705882353,100.0,14.285714285714286
2022,PODE,MG,53,2,7.0,2.0,53,39–70,0.2641509433962264,13.20754716981132,100.0,28.571428571428573
2022,PODE,MS,7,0,7.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PODE,MT,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,PODE,PA,18,0,10.0,0.0,17,16–31,0.0,55.55555555555556,,0.0
2022,PODE,PB,3,0,0.0,0.0,12,8–12,0.0,0.0,,
2022,PODE,PE,22,0,5.0,0.0,25,16–31,0.0,22.727272727272727,,0.0
2022,PODE,PI,9,0,7.0,0.0,10,8–12,0.0,77.77777777777777,,0.0
2022,PODE,PR,28,1,10.0,1.0,30,16–31,0.35714285714285715,35.714285714285715,100.0,10.0
2022,PODE,RJ,47,1,25.0,0.5,46,39–70,0.5319148936170213,53.191489361702125,50.0,2.0
2022,PODE,RN,9,0,9.0,0.0,8,8–12,0.0,100.0,,0.0
2022,PODE,RO,9,0,6.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PODE,RR,8,0,6.0,0.0,8,8–12,0.0,75.0,,0.0
2022,PODE,RS,28,1,5.0,0.0,31,16–31,0.17857142857142858,17.857142857142858,0.0,0.0
2022,PODE,SC,16,0,8.0,0.0,16,16–31,0.0,50.0,,0.0
2022,PODE,SE,7,0,1.0,0.0,8,8–12,0.0,14.285714285714286,,0.0
2022,PODE,SP,71,3,22.0,3.0,70,39–70,0.9295774647887324,30.985915492957748,100.0,13.636363636363637
2022,PODE,TO,9,0,6.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PP,AC,9,3,7.0,3.0,8,8–12,2.3333333333333335,77.77777777777777,100.0,42.857142857142854
2022,PP,AL,10,4,9.0,4.0,9,8–12,3.6,90.0,100.0,44.44444444444444
2022,PP,AP,9,0,4.0,0.0,8,8–12,0.0,44.44444444444444,,0.0
2022,PP,BA,38,4,13.0,4.0,39,39–70,1.368421052631579,34.21052631578947,100.0,30.76923076923077
2022,PP,CE,16,1,7.0,1.0,22,16–31,0.4375,43.75,100.0,14.285714285714286
2022,PP,DF,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,PP,ES,11,2,9.0,2.0,10,8–12,1.6363636363636365,81.81818181818181,100.0,22.22222222222222
2022,PP,GO,14,2,6.0,2.0,17,16–31,0.8571428571428571,42.857142857142854,100.0,33.333333333333336
2022,PP,MA,17,2,6.0,2.0,18,16–31,0.7058823529411765,35.294117647058826,100.0,33.333333333333336
2022,PP,MG,53,3,9.0,3.0,53,39–70,0.5094339622641509,16.9811320754717,100.0,33.333333333333336
2022,PP,MS,9,1,6.0,1.0,8,8–12,0.6666666666666666,66.66666666666667,100.0,16.666666666666668
2022,PP,PA,17,0,10.0,0.0,17,16–31,0.0,58.8235294117647,,0.0
2022,PP,PB,11,2,6.0,2.0,12,8–12,1.0909090909090908,54.54545454545455,100.0,33.333333333333336
2022,PP,PE,21,4,8.0,4.0,25,16–31,1.5238095238095237,38.095238095238095,100.0,50.0
2022,PP,PI,9,2,7.0,2.0,10,8–12,1.5555555555555556,77.77777777777777,100.0,28.571428571428573
2022,PP,PR,31,4,17.0,4.0,30,16–31,2.193548387096774,54.83870967741935,100.0,23.529411764705884
2022,PP,RJ,46,3,10.0,3.0,46,39–70,0.6521739130434783,21.73913043478261,100.0,30.0
2022,PP,RN,9,0,7.0,0.0,8,8–12,0.0,77.77777777777777,,0.0
2022,PP,RO,6,0,3.0,0.0,8,8–12,0.0,50.0,,0.0
2022,PP,RR,9,0,5.0,0.0,8,8–12,0.0,55.55555555555556,,0.0
2022,PP,RS,27,3,6.0,3.0,31,16–31,0.6666666666666666,22.22222222222222,100.0,50.0
2022,PP,SC,17,0,5.0,0.0,16,16–31,0.0,29.41176470588235,,0.0
2022,PP,SE,9,1,7.0,1.0,8,8–12,0.7777777777777778,77.77777777777777,100.0,14.285714285714286
2022,PP,SP,65,4,8.0,4.0,70,39–70,0.49230769230769234,12.307692307692308,100.0,50.0
2022,PP,TO,9,2,6.0,2.0,8,8–12,1.3333333333333333,66.66666666666667,100.0,33.333333333333336
2022,PROS,AC,7,0,4.0,0.0,8,8–12,0.0,57.142857142857146,,0.0
2022,PROS,AL,7,0,0.0,0.0,9,8–12,0.0,0.0,,
2022,PROS,AM,5,0,1.0,0.0,8,8–12,0.0,20.0,,0.0
2022,PROS,BA,23,0,7.0,0.0,39,39–70,0.0,30.434782608695652,,0.0
2022,PROS,CE,12,0,0.0,0.0,22,16–31,0.0,0.0,,
2022,PROS,DF,8,0,2.0,0.0,8,8–12,0.0,25.0,,0.0
2022,PROS,GO,13,0,5.0,0.0,17,16–31,0.0,38.46153846153846,,0.0
2022,PROS,MA,14,0,7.0,0.0,18,16–31,0.0,50.0,,0.0
2022,PROS,MG,53,1,8.0,1.0,53,39–70,0.1509433962264151,15.09433962264151,100.0,12.5
2022,PROS,MS,4,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PROS,MT,9,0,6.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PROS,PA,10,0,1.0,0.0,17,16–31,0.0,10.0,,0.0
2022,PROS,PB,3,0,3.0,0.0,12,8–12,0.0,100.0,,0.0
2022,PROS,PE,3,0,0.0,0.0,25,16–31,0.0,0.0,,
2022,PROS,PR,30,1,8.0,1.0,30,16–31,0.26666666666666666,26.666666666666668,100.0,12.5
2022,PROS,RJ,42,1,3.0,1.0,46,39–70,0.07142857142857142,7.142857142857143,100.0,33.333333333333336
2022,PROS,RO,9,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PROS,RR,8,0,4.0,0.0,8,8–12,0.0,50.0,,0.0
2022,PROS,RS,3,0,0.0,0.0,31,16–31,0.0,0.0,,
2022,PROS,SC,13,0,0.0,0.0,16,16–31,0.0,0.0,,
2022,PROS,SE,5,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PROS,SP,59,0,7.0,0.0,70,39–70,0.0,11.864406779661017,,0.0
2022,PRTB,AP,6,0,3.0,0.0,8,8–12,0.0,50.0,,0.0
2022,PRTB,BA,11,0,2.0,0.0,39,39–70,0.0,18.181818181818183,,0.0
2022,PRTB,DF,3,0,2.0,0.0,8,8–12,0.0,66.66666666666667,,0.0
2022,PRTB,ES,8,0,0.0,0.0,10,8–12,0.0,0.0,,
2022,PRTB,GO,18,0,10.0,0.0,17,16–31,0.0,55.55555555555556,,0.0
2022,PRTB,MA,10,0,3.0,0.0,18,16–31,0.0,30.0,,0.0
2022,PRTB,MG,40,0,8.0,0.0,53,39–70,0.0,20.0,,0.0
2022,PRTB,MS,9,0,0.0,0.0,8,8–12,0.0,0.0,,
2022,PRTB,PA,10,0,1.0,0.0,17,16–31,0.0,10.0,,0.0
2022,PRTB,PB,11,0,3.0,0.0,12,8–12,0.0,27.272727272727273,,0.0
2022,PRTB,PE,24,0,13.0,0.0,25,16–31,0.0,54.166666666666664,,0.0
2022,PRTB,PR,15,0,7.0,0.0,30,16–31,0.0,46.666666666666664,,0.0
2022,PRTB,RJ,42,0,2.0,0.0,46,39–70,0.0,4.761904761904762,,0.0
2022,PRTB,RN,8,0,1.0,0.0,8,8–12,0.0,12.5,,0.0
2022,PRTB,RR,7,0,7.0,0.0,8,8–12,0.0,100.0,,0.0
