ano,uf,partido,C,recebedores,R_l,NECr,k,soma_w,E,H_eleitos,esperado_eleitos,G_comp,H_comp,empate_fronteira,q,n_no_bloco,E_maior_k,k_igual_C,k_maior_recebedores
2018,RO,PMN,4,3,210000.0,2.194029850746269,2,2.0,0,0.0,0.0,0,0.0,True,100000.0,2,False,False,False
2018,RO,PODE,1,1,623000.0,1.0,1,1.0,1,1.0,1.0,0,0.0,False,623000.0,1,False,True,False
2018,RO,PP,4,2,2410000.0,1.2787256995662801,1,1.0,1,1.0,0.25,0,0.0,False,2110000.0,1,False,False,False
2018,RO,PPS,2,2,121016.01,1.0860351988493182,1,1.0,0,0.0,0.0,0,0.0,False,116016.01,1,False,False,False
2018,RO,PR,2,2,2400000.0,1.1803278688524592,1,1.0,0,0.0,0.0,1,1.0,False,2200000.0,1,False,False,False
2018,RO,PRB,1,1,965994.69,1.0,1,1.0,0,0.0,0.0,1,1.0,False,965994.69,1,False,True,False
2018,RO,PROS,4,1,833580.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,833580.0,1,False,False,False
2018,RO,PRP,3,3,36700.0,1.7608937232804716,2,2.0,0,0.0,0.0,0,0.0,False,6000.0,1,False,False,False
2018,RO,PRTB,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,RO,PSB,1,1,500000.0,1.0,1,1.0,1,1.0,1.0,1,1.0,False,500000.0,1,False,True,False
2018,RO,PSC,1,1,467000.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,467000.0,1,False,True,False
2018,RO,PSD,2,2,718973.05,1.31489673700472,1,1.0,1,1.0,0.5,1,1.0,False,618973.05,1,False,False,False
2018,RO,PSDB,2,1,2300000.0,1.0,1,1.0,1,1.0,0.5,1,1.0,False,2300000.0,1,False,False,False
2018,RO,PSL,11,0,0.0,,0,0.0,1,0.0,0.0,0,0.0,False,,0,True,False,False
2018,RO,PSOL,3,3,21775.16,1.4636467139571703,1,1.0,0,0.0,0.0,0,0.0,False,17775.16,1,False,False,False
2018,RO,PSTU,1,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,RO,PT,4,3,98000.0,1.8927867560110367,2,2.0,0,0.0,0.0,0,0.0,True,15000.0,2,False,False,False
2018,RO,PTB,1,1,1644951.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,1644951.0,1,False,True,False
2018,RO,PTC,1,1,270000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,270000.0,1,False,True,False
2018,RO,PV,5,5,206010.12,2.572942371631164,3,3.0,0,0.0,0.0,1,0.0,False,28550.0,1,False,False,False
2018,RO,REDE,6,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,RO,SOLIDARIEDADE,1,1,660000.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,660000.0,1,False,True,False
2018,RR,AVANTE,6,1,20000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,20000.0,1,False,False,False
2018,RR,DC,3,3,110228.56,1.7991655203698333,2,2.0,0,0.0,0.0,0,0.0,False,20714.28,1,False,False,False
2018,RR,DEM,5,2,280000.0,1.2365930599369086,1,1.0,0,0.0,0.0,0,0.0,False,250000.0,1,False,False,False
2018,RR,MDB,3,3,2912160.0,1.3756763555156821,1,1.0,0,0.0,0.0,2,1.0,False,2462160.0,1,False,False,False
2018,RR,PATRI,9,8,218029.0,3.116253291582701,3,3.0,0,0.0,0.0,1,1.0,False,27000.0,1,False,False,False
2018,RR,PC DO B,4,1,25000.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,25000.0,1,False,False,False
2018,RR,PCB,1,1,97296.76,1.0,1,1.0,0,0.0,0.0,0,0.0,False,97296.76,1,False,True,False
2018,RR,PDT,3,2,20000.0,2.0,2,2.0,0,0.0,0.0,0,0.0,True,10000.0,2,False,False,False
2018,RR,PHS,7,7,339592.06999999995,1.3817776916774414,1,1.0,0,0.0,0.0,1,1.0,False,287886.91,1,False,False,False
2018,RR,PMB,2,2,21120.0,1.0544343247904626,1,1.0,0,0.0,0.0,1,1.0,False,20560.0,1,False,False,False
2018,RR,PODE,6,6,26487.86,5.033797201757972,5,5.0,0,0.0,0.0,0,0.0,False,3041.6400000000003,1,False,False,False
2018,RR,PP,3,3,1737097.2,1.0125314097909248,1,1.0,1,1.0,0.3333333333333333,2,1.0,False,1726297.2,1,False,False,False
2018,RR,PPL,1,1,1198.5,1.0,1,1.0,0,0.0,0.0,0,0.0,False,1198.5,1,False,True,False
2018,RR,PPS,4,4,147916.72,2.6172041159798067,3,3.0,0,0.0,0.0,0,0.0,False,10200.0,1,False,False,False
2018,RR,PR,6,6,3670000.0,3.0586805949812645,3,3.0,1,1.0,0.5,1,1.0,True,350000.0,2,False,False,False
2018,RR,PRB,2,2,970040.0,1.0959382998912381,1,1.0,1,1.0,0.5,1,1.0,False,925540.0,1,False,False,False
2018,RR,PROS,6,1,20000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,20000.0,1,False,False,False
2018,RR,PRP,4,4,19309.98,3.578584104827955,4,4.0,0,0.0,0.0,0,0.0,False,2906.0,1,False,True,False
2018,RR,PRTB,4,4,7620.0,3.2346413530316194,3,3.0,0,0.0,0.0,1,0.0,True,2440.0,3,False,False,False
2018,RR,PSB,5,5,91468.57,2.087280553166364,2,2.0,0,0.0,0.0,1,1.0,False,14836.57,1,False,False,False
2018,RR,PSC,2,2,700960.0,1.1546698602057595,1,1.0,0,0.0,0.0,1,1.0,False,650360.0,1,False,False,False
2018,RR,PSD,4,3,140870.0,1.3074893274413386,1,1.0,1,0.0,0.25,0,0.0,False,122290.0,1,False,False,False
2018,RR,PSDB,5,4,2550000.0,1.2106458639757218,1,1.0,1,1.0,0.2,2,1.0,False,2310000.0,1,False,False,False
2018,RR,PSL,9,5,110000.0,4.481481481481482,4,4.0,1,1.0,0.4444444444444444,0,0.0,True,20000.0,2,False,False,False
2018,RR,PSOL,4,4,36419.81,3.7911242050831735,4,4.0,0,0.0,0.0,0,0.0,False,6340.74,1,False,True,False
2018,RR,PSTU,1,1,888.8899999999999,1.0,1,1.0,0,0.0,0.0,0,0.0,False,888.8899999999999,1,False,True,False
2018,RR,PT,2,2,389900.41,1.1115584850968787,1,1.0,0,0.0,0.0,0,0.0,False,369240.0,1,False,False,False
2018,RR,PTB,4,4,107200.0,1.0314251582566771,1,1.0,0,0.0,0.0,1,0.0,False,105550.0,1,False,False,False
2018,RR,PTC,2,2,303840.0,1.0127180866255365,1,1.0,0,0.0,0.0,0,0.0,False,301920.0,1,False,False,False
2018,RR,PV,6,6,108309.5,1.6949807699777588,2,2.0,0,0.0,0.0,0,0.0,False,10051.0,1,False,False,False
2018,RR,REDE,4,3,171100.0,1.2882604560123265,1,1.0,1,1.0,0.25,0,0.0,False,150000.0,1,False,False,False
2018,RR,SOLIDARIEDADE,6,6,473476.56000000006,4.071120872226915,4,4.0,1,1.0,0.6666666666666666,4,3.0,False,63714.4,1,False,False,False
2018,RS,AVANTE,5,4,273150.5,1.601956595832746,2,2.0,0,0.0,0.0,0,0.0,False,29099.2,1,False,False,False
2018,RS,DC,2,2,16346.0,1.8783426132568504,2,2.0,0,0.0,0.0,0,0.0,False,6093.0,1,False,True,False
2018,RS,DEM,8,2,1100000.0,1.1980198019801982,1,1.0,1,1.0,0.125,1,1.0,False,1000000.0,1,False,False,False
2018,RS,MDB,25,25,12794450.0,10.106729122706541,10,10.0,4,4.0,1.6,7,7.0,True,250000.0,2,False,False,False
2018,RS,NOVO,18,18,120818.97,10.023453555310468,10,10.0,1,1.0,0.5555555555555556,1,1.0,False,3999.16,1,False,False,False
2018,RS,PATRI,5,5,86530.84,2.088543815527472,2,2.0,0,0.0,0.0,0,0.0,False,32847.47,1,False,False,False
2018,RS,PC DO B,26,24,908926.75,3.8478426648946997,4,4.0,0,0.0,0.0,1,1.0,False,83935.0,1,False,False,False
2018,RS,PCB,1,1,9036.88,1.0,1,1.0,0,0.0,0.0,0,0.0,False,9036.88,1,False,True,False
2018,RS,PDT,23,12,1551220.0,3.9898483666219384,4,4.0,3,3.0,0.5217391304347826,7,4.0,False,130000.0,1,False,False,False
2018,RS,PHS,3,3,11031.419999999998,2.8543844534888057,3,3.0,0,0.0,0.0,0,0.0,False,2665.71,1,False,True,False
2018,RS,PMB,12,2,19800.0,1.0307619498343588,1,1.0,0,0.0,0.0,0,0.0,False,19500.0,1,False,False,False
2018,RS,PMN,3,2,210509.41999999998,1.0024228672565225,1,1.0,0,0.0,0.0,0,0.0,False,210254.71,1,False,False,False
2018,RS,PODE,1,1,600000.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,600000.0,1,False,True,False
2018,RS,PP,18,17,10071129.69,6.564267901109525,7,7.0,4,4.0,1.5555555555555556,5,5.0,False,245241.93,1,False,False,False
2018,RS,PPL,22,22,42562.590000000004,10.040710853676583,10,10.0,0,0.0,0.0,1,1.0,False,1095.04,1,False,False,False
2018,RS,PPS,30,30,580313.5199999999,10.932621249765607,11,11.0,0,0.0,0.0,0,0.0,False,12763.789999999999,1,False,False,False
2018,RS,PR,7,7,2500000.0,1.286431747077227,1,1.0,1,1.0,0.14285714285714285,2,1.0,False,2200000.0,1,False,False,False
2018,RS,PRB,7,7,1146816.72,1.622505709176685,2,2.0,1,1.0,0.2857142857142857,2,1.0,False,100000.0,1,False,False,False
2018,RS,PROS,9,1,239650.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,239650.0,1,False,False,False
2018,RS,PRP,8,8,65788.57,3.2176639435487426,3,3.0,0,0.0,0.0,0,0.0,False,6311.91,1,False,False,False
2018,RS,PSB,29,29,5934790.0,7.159161143235069,7,7.0,2,2.0,0.4827586206896552,3,3.0,False,500600.0,1,False,False,False
2018,RS,PSC,9,8,301782.97000000003,1.0119166825542951,1,1.0,0,0.0,0.0,0,0.0,False,300000.0,1,False,False,False
2018,RS,PSD,17,16,1694492.45,2.5051849047045445,3,3.0,1,1.0,0.17647058823529413,1,1.0,False,80000.0,1,False,False,False
2018,RS,PSDB,7,7,3548761.07,2.2149821518125887,2,2.0,2,1.0,0.5714285714285714,3,2.0,False,1009000.0,1,False,False,False
2018,RS,PSL,21,5,10000.0,4.999999999999999,5,5.0,3,0.0,0.7142857142857143,0,0.0,True,2000.0,5,False,False,False
2018,RS,PSOL,39,38,456025.3099999999,3.9281475392789504,4,4.0,1,1.0,0.10256410256410256,0,0.0,False,19998.85,1,False,False,False
2018,RS,PSTU,4,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,RS,PT,20,20,6739261.23,8.877619000666998,9,9.0,5,5.0,2.25,7,6.0,False,86013.5,1,False,False,False
2018,RS,PTB,9,9,3899241.93,4.66615852608056,5,5.0,2,2.0,1.1111111111111112,5,5.0,False,154241.93,1,False,False,False
2018,RS,PTC,7,6,1528.26,5.999999999999998,6,6.0,0,0.0,0.0,0,0.0,True,254.71,6,False,False,False
2018,RS,PV,1,1,600000.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,600000.0,1,False,True,False
2018,RS,REDE,6,3,733041.94,1.0222180960286749,1,1.0,0,0.0,0.0,1,1.0,False,725000.0,1,False,False,False
2018,RS,SOLIDARIEDADE,2,2,1150400.0,1.734586375738033,2,2.0,0,0.0,0.0,1,1.0,False,350200.0,1,False,True,False
2018,SC,AVANTE,9,4,58141.8,2.1231389788423694,2,2.0,0,0.0,0.0,0,0.0,False,14070.0,1,False,False,False
2018,SC,DC,1,1,59380.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,59380.0,1,False,True,False
2018,SC,DEM,2,2,159080.0,1.8758790961876546,2,2.0,0,0.0,0.0,0,0.0,False,59080.0,1,False,True,False
2018,SC,MDB,15,11,7129000.0,5.899538357833562,6,6.0,3,3.0,1.2,6,6.0,False,384000.0,1,False,False,False
2018,SC,NOVO,16,16,68318.4,10.499775368265674,10,10.0,1,1.0,0.625,0,0.0,False,3209.16,1,False,False,False
2018,SC,PATRI,16,16,27421.949999999997,8.013371782908537,8,8.0,0,0.0,0.0,0,0.0,True,1145.83,4,False,False,False
2018,SC,PC DO B,1,1,1181207.38,1.0,1,1.0,0,0.0,0.0,1,1.0,False,1181207.38,1,False,True,False
2018,SC,PCB,3,2,10543.02,2.0,2,2.0,0,0.0,0.0,0,0.0,True,5271.51,2,False,False,False
2018,SC,PDT,1,1,890000.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,890000.0,1,False,True,False
2018,SC,PHS,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,SC,PMN,5,5,66766.5,2.256237126844653,2,2.0,0,0.0,0.0,0,0.0,False,31312.3,1,False,False,False
2018,SC,PODE,5,1,303500.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,303500.0,1,False,False,False
2018,SC,PP,9,9,6076203.0,3.6102438123502014,4,4.0,1,1.0,0.4444444444444444,3,3.0,False,524400.0,1,False,False,False
2018,SC,PPL,2,1,3000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,3000.0,1,False,False,False
2018,SC,PPS,2,2,1218128.1099999999,1.0504674291576086,1,1.0,1,1.0,0.5,1,1.0,False,1188128.1099999999,1,False,False,False
2018,SC,PR,1,1,300000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,300000.0,1,False,True,False
2018,SC,PRB,5,5,1344643.7599999998,2.2806402248044195,2,2.0,1,1.0,0.4,0,0.0,False,605699.5399999999,1,False,False,False
2018,SC,PROS,2,1,341500.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,341500.0,1,False,False,False
2018,SC,PRP,9,9,62323.0,2.9260893418344778,3,3.0,0,0.0,0.0,0,0.0,False,5000.0,1,False,False,False
2018,SC,PRTB,5,5,17142.86,2.1176450242228997,2,2.0,0,0.0,0.0,0,0.0,True,1428.57,4,False,False,False
2018,SC,PSB,13,11,1814968.0,4.471300668443869,4,4.0,1,1.0,0.3076923076923077,0,0.0,False,122666.25,1,False,False,False
2018,SC,PSC,1,1,200000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,200000.0,1,False,True,False
2018,SC,PSD,9,7,1291484.0,2.854497771821265,3,3.0,2,2.0,0.6666666666666666,3,3.0,False,200000.0,1,False,False,False
2018,SC,PSDB,17,17,4517512.9799999995,4.0033148347122385,4,4.0,1,1.0,0.23529411764705882,3,2.0,False,287836.36,1,False,False,False
2018,SC,PSL,19,14,5424.27,12.354694332270583,12,12.0,4,2.5,2.526315789473684,0,0.0,True,265.0,8,False,False,False
2018,SC,PSOL,16,15,268942.74,5.418092229847854,5,5.0,0,0.0,0.0,2,1.0,True,15491.86,4,False,False,False
2018,SC,PSTU,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,SC,PT,11,11,2975500.0,5.0684326549690715,5,5.0,1,1.0,0.45454545454545453,5,4.0,True,435000.0,2,False,False,False
2018,SC,PTB,1,1,90600.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,90600.0,1,False,True,False
2018,SC,PTC,21,1,10000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,10000.0,1,False,False,False
2018,SC,PV,4,4,548247.01,1.4506135849674977,1,1.0,0,0.0,0.0,0,0.0,False,449959.05,1,False,False,False
2018,SC,REDE,6,2,1600.0,2.0,2,2.0,0,0.0,0.0,0,0.0,True,800.0,2,False,False,False
2018,SC,SOLIDARIEDADE,1,1,907500.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,907500.0,1,False,True,False
2018,SE,AVANTE,6,5,15850.0,4.211432882108881,4,3.9999999999999996,0,0.0,0.0,2,1.0,True,2050.0,3,False,False,False
2018,SE,DC,3,1,30022.82,1.0,1,1.0,0,0.0,0.0,0,0.0,False,30022.82,1,False,False,False
2018,SE,DEM,5,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,SE,MDB,3,3,1710000.0,1.2846975088967973,1,1.0,1,1.0,0.3333333333333333,1,1.0,False,1500000.0,1,False,False,False
2018,SE,NOVO,2,2,2198.3199999999997,2.0,2,2.0,0,0.0,0.0,0,0.0,True,1099.1599999999999,2,False,True,False
2018,SE,PATRI,2,1,300000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,300000.0,1,False,False,False
2018,SE,PC DO B,2,2,554000.0,1.0556155544702248,1,1.0,0,0.0,0.0,0,0.0,False,539000.0,1,False,False,False
2018,SE,PCB,1,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,SE,PDT,3,3,186850.0,2.266294954434877,2,2.0,1,1.0,0.6666666666666666,0,0.0,False,37475.0,1,False,False,False
2018,SE,PHS,3,3,32298.33,2.550766254090418,3,3.0,0,0.0,0.0,0,0.0,False,7488.33,1,False,True,False
2018,SE,PMN,4,1,100000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,100000.0,1,False,False,False
2018,SE,PODE,4,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,SE,PP,1,1,1731095.1600000001,1.0,1,1.0,1,1.0,1.0,1,1.0,False,1731095.1600000001,1,False,True,False
2018,SE,PPL,3,3,50165.17,2.4237115598855556,2,2.0,0,0.0,0.0,0,0.0,False,18883.67,1,False,False,False
2018,SE,PPS,2,1,98402.1,1.0,1,1.0,0,0.0,0.0,0,0.0,False,98402.1,1,False,False,False
2018,SE,PR,4,2,3500000.0,1.923076923076923,2,2.0,1,1.0,0.5,2,2.0,False,1400000.0,1,False,False,False
2018,SE,PRB,2,2,695500.0,1.048572201210349,1,1.0,0,0.0,0.0,1,1.0,False,679000.0,1,False,False,False
2018,SE,PROS,1,1,43331.5,1.0,1,1.0,0,0.0,0.0,0,0.0,False,43331.5,1,False,True,False
2018,SE,PRTB,3,3,16600.0,2.1334778569216475,2,2.0,0,0.0,0.0,0,0.0,False,6000.0,1,False,False,False
2018,SE,PSB,6,6,589166.99,1.6707820026751925,2,2.0,0,0.0,0.0,0,0.0,False,115900.0,1,False,False,False
2018,SE,PSC,1,1,100000.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,100000.0,1,False,True,False
2018,SE,PSD,1,1,670000.0,1.0,1,1.0,1,1.0,1.0,1,1.0,False,670000.0,1,False,True,False
2018,SE,PSDB,3,3,450891.44,1.973133314222151,2,2.0,0,0.0,0.0,1,1.0,False,100000.0,1,False,False,False
2018,SE,PSL,8,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,SE,PSOL,9,8,36068.920000000006,6.902322536910225,7,7.0,0,0.0,0.0,0,0.0,True,1904.68,2,False,False,False
2018,SE,PSTU,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,SE,PT,3,3,1915000.0,2.1431109376104875,2,2.0,2,2.0,1.3333333333333333,2,2.0,False,903000.0,1,False,False,False
2018,SE,PTB,2,2,59763.0,1.9083090402491785,2,2.0,0,0.0,0.0,0,0.0,False,23331.5,1,False,True,False
2018,SE,PV,7,7,108476.44,6.107818480937904,6,6.0,0,0.0,0.0,1,1.0,False,10996.74,1,False,False,False
2018,SE,REDE,12,12,11210.0,10.27309552130212,10,10.0,0,0.0,0.0,0,0.0,True,715.0,5,False,False,False
2018,SE,SOLIDARIEDADE,2,2,815000.0,1.037486821039478,1,1.0,1,1.0,0.5,1,1.0,False,800000.0,1,False,False,False
2018,SP,AVANTE,96,90,706224.5900000001,9.936327314285148,10,10.0,0,0.0,0.0,1,1.0,True,8601.79,12,False,False,False
2018,SP,DC,26,24,82200.35999999999,18.522776061384633,19,19.0,0,0.0,0.0,0,0.0,False,1838.6000000000001,1,False,False,False
2018,SP,DEM,14,10,5079400.0,6.817177052122326,7,7.0,5,4.0,2.5,4,4.0,False,350000.0,1,False,False,False
2018,SP,MDB,63,63,9587485.440000001,9.206030712268596,9,9.0,2,2.0,0.2857142857142857,4,4.0,False,170000.0,1,False,False,False
2018,SP,NOVO,45,17,25940.08,9.97732158325794,10,10.0,3,2.0,0.6666666666666666,1,0.0,True,817.8,2,False,False,False
2018,SP,PATRI,91,75,3338917.4000000004,5.078814537699703,5,5.0,0,0.0,0.0,4,2.0,False,152057.7,1,False,False,False
2018,SP,PC DO B,2,2,1049744.1099999999,1.001158056594264,1,1.0,1,1.0,0.5,1,1.0,False,1049136.63,1,False,False,False
2018,SP,PCB,2,2,44198.65000000001,1.7583467412686176,2,2.0,0,0.0,0.0,0,0.0,False,13906.7,1,False,True,False
2018,SP,PDT,25,19,631500.0,5.190360293232422,5,5.0,1,1.0,0.2,2,2.0,False,23000.0,1,False,False,False
2018,SP,PHS,11,7,243642.5,3.0253251889503,3,3.0,0,0.0,0.0,0,0.0,False,30007.0,1,False,False,False
2018,SP,PMB,10,0,0.0,,0,0.0,0,0.0,0.0,1,0.0,False,,0,False,False,False
2018,SP,PMN,44,8,471000.0,5.2742683245762105,5,5.0,0,0.0,0.0,1,1.0,True,50000.0,3,False,False,False
2018,SP,PODE,73,32,6351061.94,5.166750526941488,5,5.0,3,3.0,0.2054794520547945,5,4.0,False,698000.0,1,False,False,False
2018,SP,PP,6,6,8098442.0,4.910100590837748,5,5.0,4,4.0,3.3333333333333335,4,4.0,False,750000.0,1,False,False,False
2018,SP,PPL,51,45,128998.33,26.91578513746165,27,27.0,0,0.0,0.0,0,0.0,True,1500.0,2,False,False,False
2018,SP,PPS,11,10,5212047.5600000005,4.333380215379249,4,4.0,2,2.0,0.7272727272727273,4,4.0,False,1168128.1099999999,1,False,False,False
2018,SP,PR,44,44,19763198.91,14.631172583326656,15,15.0,7,7.0,2.3863636363636362,6,6.0,False,224282.5,1,False,False,False
2018,SP,PRB,97,95,22224153.599999998,17.367070818903652,17,17.0,6,6.0,1.0515463917525774,7,5.0,False,324899.75,1,False,False,False
2018,SP,PROS,97,15,1878855.49,8.793738938426316,9,9.0,0,0.0,0.0,4,2.0,True,85750.0,2,False,False,False
2018,SP,PRP,78,28,1700515.3699999999,8.571108879996931,9,9.0,0,0.0,0.0,1,1.0,False,30000.0,1,False,False,False
2018,SP,PRTB,39,39,320468.87000000005,6.424138540913379,6,6.0,0,0.0,0.0,0,0.0,False,9002.91,1,False,False,False
2018,SP,PSB,48,24,8134982.5,9.31639483722389,9,9.0,4,2.0,0.75,12,8.0,True,250000.0,2,False,False,False
2018,SP,PSC,3,2,1490000.0,1.4740721067658193,1,1.0,1,1.0,0.3333333333333333,1,1.0,False,1190000.0,1,False,False,False
2018,SP,PSD,22,22,9125000.0,9.953424919535832,10,10.0,2,2.0,0.9090909090909091,7,7.0,False,240000.0,1,False,False,False
2018,SP,PSDB,57,49,16237596.94,18.6483399523665,19,19.0,6,5.0,2.0,10,9.0,True,300000.0,2,False,False,False
2018,SP,PSL,58,41,600403.14,15.770774874969328,16,16.0,10,4.0,2.7586206896551726,3,1.0,True,10000.0,10,False,False,False
2018,SP,PSOL,82,74,1072913.3900000001,5.80888139323592,6,6.0,3,3.0,0.21951219512195122,2,2.0,True,23928.350000000002,2,False,False,False
2018,SP,PSTU,7,3,28103.0,2.6855398048396175,3,3.0,0,0.0,0.0,0,0.0,False,5000.0,1,False,False,False
2018,SP,PT,72,69,16624381.69,23.88235737247482,24,24.0,8,8.0,2.6666666666666665,14,14.0,True,97796.23,9,False,False,False
2018,SP,PTB,25,19,4342000.0,3.3234235082289834,3,3.0,0,0.0,0.0,1,1.0,False,240000.0,1,False,False,False
2018,SP,PTC,29,7,35000.0,4.959514170040486,5,5.0,0,0.0,0.0,0,0.0,True,3000.0,3,False,False,False
2018,SP,PV,80,70,4587616.63,6.021361427836158,6,6.0,1,0.5,0.075,3,3.0,True,100000.0,2,False,False,False
2018,SP,REDE,30,22,328500.0,2.3956599299432266,2,2.0,0,0.0,0.0,0,0.0,True,150000.0,2,False,False,False
2018,SP,SOLIDARIEDADE,45,45,3681992.62,9.326822337349343,9,9.0,1,1.0,0.2,3,3.0,False,69458.67,1,False,False,False
2018,TO,AVANTE,1,1,9972.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,9972.0,1,False,True,False
2018,TO,DC,3,1,10000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,10000.0,1,False,False,False
2018,TO,DEM,2,2,2760570.0,1.6835945519946935,2,2.0,2,2.0,2.0,2,2.0,False,781912.0,1,False,True,False
2018,TO,MDB,1,1,2360000.0,1.0,1,1.0,1,1.0,1.0,1,1.0,False,2360000.0,1,False,True,False
2018,TO,PATRI,1,1,8312.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,8312.0,1,False,True,False
2018,TO,PC DO B,2,1,700.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,700.0,1,False,False,False
2018,TO,PDT,1,1,7500.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,7500.0,1,False,True,False
2018,TO,PHS,2,2,21564.0,1.9002733284630309,2,2.0,0,0.0,0.0,1,1.0,False,8312.0,1,False,True,False
2018,TO,PMB,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,TO,PMN,2,1,150000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,150000.0,1,False,False,False
2018,TO,PODE,1,0,0.0,,0,0.0,0,0.0,0.0,1,0.0,False,,0,False,False,False
2018,TO,PP,1,1,1756302.35,1.0,1,1.0,0,0.0,0.0,1,1.0,False,1756302.35,1,False,True,False
2018,TO,PPL,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,TO,PPS,1,1,292032.03,1.0,1,1.0,0,0.0,0.0,0,0.0,False,292032.03,1,False,True,False
2018,TO,PR,2,2,870000.0,1.0470327846175127,1,1.0,1,1.0,0.5,1,1.0,False,850000.0,1,False,False,False
2018,TO,PRB,2,2,868792.49,1.1431538621929462,1,1.0,0,0.0,0.0,0,0.0,False,810480.49,1,False,False,False
2018,TO,PROS,1,1,901726.85,1.0,1,1.0,0,0.0,0.0,1,1.0,False,901726.85,1,False,True,False
2018,TO,PRP,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,TO,PRTB,10,7,2900.0,6.622047244094488,7,7.0,0,0.0,0.0,0,0.0,True,300.0,3,False,False,False
2018,TO,PSB,3,3,740000.0,1.8779149519890261,2,2.0,0,0.0,0.0,1,1.0,False,200000.0,1,False,False,False
2018,TO,PSC,1,1,281824.73,1.0,1,1.0,1,1.0,1.0,1,1.0,False,281824.73,1,False,True,False
2018,TO,PSD,2,0,0.0,,0,0.0,0,0.0,0.0,1,0.0,False,,0,False,False,False
2018,TO,PSDB,6,6,427641.44,3.08610711347882,3,3.0,0,0.0,0.0,1,1.0,True,52250.0,2,False,False,False
2018,TO,PSL,10,8,10000.0,7.692307692307692,8,8.0,0,0.0,0.0,0,0.0,True,1000.0,4,False,False,False
2018,TO,PSOL,4,4,38856.98,3.9701907038378206,4,4.0,0,0.0,0.0,0,0.0,False,8537.1,1,False,True,False
2018,TO,PT,8,8,569282.78,2.17419631322219,2,2.0,1,1.0,0.25,0,0.0,False,70882.78,1,False,False,False
2018,TO,PTC,1,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,TO,PV,3,2,105000.0,1.8927038626609443,2,2.0,0,0.0,0.0,0,0.0,False,40000.0,1,False,False,False
2018,TO,REDE,1,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,TO,SOLIDARIEDADE,2,2,1604100.0,1.977682107731719,2,2.0,2,2.0,2.0,1,1.0,False,716848.0,1,False,True,False
2022,AC,AGIR,7,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
