Ano,UF,Partido,Magnitude,tipo,C,F,Mp,E,Recursos,Recebedores,Sem_recursos,NECr,D,Q,NECr_Mp,NECr_E,NECr_menos_E,k_arredondado,eleitos_top_arredondado,Cobertura_pct,Precisao_pct,Competitivos_top,Fracao_nucleo_pct,Aleatoria_pct,Lift,Excedente_pp,Precisao_aleatoria_pct,Cobertura_competitiva_pct,Lift_competitivo
2018,MA,REDE,Médio (16–31),Menos competitivo,5,0,0,0,1890.9,2,3,1.6963588787170087,3.3036411212829915,2.9474895098739973,,,1.6963588787170087,2,0.0,,0.0,0.0,33.92717757434018,,,,0.0,,
2018,MA,SOLIDARIEDADE,Médio (16–31),Menos competitivo,2,1,0,0,1250500.0,2,0,1.1734578693047673,0.8265421306952327,1.7043645556571452,,,1.1734578693047673,1,0.0,,0.0,1.0,58.67289346523836,,,,0.0,100.0,2.0
2018,MG,AVANTE,Grande (39–70),Menos competitivo,77,4,1,3,6280452.739999999,73,4,6.202472298517105,70.79752770148289,12.414404497769263,6.202472298517105,2.067490766172368,3.202472298517105,6,2.0,66.66666666666667,33.333333333333336,2.0,8.055158829242993,7.792207792207792,8.555555555555555,58.87445887445888,3.896103896103896,50.0,6.416666666666667
2018,MG,DC,Grande (39–70),Menos competitivo,11,1,0,0,19434.53,8,3,4.717812723557575,6.282187276442425,2.3315889469442945,,,4.717812723557575,5,0.0,,0.0,1.0,42.88920657779614,,,,0.0,100.0,2.2
2018,MG,DEM,Grande (39–70),Competitivo,13,2,4,1,3706092.13,12,1,3.8383070023142576,9.161692997685742,3.386909903809627,0.9595767505785644,3.8383070023142576,2.8383070023142576,4,1.0,100.0,25.0,2.0,29.52543847934044,30.76923076923077,3.25,69.23076923076923,7.6923076923076925,100.0,3.25
2018,MG,MDB,Grande (39–70),Competitivo,20,8,5,4,11365693.78,19,1,8.120222671285726,11.879777328714274,2.4629866457631606,1.6240445342571452,2.0300556678214314,4.120222671285726,8,3.0,75.0,37.5,6.0,40.60111335642863,40.0,1.875,35.0,20.0,75.0,1.875
2018,MG,NOVO,Grande (39–70),Menos competitivo,36,0,0,2,113038.52,36,0,14.888526341174163,21.11147365882584,2.417969325845375,,7.444263170587082,12.888526341174163,15,2.0,100.0,13.333333333333334,0.0,41.35701761437267,41.666666666666664,2.4,58.333333333333336,5.555555555555555,,
2018,MG,PATRI,Grande (39–70),Menos competitivo,33,2,0,2,1679267.4,16,17,1.992227028641935,31.007772971358065,16.56437721482752,,0.9961135143209676,-0.0077729713580649,2,1.0,50.0,50.0,2.0,6.037051601945258,6.0606060606060606,8.25,43.93939393939394,6.0606060606060606,100.0,16.5
2018,MG,PC DO B,Grande (39–70),Menos competitivo,8,2,1,0,1476948.46,1,7,1.0,7.0,8.0,1.0,,1.0,1,0.0,,0.0,1.0,12.5,,,,0.0,50.0,4.0
2018,MG,PCB,Grande (39–70),Menos competitivo,12,0,0,0,164770.0,12,0,3.13026549147838,8.86973450852162,3.833540647803829,,,3.13026549147838,3,0.0,,0.0,0.0,26.085545762319835,,,,0.0,,
2018,MG,PDT,Grande (39–70),Menos competitivo,24,2,2,2,1396833.18,24,0,3.611422180668848,20.388577819331157,6.645581380229302,1.805711090334424,1.805711090334424,1.611422180668848,4,2.0,100.0,50.0,2.0,15.047592419453535,16.666666666666668,6.0,83.33333333333333,8.333333333333334,100.0,6.0
2018,MG,PHS,Grande (39–70),Menos competitivo,71,4,1,2,2779157.16,60,11,2.1755198878304363,68.82448011216957,32.635877243487585,2.1755198878304363,1.087759943915218,0.1755198878304362,2,1.0,50.0,50.0,1.0,3.064112518071037,2.816901408450704,17.75,47.183098591549296,2.816901408450704,25.0,8.875
2018,MG,PMB,Grande (39–70),Menos competitivo,5,0,0,0,0.0,0,5,,,,,,,0,0.0,,,0.0,,,,,,,
2018,MG,PMN,Grande (39–70),Menos competitivo,12,0,0,1,185030.0,4,8,1.4608769995222954,10.539123000477703,8.214243912337576,,1.4608769995222954,0.4608769995222954,1,1.0,100.0,100.0,0.0,12.173974996019128,8.333333333333334,12.0,91.66666666666667,8.333333333333334,,
2018,MG,PODE,Grande (39–70),Menos competitivo,26,2,2,1,2755229.4199999995,17,9,3.68201525605569,22.31798474394431,7.061350426845367,1.841007628027845,3.68201525605569,2.68201525605569,4,0.0,0.0,0.0,2.0,14.16159713867573,15.384615384615385,0.0,-15.384615384615385,3.8461538461538463,100.0,6.5
2018,MG,PP,Grande (39–70),Competitivo,8,2,5,2,10335651.27,6,2,4.932780416872103,3.0672195831278968,1.621803389552222,0.9865560833744208,2.466390208436052,2.9327804168721032,5,2.0,100.0,40.0,2.0,61.65975521090129,62.5,1.6,37.5,25.0,100.0,1.6
2018,MG,PPL,Grande (39–70),Menos competitivo,28,0,0,0,400.0,1,27,1.0,27.0,28.0,,,1.0,1,0.0,,0.0,0.0,3.5714285714285716,,,,0.0,,
2018,MG,PPS,Grande (39–70),Menos competitivo,14,1,0,0,1473011.0,8,6,2.829172756819545,11.170827243180456,4.948442956073951,,,2.829172756819545,3,0.0,,0.0,1.0,20.20837683442532,,,,0.0,100.0,4.666666666666667
2018,MG,PR,Grande (39–70),Competitivo,6,6,5,1,10773013.13,6,0,5.830287347244083,0.1697126527559174,1.0291087973281692,1.1660574694488166,5.830287347244083,4.830287347244083,6,1.0,100.0,16.666666666666668,6.0,97.17145578740138,100.0,1.0,0.0,16.666666666666668,100.0,1.0
2018,MG,PRB,Grande (39–70),Competitivo,8,2,0,2,6507577.279999999,8,0,4.591203211244668,3.408796788755332,1.7424626251363882,,2.295601605622334,2.591203211244668,5,2.0,100.0,40.0,2.0,57.390040140558355,62.5,1.6,37.5,25.0,100.0,1.6
2018,MG,PROS,Grande (39–70),Menos competitivo,33,4,3,2,4083750.26,13,20,3.934154434231291,29.065845565768708,8.38807945942976,1.3113848114104305,1.9670772171156452,1.9341544342312909,4,2.0,100.0,50.0,2.0,11.921680103731184,12.121212121212121,8.25,87.87878787878788,6.0606060606060606,50.0,4.125
2018,MG,PRP,Grande (39–70),Menos competitivo,5,0,0,0,196135.75,5,0,2.066951353322148,2.933048646677852,2.419021614593712,,,2.066951353322148,2,0.0,,0.0,0.0,41.33902706644296,,,,0.0,,
2018,MG,PRTB,Grande (39–70),Menos competitivo,52,1,0,0,224267.96,22,30,1.020555745155322,50.97944425484468,50.95263070816963,,,1.020555745155322,1,0.0,,0.0,0.0,1.962607202221773,,,,0.0,0.0,0.0
2018,MG,PSB,Grande (39–70),Competitivo,26,2,1,3,4904350.0,14,12,6.616167971159441,19.38383202884056,3.929767217721298,6.616167971159441,2.205389323719813,3.6161679711594408,7,3.0,100.0,42.85714285714285,2.0,25.446799889074775,26.923076923076923,3.7142857142857144,73.07692307692308,11.538461538461538,100.0,3.7142857142857144
2018,MG,PSC,Grande (39–70),Menos competitivo,34,1,1,1,3398561.2,13,21,4.173651687246089,29.82634831275391,8.146343429639263,4.173651687246089,4.173651687246089,3.173651687246089,4,1.0,100.0,25.0,1.0,12.275446138959085,11.764705882352942,8.5,88.23529411764706,2.9411764705882355,100.0,8.5
2018,MG,PSD,Grande (39–70),Competitivo,11,5,5,3,5063166.06,11,0,5.223306199089714,5.776693800910286,2.1059458474628605,1.044661239817943,1.741102066363238,2.2233061990897136,5,3.0,100.0,60.0,5.0,47.484601809906486,45.45454545454545,2.2,54.54545454545455,27.272727272727273,100.0,2.1999999999999997
2018,MG,PSDB,Grande (39–70),Competitivo,20,7,6,5,9865844.739999998,20,0,7.979559411491126,12.020440588508874,2.506404046719496,1.3299265685818542,1.5959118822982252,2.9795594114911257,8,5.0,100.0,62.5,7.0,39.897797057455634,40.0,2.5,60.0,25.0,100.0,2.5
2018,MG,PSL,Grande (39–70),Menos competitivo,76,3,1,6,376894.98,44,32,4.003611007259799,71.99638899274021,18.98286318580607,4.003611007259799,0.6672685012099665,-1.9963889927402008,4,1.0,16.666666666666668,25.0,0.0,5.267909220078683,5.2631578947368425,3.166666666666667,11.403508771929825,7.894736842105263,0.0,0.0
2018,MG,PSOL,Grande (39–70),Menos competitivo,33,0,0,1,184621.39,32,1,13.50737832964293,19.492621670357067,2.443109180378777,,13.50737832964293,12.50737832964293,14,1.0,100.0,7.142857142857143,0.0,40.93144948376646,42.42424242424242,2.357142857142857,57.57575757575758,3.0303030303030303,,
2018,MG,PSTU,Grande (39–70),Menos competitivo,5,0,0,0,0.0,0,5,,,,,,,0,0.0,,,0.0,,,,,,,
2018,MG,PT,Grande (39–70),Competitivo,26,13,9,8,10045076.62,26,0,14.088227047997137,11.911772952002863,1.8455125624694064,1.5653585608885707,1.761028380999642,6.088227047997137,14,8.0,100.0,57.142857142857146,11.0,54.18548864614283,53.84615384615385,1.8571428571428572,46.15384615384615,30.76923076923077,84.61538461538461,1.5714285714285714
2018,MG,PTB,Grande (39–70),Menos competitivo,20,4,0,0,2750719.3600000003,13,7,3.56338954214995,16.43661045785005,5.612633635314852,,,3.56338954214995,4,0.0,,0.0,3.0,17.81694771074975,,,,0.0,75.0,3.75
2018,MG,PTC,Grande (39–70),Menos competitivo,25,0,0,0,524401.3,22,3,1.3180125463428425,23.68198745365716,18.96795297538616,,,1.3180125463428425,1,0.0,,0.0,0.0,5.27205018537137,,,,0.0,,
2018,MG,PV,Grande (39–70),Menos competitivo,14,0,0,0,1245770.91,14,0,9.001610366883341,4.998389633116659,1.5552772703321605,,,9.001610366883341,9,0.0,,0.0,0.0,64.29721690630957,,,,0.0,,
2018,MG,REDE,Grande (39–70),Menos competitivo,25,0,0,0,148058.56,19,6,1.1152118329671692,23.88478816703283,22.41726572563724,,,1.1152118329671692,1,0.0,,0.0,0.0,4.460847331868677,,,,0.0,,
2018,MG,SOLIDARIEDADE,Grande (39–70),Menos competitivo,8,1,1,1,1105105.93,4,4,1.0025493284264264,6.997450671573573,7.9796572329828175,1.0025493284264264,1.0025493284264264,0.0025493284264264,1,1.0,100.0,100.0,1.0,12.53186660533033,12.5,8.0,87.5,12.5,100.0,8.0
2018,MS,AVANTE,Pequeno (8–12),Menos competitivo,1,0,0,0,0.0,0,1,,,,,,,0,0.0,,,0.0,,,,,,,
2018,MS,DC,Pequeno (8–12),Menos competitivo,1,0,0,0,17000.0,1,0,1.0,0.0,1.0,,,1.0,1,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,MS,DEM,Pequeno (8–12),Competitivo,5,1,2,1,1550000.0,2,3,1.2899328859060404,3.71006711409396,3.876170655567117,0.6449664429530202,1.2899328859060404,0.2899328859060404,1,1.0,100.0,100.0,1.0,25.798657718120808,20.0,5.0,80.0,20.0,100.0,5.0
2018,MS,MDB,Pequeno (8–12),Competitivo,11,1,0,0,1811960.0,11,0,2.6044711476938387,8.39552885230616,4.223506184639476,,,2.6044711476938387,3,0.0,,0.0,0.0,23.67701043358035,,,,0.0,0.0,0.0
2018,MS,NOVO,Pequeno (8–12),Menos competitivo,5,0,0,0,8311.8,5,0,4.433966123982481,0.566033876017519,1.127658592824142,,,4.433966123982481,4,0.0,,0.0,0.0,88.67932247964963,,,,0.0,,
2018,MS,PATRI,Pequeno (8–12),Menos competitivo,2,0,0,0,0.0,0,2,,,,,,,0,0.0,,,0.0,,,,,,,
2018,MS,PC DO B,Pequeno (8–12),Menos competitivo,4,0,0,0,22000.0,1,3,1.0,3.0,4.0,,,1.0,1,0.0,,0.0,0.0,25.0,,,,0.0,,
2018,MS,PDT,Pequeno (8–12),Menos competitivo,8,1,1,1,730000.0,4,4,1.5326430831176303,6.46735691688237,5.21974103959467,1.5326430831176303,1.5326430831176303,0.5326430831176303,2,1.0,100.0,50.0,1.0,19.15803853897038,25.0,4.0,75.0,12.5,100.0,4.0
2018,MS,PHS,Pequeno (8–12),Menos competitivo,4,0,0,0,36000.0,3,1,2.8421052631578947,1.1578947368421053,1.4074074074074074,,,2.8421052631578947,3,0.0,,0.0,0.0,71.05263157894737,,,,0.0,,
2018,MS,PMB,Pequeno (8–12),Menos competitivo,1,0,0,0,0.0,0,1,,,,,,,0,0.0,,,0.0,,,,,,,
2018,MS,PMN,Pequeno (8–12),Menos competitivo,1,0,0,0,50000.0,1,0,1.0,0.0,1.0,,,1.0,1,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,MS,PODE,Pequeno (8–12),Menos competitivo,5,0,0,0,800.0,4,1,4.0,1.0,1.25,,,4.0,4,0.0,,0.0,0.0,80.0,,,,0.0,,
2018,MS,PPL,Pequeno (8–12),Menos competitivo,3,0,0,0,0.0,0,3,,,,,,,0,0.0,,,0.0,,,,,,,
2018,MS,PPS,Pequeno (8–12),Menos competitivo,2,0,0,0,103008.01,2,0,1.7031077698628982,0.2968922301371017,1.1743238069784638,,,1.7031077698628982,2,0.0,,0.0,0.0,85.15538849314491,,,,0.0,,
2018,MS,PR,Pequeno (8–12),Competitivo,1,0,0,0,100000.0,1,0,1.0,0.0,1.0,,,1.0,1,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,MS,PRB,Pequeno (8–12),Competitivo,3,1,0,0,1673250.71,3,0,1.1489195658016331,1.8510804341983669,2.611148847401529,,,1.1489195658016331,1,0.0,,0.0,1.0,38.29731886005444,,,,0.0,100.0,3.0
2018,MS,PROS,Pequeno (8–12),Menos competitivo,4,1,0,0,858950.0,4,0,3.433138024034709,0.5668619759652911,1.1651148226482024,,,3.433138024034709,3,0.0,,0.0,1.0,85.82845060086773,,,,0.0,100.0,1.3333333333333333
2018,MS,PRP,Pequeno (8–12),Menos competitivo,2,0,0,0,35000.0,1,1,1.0,1.0,2.0,,,1.0,1,0.0,,0.0,0.0,50.0,,,,0.0,,
2018,MS,PRTB,Pequeno (8–12),Menos competitivo,3,0,0,0,0.0,0,3,,,,,,,0,0.0,,,0.0,,,,,,,
2018,MS,PSB,Pequeno (8–12),Competitivo,1,1,1,0,1300000.0,1,0,1.0,0.0,1.0,1.0,,1.0,1,0.0,,0.0,1.0,100.0,,,,0.0,100.0,1.0
2018,MS,PSC,Pequeno (8–12),Menos competitivo,2,0,0,0,0.0,0,2,,,,,,,0,0.0,,,0.0,,,,,,,
2018,MS,PSD,Pequeno (8–12),Competitivo,2,1,1,1,630000.0,2,0,1.2848818387827774,0.7151181612172226,1.5565633660871758,1.2848818387827774,1.2848818387827774,0.2848818387827774,1,1.0,100.0,100.0,1.0,64.24409193913887,50.0,2.0,50.0,50.0,100.0,2.0
2018,MS,PSDB,Pequeno (8–12),Competitivo,5,3,1,2,2745427.75,5,0,3.78454165633766,1.2154583436623403,1.321163949041732,3.78454165633766,1.8922708281688296,1.7845416563376597,4,2.0,100.0,50.0,3.0,75.6908331267532,80.0,1.25,20.0,40.0,100.0,1.25
2018,MS,PSL,Pequeno (8–12),Menos competitivo,4,0,0,2,0.0,0,4,,,,,,,0,0.0,0.0,,0.0,,0.0,,0.0,,,
2018,MS,PSOL,Pequeno (8–12),Menos competitivo,6,0,0,0,23676.85,6,0,5.353472298493993,0.6465277015060069,1.1207679176163636,,,5.353472298493993,5,0.0,,0.0,0.0,89.22453830823322,,,,0.0,,
2018,MS,PT,Pequeno (8–12),Competitivo,16,2,2,1,1915656.13,16,0,4.368071674273304,11.631928325726696,3.662943557962988,2.184035837136652,4.368071674273304,3.3680716742733035,4,1.0,100.0,25.0,2.0,27.300447964208153,25.0,4.0,75.0,6.25,100.0,4.0
2018,MS,PTB,Pequeno (8–12),Menos competitivo,1,0,0,0,39496.7,1,0,1.0,0.0,1.0,,,1.0,1,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,MS,PTC,Pequeno (8–12),Menos competitivo,1,0,0,0,150000.0,1,0,1.0,0.0,1.0,,,1.0,1,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,MS,PV,Pequeno (8–12),Menos competitivo,8,0,0,0,81026.94,8,0,5.063846539294533,2.9361534607054667,1.579826706421975,,,5.063846539294533,5,0.0,,0.0,0.0,63.29808174118167,,,,0.0,,
2018,MS,REDE,Pequeno (8–12),Menos competitivo,3,0,0,0,5280.0,3,0,3.0,0.0,1.0,,,3.0,3,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,MS,SOLIDARIEDADE,Pequeno (8–12),Menos competitivo,2,0,0,0,600000.0,2,0,1.7241379310344829,0.2758620689655171,1.16,,,1.7241379310344829,2,0.0,,0.0,0.0,86.20689655172414,,,,0.0,,
2018,MT,DEM,Pequeno (8–12),Competitivo,2,1,1,0,450000.0,2,0,1.2461538461538462,0.7538461538461538,1.6049382716049383,1.2461538461538462,,1.2461538461538462,1,0.0,,0.0,1.0,62.30769230769231,,,,0.0,100.0,2.0
2018,MT,MDB,Pequeno (8–12),Competitivo,7,3,2,2,5010100.0,7,0,3.179843008567156,3.820156991432844,2.201366539524294,1.589921504283578,1.589921504283578,1.1798430085671558,3,1.0,50.0,33.333333333333336,2.0,45.426328693816515,42.857142857142854,1.1666666666666667,7.142857142857146,28.571428571428573,66.66666666666667,1.5555555555555554
2018,MT,NOVO,Pequeno (8–12),Menos competitivo,13,0,0,0,25689.08,13,0,12.767832554958796,0.2321674450412025,1.0181837789649766,,,12.767832554958796,13,0.0,,0.0,0.0,98.21409657660612,,,,0.0,,
2018,MT,PATRI,Pequeno (8–12),Menos competitivo,3,0,0,0,4800.0,3,0,3.0,0.0,1.0,,,3.0,3,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,MT,PC DO B,Pequeno (8–12),Menos competitivo,2,0,0,0,28334.0,2,0,1.840747778885517,0.1592522211144829,1.086514960355352,,,1.840747778885517,2,0.0,,0.0,0.0,92.03738894427586,,,,0.0,,
2018,MT,PDT,Pequeno (8–12),Menos competitivo,4,1,0,0,1200666.45,4,0,1.939733648399493,2.0602663516005078,2.062138790704831,,,1.939733648399493,2,0.0,,0.0,0.0,48.49334120998732,,,,0.0,0.0,0.0
2018,MT,PHS,Pequeno (8–12),Menos competitivo,3,0,0,0,85000.0,3,0,2.279208570455148,0.7207914295448523,1.316246366782007,,,2.279208570455148,2,0.0,,0.0,0.0,75.97361901517161,,,,0.0,,
2018,MT,PMB,Pequeno (8–12),Menos competitivo,1,0,0,0,0.0,0,1,,,,,,,0,0.0,,,0.0,,,,,,,
2018,MT,PMN,Pequeno (8–12),Menos competitivo,1,0,0,0,40630.0,1,0,1.0,0.0,1.0,,,1.0,1,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,MT,PODE,Pequeno (8–12),Menos competitivo,2,1,0,1,1006574.0,2,0,1.061074074082154,0.938925925917846,1.8848825438789765,,1.061074074082154,0.061074074082154,1,1.0,100.0,100.0,1.0,53.053703704107704,50.0,2.0,50.0,50.0,100.0,2.0
2018,MT,PP,Pequeno (8–12),Competitivo,1,1,1,0,2163379.83,1,0,1.0,0.0,1.0,1.0,,1.0,1,0.0,,0.0,1.0,100.0,,,,0.0,100.0,1.0
2018,MT,PPL,Pequeno (8–12),Menos competitivo,3,0,0,0,1800.0,2,1,1.975609756097561,1.024390243902439,1.5185185185185186,,,1.975609756097561,2,0.0,,0.0,0.0,65.85365853658537,,,,0.0,,
2018,MT,PPS,Pequeno (8–12),Menos competitivo,6,0,0,0,497377.88,5,1,1.2400848064347922,4.759915193565208,4.838378769634172,,,1.2400848064347922,1,0.0,,0.0,0.0,20.66808010724654,,,,0.0,,
2018,MT,PR,Pequeno (8–12),Competitivo,2,1,0,0,1977556.0,2,0,1.999637011860044,0.000362988139956,1.000181527016055,,,1.999637011860044,2,0.0,,0.0,1.0,99.98185059300219,,,,0.0,100.0,1.0
2018,MT,PRB,Pequeno (8–12),Competitivo,1,1,1,0,1325875.64,1,0,1.0,0.0,1.0,1.0,,1.0,1,0.0,,0.0,1.0,100.0,,,,0.0,100.0,1.0
2018,MT,PROS,Pequeno (8–12),Menos competitivo,4,0,0,0,754776.08,4,0,3.873587287640396,0.1264127123596039,1.032634533049753,,,3.873587287640396,4,0.0,,0.0,0.0,96.8396821910099,,,,0.0,,
2018,MT,PRP,Pequeno (8–12),Menos competitivo,2,0,0,0,120000.0,1,1,1.0,1.0,2.0,,,1.0,1,0.0,,0.0,0.0,50.0,,,,0.0,,
2018,MT,PSB,Pequeno (8–12),Competitivo,4,0,0,0,778616.28,4,0,1.3651492772267728,2.634850722773227,2.930082494806564,,,1.3651492772267728,1,0.0,,0.0,0.0,34.12873193066932,,,,0.0,,
2018,MT,PSC,Pequeno (8–12),Menos competitivo,6,0,0,0,830013.2,6,0,2.4987860534772226,3.5012139465227774,2.4011659548245885,,,2.4987860534772226,2,0.0,,0.0,0.0,41.64643422462038,,,,0.0,,
2018,MT,PSD,Pequeno (8–12),Competitivo,2,0,0,0,762299.6799999999,2,0,1.9974268698245707,0.0025731301754292,1.0012882224697697,,,1.9974268698245707,2,0.0,,0.0,0.0,99.87134349122854,,,,0.0,,
2018,MT,PSDB,Pequeno (8–12),Competitivo,4,0,1,1,1095683.68,4,0,2.6282784077257224,1.3717215922742776,1.521908785706322,2.6282784077257224,2.6282784077257224,1.6282784077257224,3,0.0,0.0,0.0,0.0,65.70696019314306,75.0,0.0,-75.0,25.0,,
2018,MT,PSL,Pequeno (8–12),Menos competitivo,5,1,1,1,69416.28,4,1,2.883824823587948,2.1161751764120527,1.733808502896229,2.883824823587948,2.883824823587948,1.8838248235879476,3,1.0,100.0,33.333333333333336,1.0,57.67649647175896,60.0,1.6666666666666667,40.0,20.0,100.0,1.6666666666666667
2018,MT,PSOL,Pequeno (8–12),Menos competitivo,9,0,0,0,111040.30000000002,9,0,1.8955113302744468,7.104488669725553,4.74805919450606,,,1.8955113302744468,2,0.0,,0.0,0.0,21.06123700304941,,,,0.0,,
2018,MT,PT,Pequeno (8–12),Competitivo,2,0,1,1,1056666.97,2,0,1.5152426250020032,0.4847573749979967,1.3199206298709791,1.5152426250020032,1.5152426250020032,0.5152426250020032,2,1.0,100.0,50.0,0.0,75.76213125010017,100.0,1.0,0.0,50.0,,
2018,MT,PTB,Pequeno (8–12),Menos competitivo,2,0,0,1,1872353.68,2,0,1.4454798491114031,0.5545201508885969,1.3836235774780836,,1.4454798491114031,0.4454798491114031,1,1.0,100.0,100.0,0.0,72.27399245557015,50.0,2.0,50.0,50.0,,
2018,MT,PTC,Pequeno (8–12),Menos competitivo,2,0,0,0,80000.0,1,1,1.0,1.0,2.0,,,1.0,1,0.0,,0.0,0.0,50.0,,,,0.0,,
2018,MT,PV,Pequeno (8–12),Menos competitivo,9,0,0,0,177022.0,9,0,7.15142525384827,1.84857474615173,1.2584903960447589,,,7.15142525384827,7,0.0,,0.0,0.0,79.46028059831411,,,,0.0,,
2018,MT,REDE,Pequeno (8–12),Menos competitivo,6,0,0,0,76.36,4,2,4.0,2.0,1.5,,,4.0,4,0.0,,0.0,0.0,66.66666666666667,,,,0.0,,
2018,MT,SOLIDARIEDADE,Pequeno (8–12),Menos competitivo,2,0,0,1,934048.91,2,0,1.0907546252782676,0.9092453747217324,1.8335929581685435,,1.0907546252782676,0.0907546252782676,1,1.0,100.0,100.0,0.0,54.53773126391338,50.0,2.0,50.0,50.0,,
2018,PA,AVANTE,Médio (16–31),Menos competitivo,2,0,0,0,155140.0,2,0,1.0665307172418992,0.9334692827581008,1.8752390040599096,,,1.0665307172418992,1,0.0,,0.0,0.0,53.32653586209496,,,,0.0,,
2018,PA,DC,Médio (16–31),Menos competitivo,1,0,0,0,20828.78,1,0,1.0,0.0,1.0,,,1.0,1,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,PA,DEM,Médio (16–31),Competitivo,5,2,1,2,1483000.0,4,1,1.8042975854795693,3.1957024145204302,2.7711614981023405,1.8042975854795693,0.9021487927397848,-0.1957024145204304,2,2.0,100.0,100.0,2.0,36.085951709591384,40.0,2.5,60.0,40.0,100.0,2.5
2018,PA,MDB,Médio (16–31),Competitivo,6,4,3,2,5568400.0,4,2,3.0237006824327017,2.9762993175672983,1.9843233937999225,1.0079002274775672,1.5118503412163509,1.0237006824327015,3,2.0,100.0,66.66666666666667,3.0,50.39501137387836,50.0,2.0,50.0,33.333333333333336,75.0,1.5
2018,PA,PATRI,Médio (16–31),Menos competitivo,16,0,0,0,0.0,0,16,,,,,,,0,0.0,,,0.0,,,,,,,
2018,PA,PC DO B,Médio (16–31),Menos competitivo,1,1,0,0,1237594.58,1,0,1.0,0.0,1.0,,,1.0,1,0.0,,0.0,1.0,100.0,,,,0.0,100.0,1.0
2018,PA,PCB,Médio (16–31),Menos competitivo,1,0,0,0,10101.11,1,0,1.0,0.0,1.0,,,1.0,1,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,PA,PDT,Médio (16–31),Menos competitivo,4,1,0,0,447000.0,3,1,1.2382118002838216,2.7617881997161784,3.230465094164928,,,1.2382118002838216,1,0.0,,0.0,1.0,30.95529500709554,,,,0.0,100.0,4.0
2018,PA,PHS,Médio (16–31),Menos competitivo,5,1,0,0,26250.0,1,4,1.0,4.0,5.0,,,1.0,1,0.0,,0.0,1.0,20.0,,,,0.0,100.0,5.0
2018,PA,PMB,Médio (16–31),Menos competitivo,1,0,0,0,80000.0,1,0,1.0,0.0,1.0,,,1.0,1,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,PA,PMN,Médio (16–31),Menos competitivo,3,1,0,0,100000.0,1,2,1.0,2.0,3.0,,,1.0,1,0.0,,0.0,0.0,33.333333333333336,,,,0.0,0.0,0.0
2018,PA,PODE,Médio (16–31),Menos competitivo,1,0,1,0,777400.0,1,0,1.0,0.0,1.0,1.0,,1.0,1,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,PA,PP,Médio (16–31),Competitivo,1,1,1,0,1593372.0,1,0,1.0,0.0,1.0,1.0,,1.0,1,0.0,,0.0,1.0,100.0,,,,0.0,100.0,1.0
2018,PA,PPL,Médio (16–31),Menos competitivo,7,0,0,0,4800.0,5,2,3.533742331288344,3.4662576687116564,1.9809027777777777,,,3.533742331288344,4,0.0,,0.0,0.0,50.482033304119206,,,,0.0,,
2018,PA,PPS,Médio (16–31),Menos competitivo,1,1,1,0,1168128.11,1,0,1.0,0.0,1.0,1.0,,1.0,1,0.0,,0.0,1.0,100.0,,,,0.0,100.0,1.0
2018,PA,PR,Médio (16–31),Competitivo,1,0,1,1,888515.03,1,0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,100.0,,
2018,PA,PRB,Médio (16–31),Competitivo,1,0,0,1,789031.0,1,0,1.0,0.0,1.0,,1.0,0.0,1,1.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,100.0,,
2018,PA,PROS,Médio (16–31),Menos competitivo,1,0,0,0,513885.0,1,0,1.0,0.0,1.0,,,1.0,1,0.0,,0.0,0.0,100.0,,,,0.0,,
2018,PA,PRP,Médio (16–31),Menos competitivo,10,0,0,0,0.0,0,10,,,,,,,0,0.0,,,0.0,,,,,,,
2018,PA,PRTB,Médio (16–31),Menos competitivo,4,0,0,0,4890.0,3,1,3.0,1.0,1.3333333333333333,,,3.0,3,0.0,,0.0,0.0,75.0,,,,0.0,,
2018,PA,PSB,Médio (16–31),Competitivo,1,1,0,1,545600.0,1,0,1.0,0.0,1.0,,1.0,0.0,1,1.0,100.0,100.0,1.0,100.0,100.0,1.0,0.0,100.0,100.0,1.0
2018,PA,PSC,Médio (16–31),Menos competitivo,2,1,1,0,2300013.2,1,1,1.0,1.0,2.0,1.0,,1.0,1,0.0,,0.0,1.0,50.0,,,,0.0,100.0,2.0
2018,PA,PSD,Médio (16–31),Competitivo,4,3,2,3,1406005.15,4,0,2.051687440273143,1.948312559726857,1.9496147032354385,1.0258437201365715,0.683895813424381,-0.9483125597268568,2,2.0,66.66666666666667,100.0,2.0,51.29218600682858,50.0,1.3333333333333333,16.66666666666667,75.0,66.66666666666667,1.3333333333333333
