ano_eleicao,sg_uf,nr_candidato,nm_candidato,sg_partido_norm,eleito,partido,proprios,pessoas_fisicas,coletivo_internet,demais,nao_partidarios,privado_proprio,privado_ampliado,necr,lista_sem_recursos,top_piso,top_arredondado,top_teto
2018,AL,1111,ARTHUR CESAR PEREIRA DE LIRA,PP,1,1677758.0,10400.0,29686.0,0.0,23949.16,64035.16,40086.0,40086.0,2.2365872460026823,False,1.0,1.0,1.0
2018,AL,1119,ALIETE DE OLIVEIRA SILVA,PP,0,0.0,0.0,477.0,0.0,0.0,477.0,477.0,477.0,2.2365872460026823,False,0.0,0.0,0.0
2018,AL,1144,JOSÉ LUIZ VASCONCELLOS DOS ANJOS,PP,0,750000.0,17243.3,21203.9,0.0,0.0,38447.2,38447.2,38447.2,2.2365872460026823,False,1.0,1.0,1.0
2018,AL,5444,PEROLINA JOANA DA SILVA LINS,PPL,0,670.0,1350.0,0.0,0.0,500.0,1850.0,1350.0,1350.0,2.0,False,1.0,1.0,1.0
2018,AL,5454,JOÃO SILVIO PONTES,PPL,0,670.0,1350.0,0.0,0.0,500.0,1850.0,1350.0,1350.0,2.0,False,1.0,1.0,1.0
2018,AL,2323,JOSE REGIS BARROS CAVALCANTE,PPS,0,654173.8500000001,10000.0,0.0,625.0,1255.3700000000001,11880.37,10000.0,10625.0,1.0,False,1.0,1.0,1.0
2018,AL,2222,SÉRGIO TOLEDO DE ALBUQUERQUE,PR,1,1255557.26,21200.0,174700.0,0.0,6765.42,202665.42,195900.0,195900.0,1.0,False,1.0,1.0,1.0
2018,AL,1010,SEVERINO DE LIRA PESSÔA,PRB,1,842225.39,10605.07,3865.46,0.0,960.0,15430.529999999999,14470.529999999999,14470.529999999999,1.0,False,1.0,1.0,1.0
2018,AL,9090,GEOBERTO OMENA DE OLIVEIRA,PROS,0,0.0,70.0,1500.0,0.0,16623.34,18193.34,1570.0,1570.0,,True,0.0,0.0,0.0
2018,AL,2800,EMMANUEL FORTES SILVEIRA CAVALCANTI,PRTB,0,195000.0,2000.0,140125.45,0.0,500.0,142625.45,142125.45,142125.45,1.0512483574244416,False,1.0,1.0,1.0
2018,AL,2828,FRANCISCO JOSÉ DA SILVA,PRTB,0,5000.0,28347.45,6000.0,0.0,0.0,34347.45,34347.45,34347.45,1.0512483574244416,False,0.0,0.0,1.0
2018,AL,4011,EDUARDO JORGE VASCONCELOS DE LIMA,PSB,0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0076451482241104,False,0.0,0.0,1.0
2018,AL,4040,JOÃO HENRIQUE HOLANDA CALDAS,PSB,1,1308000.0,36600.0,50800.0,0.0,0.0,87400.0,87400.0,87400.0,1.0076451482241104,False,1.0,1.0,1.0
2018,AL,2000,WALTER DO VALLE DE MELO JÚNIOR,PSC,0,200000.0,0.0,10352.0,0.0,0.0,10352.0,10352.0,10352.0,1.9230769230769231,False,0.0,1.0,1.0
2018,AL,2020,IVANISE GUIMARÃES DA SILVA,PSC,0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,False,1.0,1.0,1.0
2018,AL,5555,MARX BELTRÃO LIMA SIQUEIRA,PSD,1,1049800.0,0.0,19000.0,0.0,4821.94,23821.94,19000.0,19000.0,1.7242330643047399,False,1.0,1.0,1.0
2018,AL,5577,MARIA APARECIDA LISBOA,PSD,0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7242330643047399,False,0.0,1.0,1.0
2018,AL,4500,JOSE EDUARDO ACCIOLY CANUTO,PSDB,0,88385.42,17000.0,43871.0,0.0,40000.0,100871.0,60871.0,60871.0,1.9715360675508926,False,0.0,0.0,0.0
2018,AL,4544,TEREZA NELMA DA SILVA PORTO VIANA SOARES,PSDB,1,666867.0,4340.0,153100.0,0.0,396.0,157836.0,157440.0,157440.0,1.9715360675508926,False,0.0,1.0,1.0
2018,AL,4566,PEDRO TORRES BRANDAO VILELA,PSDB,0,1300000.0,3815.09,53000.0,0.0,2160.0,58975.09,56815.09,56815.09,1.9715360675508926,False,1.0,1.0,1.0
2018,AL,1700,LUCIANO VALDOMIRO SILVA FONTES,PSL,0,0.0,339.59999999999997,0.0,0.0,1465.5700000000002,1805.17,339.59999999999997,339.59999999999997,,True,0.0,0.0,0.0
2018,AL,1706,LOUISE CHRISTIANE DE VASCONCELOS SILVA,PSL,0,0.0,1200.0,0.0,0.0,1465.5700000000002,2665.57,1200.0,1200.0,,True,0.0,0.0,0.0
2018,AL,1707,JAMMES STENIO SOBREIRA,PSL,0,0.0,0.0,0.0,0.0,1465.5700000000002,1465.5700000000002,0.0,0.0,,True,0.0,0.0,0.0
2018,AL,1717,ANTONIO CARLOS RAMOS,PSL,0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,,True,0.0,0.0,0.0
2018,AL,1718,ANDERSON PIMENTEL ANDRADE,PSL,0,0.0,0.0,0.0,0.0,1465.5700000000002,1465.5700000000002,0.0,0.0,,True,0.0,0.0,0.0
2018,AL,1777,VALGETAN FERREIRA DE OLIVEIRA,PSL,0,0.0,0.0,4700.0,0.0,1465.5700000000002,6165.57,4700.0,4700.0,,True,0.0,0.0,0.0
2018,AL,1778,QUITERIA SOUZA DOS SANTOS,PSL,0,0.0,0.0,0.0,0.0,1465.5700000000002,1465.5700000000002,0.0,0.0,,True,0.0,0.0,0.0
2018,AL,1780,JOSE ABELARDO DA SILVA,PSL,0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,,True,0.0,0.0,0.0
2018,AL,1788,GILVAN DA SILVA MENEZES,PSL,0,0.0,0.0,0.0,0.0,500.0,500.0,0.0,0.0,,True,0.0,0.0,0.0
2018,AL,1789,TULIO OSTILIO PEIXOTO CAVALCANTE,PSL,0,0.0,1280.0,0.0,0.0,500.0,1780.0,1280.0,1280.0,,True,0.0,0.0,0.0
2018,AL,5000,ABELARDO PEDRO NOBRE JUNIOR,PSOL,0,936.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1217037725373162,False,0.0,0.0,1.0
