ano_eleicao,sg_uf,nr_candidato,nm_candidato,sg_partido_norm,eleito,competitivo,teto,partido,outros,privado,partido_pct,outros_pct,privado_pct,total_pct,fora,top_piso,top_arredondado,top_teto,vitoria_previa,qe_previo,lag,lag2,hist_ausente,lag_ausente,mulher,negra,demografia_ausente,partido_antes_pct,partido_setembro_pct,privado_antes_pct,outros_antes_pct
2018,RJ,1921,ELIEZER FRUTUOSO DA SILVA,PODE,0,False,2500000.0,114.45,0.0,0.0,0.004578,0.0,0.0,0.004578,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.004578,0.0,0.0,0.0
2018,RJ,1922,JORGE NONATO DA SILVA,PODE,0,False,2500000.0,114.45,79.0,0.0,0.004578,0.00316,0.0,0.007738,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.001818,0.00276,0.0,0.0
2018,RJ,1923,DOUGLAS SANTOS DE ALMEIDA,PODE,0,False,2500000.0,217.95,379.0,300.0,0.008718,0.01516,0.012,0.023878,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.005957999999999999,0.00276,0.0,0.0
2018,RJ,1927,JAIME ALBINO VELOSO,PODE,0,False,2500000.0,183.45,79.0,0.0,0.007338,0.00316,0.0,0.010498,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.001818,0.00552,0.0,0.0
2018,RJ,1929,JOSE LINS DE CERQUEIRA,PODE,0,False,2500000.0,114.45,79.0,0.0,0.004578,0.00316,0.0,0.007738,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.001818,0.00276,0.0,0.0
2018,RJ,1931,HENRIQUE SANTORO,PODE,0,False,2500000.0,183.45,2119.0,2040.0,0.007338,0.08476,0.0816,0.092098,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.001818,0.00552,0.0,0.0
2018,RJ,1933,ADOLFO FURTADO GONÇALVES,PODE,0,False,2500000.0,114.45,8991.7,8991.7,0.004578,0.35966800000000004,0.35966800000000004,0.36424600000000007,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.004578,0.0,0.012,0.012
2018,RJ,1938,FABIO LEONARDO VALVERDE PORTUGAL,PODE,0,False,2500000.0,114.45,79.0,0.0,0.004578,0.00316,0.0,0.007738,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.004578,0.0,0.0,0.0
2018,RJ,1939,CLELSON JOSÉ DE ASSIS VIANNA,PODE,0,False,2500000.0,114.45,79.0,0.0,0.004578,0.00316,0.0,0.007738,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.001818,0.00276,0.0,0.0
2018,RJ,1940,ALEXSANDER DIAS DE FARIA,PODE,0,False,2500000.0,0.0,528.0,528.0,0.0,0.02112,0.02112,0.02112,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.01408,0.01408
2018,RJ,1941,ELAINE ALVES DE CARVALHO,PODE,0,False,2500000.0,600000.0,13.2,13.2,24.0,0.000528,0.000528,24.000528,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,24.0,0.0,0.0
2018,RJ,1944,PAULO SERGIO MARTINS DE OLIVEIRA,PODE,0,False,2500000.0,114.45,348.0,200.0,0.004578,0.01392,0.008,0.018498,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.004578,0.0,0.0,0.00276
2018,RJ,1950,JOSE MAGALHÃES MUNIZ FILHO,PODE,0,False,2500000.0,114.45,148.0,0.0,0.004578,0.00592,0.0,0.010498,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.004578,0.0,0.0,0.0
2018,RJ,1951,ANTONIO CARLOS EVORA CRESPO,PODE,0,False,2500000.0,172.5,529.0,450.0,0.0069,0.02116,0.018,0.02806,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0069,0.0,0.0
2018,RJ,1962,MARCIA VALERIA DE SOUZA MOURA ,PODE,0,False,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.0,0.0,0.0
2018,RJ,1968,LUIS CARLOS DA SILVA ,PODE,0,False,2500000.0,114.45,79.0,0.0,0.004578,0.00316,0.0,0.007738,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.001818,0.00276,0.0,0.0
2018,RJ,1977,FERNANDO MUNIS BARRETTO MAC DOWELL DA COSTA,PODE,0,False,2500000.0,172.5,7413.0,0.0,0.0069,0.29652,0.0,0.30342,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0069,0.0,0.0
2018,RJ,1979,MARIA DA CONCEIÇÃO BALDINI BENEVIDES BLANCK,PODE,0,False,2500000.0,0.0,172.5,0.0,0.0,0.0069,0.0,0.0069,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.0,0.0,0.0069
2018,RJ,1980,DAISY MARIA VIEIRA BARROS E SILVA,PODE,0,False,2500000.0,45.45,6804.73,6804.73,0.001818,0.2721892,0.2721892,0.2740072,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.001818,0.0,0.159312,0.159312
2018,RJ,1987,EDSON PEDRO DA CRUZ,PODE,0,False,2500000.0,0.0,6485.0,6485.0,0.0,0.2594,0.2594,0.2594,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
2018,RJ,1988,PEDRO CORREA CANELLAS,PODE,0,False,2500000.0,0.0,34103.0,33833.0,0.0,1.36412,1.35332,1.36412,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.048,0.048
2018,RJ,1990,CRISTIANO LAURO DA SILVA ,PODE,0,False,2500000.0,69.0,69.0,0.0,0.00276,0.00276,0.0,0.00552,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.00276,0.0,0.00276
2018,RJ,1993,ANA PAULA JANOTE DA CONCEIÇÃO,PODE,0,False,2500000.0,45.45,0.0,0.0,0.001818,0.0,0.0,0.001818,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.001818,0.0,0.0,0.0
2018,RJ,1994,MARIA DAS GRAÇAS MALMER,PODE,0,False,2500000.0,114.45,79.0,0.0,0.004578,0.00316,0.0,0.007738,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.004578,0.0,0.0,0.0
2018,RJ,1995,CICERA MARIA DA SILVA,PODE,0,False,2500000.0,69.0,0.0,0.0,0.00276,0.0,0.0,0.00276,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.00276,0.0,0.0
2018,RJ,1996,ELAINE MATTOS,PODE,0,False,2500000.0,45.45,0.0,0.0,0.001818,0.0,0.0,0.001818,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.001818,0.0,0.0,0.0
2018,RJ,1999,WANDER LUIZ DA SILVA,PODE,0,False,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
2018,RJ,1100,LUIZA ROSENTAL,PP,0,False,2500000.0,66925.0,1000.0,1000.0,2.677,0.04,0.04,2.717,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,2.677,0.0,0.0
2018,RJ,1111,JULIO LUIZ BAPTISTA LOPES,PP,0,True,2500000.0,2208653.54,222232.0,201500.0,88.3461416,8.88928,8.06,97.2354216,0.0,1.0,1.0,1.0,1,1,0.15293608334728986,0.023389445589609193,0,0,0.0,0.0,0,75.62768,12.718461599999998,0.02,0.1948
2018,RJ,1112,JOSE ALBERTO GOMES PINHEIRO,PP,0,False,2500000.0,17961.54,7061.51,6900.0,0.7184616,0.2824604,0.276,1.000922,1.0,0.0,0.0,0.0,0,0,0.00766291999911521,5.872034291283985e-05,0,0,0.0,0.0,0,0.0,0.4,0.0,0.0030852
2018,RJ,1122,MONICA CARDOSO DE MELLO,PP,0,False,2500000.0,16600.0,0.0,0.0,0.664,0.0,0.0,0.664,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.664,0.0,0.0
2018,RJ,1124,BARBARA SHELDON  SANTANA DA SILVA,PP,0,False,2500000.0,14500.0,154.25,0.0,0.58,0.00617,0.0,0.58617,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.52,0.0,0.00617
2018,RJ,1125,SIMÃO SESSIM,PP,0,True,2500000.0,2063653.54,7960.1,0.0,82.5461416,0.318404,0.0,82.8645456,0.0,1.0,1.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,75.62768,4.6,0.0,0.124932
2018,RJ,1135,SCARLETT ROSE MATOS,PP,0,False,2500000.0,24725.0,961.5,800.0,0.989,0.03846,0.032,1.02746,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.677,0.0,0.0030852
2018,RJ,1144,LUIZ DA SILVA MACHADO,PP,0,False,2500000.0,18115.79,6217.0,4683.0,0.7246316,0.24868,0.18732,0.9733116,1.0,0.0,0.0,0.0,0,0,0.017782896567686047,0.0003162314103370202,0,0,0.0,0.0,0,0.00617,0.7184616,0.0,0.0
2018,RJ,1155,CHRISTINO ÁUREO DA SILVA,PP,1,True,2500000.0,1030001.54,616501.99,600049.99,41.2000616,24.6600796,24.0019996,65.8601412,0.0,1.0,1.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,32.8816,6.3184616,0.1,0.2748
2018,RJ,1172,JORGE SANTANA QUEIROZ,PP,0,False,2500000.0,10000.0,109902.0,109579.0,0.4,4.39608,4.38316,4.796080000000001,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.4,1.2,1.20617
2018,RJ,1177,LUIZ ANTONIO DE SOUZA TEIXEIRA JÚNIOR,PP,1,False,2500000.0,980001.54,166961.45,150000.0,39.2000616,6.678458000000001,6.0,45.8785196,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,32.8816,6.0,6.0,6.416296
2018,RJ,1188,ALMIR RANGEL DE CARVALHO,PP,0,False,2500000.0,0.0,1004.25,850.0,0.0,0.04017,0.034,0.04017,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.00617
2018,RJ,1190,VICTOR HUGO POUBEL SOUZA DA SILVEIRA,PP,0,False,2500000.0,428981.54,10690.0,1700.0,17.1592616,0.4276,0.068,17.5868616,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,16.8408,0.0,0.1337
2018,RJ,5401,EDUARDO DE AZEREDO COSTA,PPL,0,False,2500000.0,4827.77,58815.04,58677.04,0.19311080000000003,2.3526016,2.3470816,2.5457123999999998,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.19311080000000003,0.0,0.00552
2018,RJ,5404,VALDECI MOURA MARTINS,PPL,0,False,2500000.0,830.0,0.0,0.0,0.0332,0.0,0.0,0.0332,0.5,0.0,0.5,0.5,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.0332,0.0,0.0
2018,RJ,5405,CONCEIÇÃO DE MARIA RIBEIRO DAMAZIO,PPL,0,False,2500000.0,768.0,0.0,0.0,0.03072,0.0,0.0,0.03072,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.03072,0.0,0.0
2018,RJ,5406,ANA CLAUDIA SANTANA DA SILVA,PPL,0,False,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.0,0.0,0.0
2018,RJ,5407,NEIDE GOMES PEREIRA,PPL,0,False,2500000.0,830.0,296.0,0.0,0.0332,0.01184,0.0,0.04504,0.5,0.0,0.5,0.5,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.0332,0.0,0.00552
2018,RJ,5408,MARIA RIBEIRO AMARAL,PPL,0,False,2500000.0,630.0,296.0,0.0,0.0252,0.01184,0.0,0.037040000000000003,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0.00552
2018,RJ,5409,RONALDO FERREIRA DOS SANTOS,PPL,0,False,2500000.0,0.0,138.0,0.0,0.0,0.00552,0.0,0.00552,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.00552
2018,RJ,5410,PAULO GALLIAÇO PRATA,PPL,0,False,2500000.0,0.0,3400.0,3400.0,0.0,0.136,0.136,0.136,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
2018,RJ,5411,JEFFERSON DA SILVA SANTA ROSA,PPL,0,False,2500000.0,0.0,768.0,610.0,0.0,0.03072,0.0244,0.03072,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.0108,0.0108
2018,RJ,5414,CLAUDIA MARTA XAVIER DOS SANTOS,PPL,0,False,2500000.0,3115.77,3408.0,3250.0,0.1246308,0.13632,0.13,0.2609508,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.1246308,0.0,0.0
2018,RJ,5415,GILBERTO DOS SANTOS DURVAL,PPL,0,False,2500000.0,0.0,1000.0,1000.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
2018,RJ,5417,MARIA DA CONCEIÇÃO DA COSTA MEDEIROS,PPL,0,False,2500000.0,1100.0,296.0,0.0,0.044,0.01184,0.0,0.05584,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.044,0.0,0.00552
2018,RJ,5419,MARINILDO NOGUEIRA GOMES,PPL,0,False,2500000.0,175.0,158.0,0.0,0.007,0.00632,0.0,0.01332,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.007,0.0,0.0
2018,RJ,5422,REGINALDO GOMES GUEDES,PPL,0,False,2500000.0,0.0,1500.0,0.0,0.0,0.06,0.0,0.06,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.06
2018,RJ,5424,MARIA DA GLÓRIA ALVES DOS SANTOS,PPL,0,False,2500000.0,3178.0,1458.0,500.0,0.12712,0.05832,0.02,0.18544,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.00712,0.02,0.02
2018,RJ,5426,CAIO CESAR MIRABELLI,PPL,0,False,2500000.0,138.0,458.0,300.0,0.00552,0.01832,0.012,0.02384,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.00552,0.0,0.0
2018,RJ,5428,CARLOS MAGNO MEDEIROS,PPL,0,False,2500000.0,0.0,309.2,13.2,0.0,0.012368,0.000528,0.012368,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.00552
2018,RJ,5430,JORGE MARQUES HENRIQUES,PPL,0,False,2500000.0,138.0,158.0,0.0,0.00552,0.00632,0.0,0.01184,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.00552,0.0,0.0
2018,RJ,5432,ALOISIO DE SOUZA FERREIRA,PPL,0,False,2500000.0,0.0,300.0,300.0,0.0,0.012,0.012,0.012,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
2018,RJ,5436,NATALY EMANUELLE RIBEIRO BARBOSA,PPL,0,False,2500000.0,630.0,158.0,0.0,0.0252,0.00632,0.0,0.03152,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.0252,0.0,0.0
2018,RJ,5441,EROCI PEREIRA DA COSTA,PPL,0,False,2500000.0,138.0,300.0,300.0,0.00552,0.012,0.012,0.01752,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.00552,0.0,0.0
2018,RJ,5447,JUPICIARA ELIAS FIRMINO,PPL,0,False,2500000.0,600.0,296.0,0.0,0.024,0.01184,0.0,0.03584,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.024,0.0,0.00552
2018,RJ,5451,EVANIL UBIRACI ELIAS FIRMINO,PPL,0,False,2500000.0,138.0,0.0,0.0,0.00552,0.0,0.0,0.00552,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.00552,0.0,0.0
2018,RJ,5453,LUCAS HENRIQUE ZUBELLI DEL GIUDICE,PPL,0,False,2500000.0,0.0,876.0,580.0,0.0,0.03504,0.0232,0.03504,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.00552
2018,RJ,5456,ALEXANDRE DA SILVA PIMENTEL,PPL,0,False,2500000.0,1877.77,728.2,346.2,0.0751108,0.029128,0.013848,0.1042388,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0751108,0.0,0.00304
2018,RJ,5459,ANTONIO LUIZ ALVES CERQUEIRA,PPL,0,False,2500000.0,0.0,2796.0,2500.0,0.0,0.11184,0.1,0.11184,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.00552
2018,RJ,5460,CARLOS AUGUSTO LEITE PIMENTEL,PPL,0,False,2500000.0,138.0,0.0,0.0,0.00552,0.0,0.0,0.00552,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.00552,0.0,0.0
2018,RJ,5461,FABIO CORDEIRO DA SILVA,PPL,0,False,2500000.0,0.0,2000.0,2000.0,0.0,0.08,0.08,0.08,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.0
2018,RJ,5464,NANCY LINO DE OLIVEIRA SOUZA,PPL,0,False,2500000.0,2977.77,158.0,0.0,0.1191108,0.00632,0.0,0.1254308,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.1191108,0.0,0.0
2018,RJ,5467,RAFAEL DA SILVA ROCHA VALENTE,PPL,0,False,2500000.0,0.0,138.0,0.0,0.0,0.00552,0.0,0.00552,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.00552
2018,RJ,5468,RAFAEL BORGES CANAAN,PPL,0,False,2500000.0,0.0,596.0,300.0,0.0,0.02384,0.012,0.02384,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.00552
2018,RJ,5471,CELSO DE SOUZA ANDRADE,PPL,0,False,2500000.0,138.0,158.0,0.0,0.00552,0.00632,0.0,0.01184,1.0,0.0,0.0,0.0,0,0,0.005549047413527345,3.0791927197574514e-05,0,0,0.0,1.0,0,0.0,0.00552,0.0,0.0
2018,RJ,5474,GENILDO LEANDRO DA COSTA,PPL,0,False,2500000.0,2227.77,0.0,0.0,0.0891108,0.0,0.0,0.0891108,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0891108,0.0,0.0
2018,RJ,5476,ROBSON FERREIRA PIMENTEL,PPL,0,False,2500000.0,0.0,138.0,0.0,0.0,0.00552,0.0,0.00552,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.00552
2018,RJ,5477,VANISE SILVA E SILVA NUNES,PPL,0,False,2500000.0,6304.4,296.0,0.0,0.252176,0.01184,0.0,0.26401600000000003,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,0.0288,0.0,0.00552
2018,RJ,5478,ORLANDO COSME SILVA DOS SANTOS,PPL,0,False,2500000.0,0.0,3500.0,3500.0,0.0,0.14,0.14,0.14,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.14,0.14
2018,RJ,5484,SERGIO LUIZ MAXIMO RAMOS,PPL,0,False,2500000.0,0.0,2505.5,2209.5,0.0,0.10022,0.08838,0.10022,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.01606,0.02158
2018,RJ,5486,IRAPUAN RAMOS SANTOS,PPL,0,False,2500000.0,1877.77,300.0,300.0,0.0751108,0.012,0.012,0.0871108,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0751108,0.0,0.0
2018,RJ,5498,VALTER CHOEIDER AMATUCCI,PPL,0,False,2500000.0,0.0,138.0,0.0,0.0,0.00552,0.0,0.00552,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.00552
2018,RJ,5499,WASHINGTON BERNARDO DA SILVA,PPL,0,False,2500000.0,0.0,138.0,0.0,0.0,0.00552,0.0,0.00552,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.0,0.0,0.00552
2018,RJ,2300,MARCELO ZATURANSKY NOGUEIRA ITAGIBA,PPS,0,True,2500000.0,150000.0,128435.5,125850.0,6.0,5.13742,5.034,11.137419999999999,0.0,1.0,1.0,1.0,1,1,0.07931600442764991,0.00629102855836698,0,0,0.0,0.0,0,6.0,0.0,2.0,2.004
2018,RJ,2303,SANDRO MAURO LIMA DE ARAUJO,PPS,0,False,2500000.0,70000.0,23141.6,19429.1,2.8,0.925664,0.7771639999999999,3.725664,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,2.8,0.04,0.04
2018,RJ,2304,MARIA DO CARMO DE SOUZA LIMA,PPS,0,False,2500000.0,20517.24,1400.1,1000.0,0.8206896000000001,0.056004,0.04,0.8766936000000001,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.8206896000000001,0.04,0.04617
2018,RJ,2312,BENEDITO MARTINS,PPS,0,False,2500000.0,15517.24,1428.18,1028.08,0.6206896,0.0571272,0.0411232,0.6778168,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.6,0.0206896,0.0403652,0.046535200000000006
2018,RJ,2313,CLAUDINA MARIA DOS SANTOS TAVARES,PPS,0,False,2500000.0,20000.0,154.25,0.0,0.8,0.00617,0.0,0.80617,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.8,0.0,0.00617
2018,RJ,2323,MARCELO CALERO FARIA GARCIA,PPS,1,False,2500000.0,346000.0,826722.23,775410.0,13.84,33.0688892,31.0164,46.908889200000004,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,6.0,7.52,12.0284,12.05925
2018,RJ,2330,JANAINE JESUS CAÇÃO RODRIGUES,PPS,0,False,2500000.0,31254.960000000003,4326.5,1000.0,1.2501984000000002,0.17306,0.04,1.4232584000000001,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,1.2501984000000002,0.04,0.12636
2018,RJ,2332,FLAVIO BARBOSA CAVALCANTI JUNIOR,PPS,0,False,2500000.0,85000.0,65165.740000000005,63873.090000000004,3.4,2.6066296,2.5549236,6.0066296,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2.8,0.6,1.626164,1.632334
2018,RJ,2333,CAMILO AUGUSTO SEQUEIRA,PPS,0,False,2500000.0,30517.24,8635.6,6000.0,1.2206896,0.345424,0.24,1.5661136,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1.2206896,0.04,0.04617
2018,RJ,2344,JUECIO MEDEIROS DE OLIVEIRA,PPS,0,False,2500000.0,15517.24,18140.15,17340.0,0.6206896,0.7256060000000001,0.6936,1.3462956,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.6206896,0.6936,0.69977
2018,RJ,2345,JUAN CARLOS COSTA DE ARRUDA PEREIRA GONCALVES,PPS,0,False,2500000.0,70517.24,11255.5,8112.0,2.8206896000000006,0.45022,0.32448,3.2709096000000004,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,2.8,0.0206896,0.08772,0.14942
2018,RJ,2346,MIRYAM INEZ DE LIMA,PPS,0,False,2500000.0,30000.0,2231.35,2000.0,1.2,0.089254,0.08,1.289254,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0.0,1.2,0.0,0.00617
2018,RJ,2351,WANDERSON DA CONCEIÇÃO NOGUEIRA,PPS,0,False,2500000.0,15000.0,1930.25,1000.0,0.6,0.07721,0.04,0.67721,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.6,0.0,0.04,0.042468
2018,RJ,2377,VALDINEI RENATO MARINS,PPS,0,False,2500000.0,150000.0,114344.25,112425.0,6.0,4.57377,4.497,10.57377,0.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0.0,1.0,0,6.0,0.0,0.02,0.08135
2018,RJ,2200,ANDERSON BRAGA MIRANDA,PR,0,False,2500000.0,600580.0,23000.0,23000.0,24.0232,0.92,0.92,24.9432,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0,24.0,0.0232,0.92,0.92
2018,RJ,2203,ALFEN AIOLFI PINHEIRO,PR,0,False,2500000.0,12910.0,0.0,0.0,0.5164,0.0,0.0,0.5164,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,0,0.0,0.5164,0.0,0.0
2018,RJ,2205,ELBA MARIA BARCELLOS BASTOS,PR,0,False,2500000.0,22860.0,1000.0,1000.0,0.9144,0.04,0.04,0.9544,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.8796,0.04,0.04
2018,RJ,2209,ANDRE SILVA DE OLIVEIRA,PR,0,False,2500000.0,12450.0,1000.0,1000.0,0.498,0.04,0.04,0.538,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.4284,0.0,0.0
2018,RJ,2211,EDUARDO ALVES DE AMORIM,PR,0,False,2500000.0,10000.0,0.0,0.0,0.4,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.4,0.0,0.0
2018,RJ,2217,ROBERTA SIQUEIRA DE SOUZA,PR,0,False,2500000.0,20000.0,0.0,0.0,0.8,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.8,0.0,0.0
