ano_eleicao,sg_uf,sg_partido_norm,C,NECr,total_recursos_partidarios,lista_sem_recursos,E,k_top_necr,proporcao_top_necr,empate_corte_top_necr,k_80,proporcao_nucleo_80,empate_corte_nucleo_80,k_acima_igual,proporcao_acima_divisao_igual,empate_corte_acima_divisao_igual,top_necr__nucleo_80__comum,top_necr__nucleo_80__uniao,top_necr__nucleo_80__jaccard,top_necr__nucleo_80__A_contida_B,top_necr__nucleo_80__B_contida_A,top_necr__nucleo_80__pesos_identicos,top_necr__nucleo_80__concordancia_candidaturas,top_necr__acima_divisao_igual__comum,top_necr__acima_divisao_igual__uniao,top_necr__acima_divisao_igual__jaccard,top_necr__acima_divisao_igual__A_contida_B,top_necr__acima_divisao_igual__B_contida_A,top_necr__acima_divisao_igual__pesos_identicos,top_necr__acima_divisao_igual__concordancia_candidaturas,nucleo_80__acima_divisao_igual__comum,nucleo_80__acima_divisao_igual__uniao,nucleo_80__acima_divisao_igual__jaccard,nucleo_80__acima_divisao_igual__A_contida_B,nucleo_80__acima_divisao_igual__B_contida_A,nucleo_80__acima_divisao_igual__pesos_identicos,nucleo_80__acima_divisao_igual__concordancia_candidaturas
2022,PR,PSTU,1,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,PR,PT,23,7.899391148216908,11306807.69,False,5,8,0.34782608695652173,False,7,0.30434782608695654,False,6,0.2608695652173913,False,7.0,8.0,0.875,0.875,1.0,False,0.9565217391304348,6.0,8.0,0.75,0.75,1.0,False,0.9130434782608696,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.9565217391304348
2022,PR,PTB,30,1.7462553917472676,2669927.4,False,0,2,0.06666666666666667,False,4,0.13333333333333333,False,1,0.03333333333333333,False,2.0,4.0,0.5,1.0,0.5,False,0.9333333333333333,1.0,2.0,0.5,0.5,1.0,False,0.9666666666666667,1.0,4.0,0.25,0.25,1.0,False,0.9
2022,PR,PV,2,1.3019377940503765,2389794.37,False,1,1,0.5,False,1,0.5,False,1,0.5,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,PR,REDE,21,14.222963431454243,1407948.64,False,0,14,0.6666666666666666,False,13,0.6190476190476191,False,8,0.38095238095238093,False,13.0,14.0,0.9285714285714286,0.9285714285714286,1.0,False,0.9523809523809523,8.0,14.0,0.5714285714285714,0.5714285714285714,1.0,False,0.7142857142857143,8.0,13.0,0.6153846153846154,0.6153846153846154,1.0,False,0.7619047619047619
2022,PR,REPUBLICANOS,28,11.882207068008283,6372486.5,False,1,12,0.42857142857142855,True,11,0.39285714285714285,False,11,0.39285714285714285,False,11.0,12.0,0.9166666666666666,0.9166666666666666,1.0,False,0.9642857142857143,11.0,12.0,0.9166666666666666,0.9166666666666666,1.0,False,0.9642857142857143,11.0,11.0,1.0,1.0,1.0,True,1.0
2022,PR,SOLIDARIEDADE,22,12.180215726585908,3724678.72,False,0,12,0.5454545454545454,False,12,0.5454545454545454,False,8,0.36363636363636365,False,12.0,12.0,1.0,1.0,1.0,True,1.0,8.0,12.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8181818181818181,8.0,12.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8181818181818181
2022,PR,UNIAO,27,10.113235787010938,12956906.73,False,4,10,0.37037037037037035,False,10,0.37037037037037035,False,10,0.37037037037037035,False,10.0,10.0,1.0,1.0,1.0,True,1.0,10.0,10.0,1.0,1.0,1.0,True,1.0,10.0,10.0,1.0,1.0,1.0,True,1.0
2022,RJ,AGIR,45,10.81516466182518,4328000.0,False,0,11,0.24444444444444444,False,16,0.35555555555555557,True,7,0.15555555555555556,False,11.0,16.0,0.6875,1.0,0.6875,False,0.8888888888888888,7.0,11.0,0.6363636363636364,0.6363636363636364,1.0,False,0.9111111111111111,7.0,16.0,0.4375,0.4375,1.0,False,0.8
2022,RJ,AVANTE,43,14.03419648547981,3393273.75,False,0,14,0.32558139534883723,False,14,0.32558139534883723,False,11,0.2558139534883721,False,14.0,14.0,1.0,1.0,1.0,True,1.0,11.0,14.0,0.7857142857142857,0.7857142857142857,1.0,False,0.9302325581395349,11.0,14.0,0.7857142857142857,0.7857142857142857,1.0,False,0.9302325581395349
2022,RJ,CIDADANIA,22,8.265713177762846,3648182.5,False,0,8,0.36363636363636365,False,9,0.4090909090909091,False,6,0.2727272727272727,False,8.0,9.0,0.8888888888888888,1.0,0.8888888888888888,False,0.9545454545454546,6.0,8.0,0.75,0.75,1.0,False,0.9090909090909091,6.0,9.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8636363636363636
2022,RJ,DC,44,30.67208725824835,380318.89999999997,False,0,31,0.7045454545454546,False,25,0.5681818181818182,False,23,0.5227272727272727,False,25.0,31.0,0.8064516129032258,0.8064516129032258,1.0,False,0.8636363636363636,23.0,31.0,0.7419354838709677,0.7419354838709677,1.0,False,0.8181818181818181,23.0,25.0,0.92,0.92,1.0,False,0.9545454545454546
2022,RJ,MDB,45,5.4010783750773985,10475065.0,False,2,5,0.1111111111111111,False,5,0.1111111111111111,False,5,0.1111111111111111,False,5.0,5.0,1.0,1.0,1.0,True,1.0,5.0,5.0,1.0,1.0,1.0,True,1.0,5.0,5.0,1.0,1.0,1.0,True,1.0
2022,RJ,NOVO,21,2.5776938146712958,558847.1300000002,False,0,3,0.14285714285714285,False,4,0.19047619047619047,False,5,0.23809523809523808,False,3.0,4.0,0.75,1.0,0.75,False,0.9523809523809523,3.0,5.0,0.6,1.0,0.6,False,0.9047619047619048,4.0,5.0,0.8,1.0,0.8,False,0.9523809523809523
2022,RJ,PATRIOTA,47,16.266335346900686,2550788.4899999998,False,0,16,0.3404255319148936,False,21,0.44680851063829785,False,11,0.23404255319148937,False,16.0,21.0,0.7619047619047619,1.0,0.7619047619047619,False,0.8936170212765957,11.0,16.0,0.6875,0.6875,1.0,False,0.8936170212765957,11.0,21.0,0.5238095238095238,0.5238095238095238,1.0,False,0.7872340425531915
2022,RJ,PC DO B,3,1.988612538540596,4758000.0,False,1,2,0.6666666666666666,False,2,0.6666666666666666,False,2,0.6666666666666666,False,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0
2022,RJ,PCB,3,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,RJ,PDT,44,8.75610960561485,5955000.0,False,1,9,0.20454545454545456,True,12,0.2727272727272727,True,10,0.22727272727272727,False,9.0,12.0,0.75,1.0,0.75,False,0.9318181818181818,9.0,10.0,0.9,1.0,0.9,False,0.9772727272727273,10.0,12.0,0.8333333333333334,0.8333333333333334,1.0,False,0.9545454545454546
2022,RJ,PL,46,17.97775805626017,20698969.28,False,11,18,0.391304347826087,True,20,0.43478260869565216,True,23,0.5,False,18.000000000000004,20.0,0.9000000000000001,1.0000000000000002,0.9000000000000001,False,0.9565217391304348,18.000000000000004,23.0,0.7826086956521741,1.0000000000000002,0.7826086956521741,False,0.8913043478260869,20.0,23.0,0.8695652173913043,1.0,0.8695652173913043,False,0.9347826086956522
2022,RJ,PMB,41,9.865592601013876,85768.01999999999,False,0,10,0.24390243902439024,True,18,0.43902439024390244,True,8,0.1951219512195122,False,10.0,18.0,0.5555555555555556,1.0,0.5555555555555556,False,0.8048780487804879,8.0,10.0,0.8,0.8,1.0,False,0.9512195121951219,8.0,18.0,0.4444444444444444,0.4444444444444444,1.0,False,0.7560975609756098
2022,RJ,PMN,47,13.84633821892707,2214012.39,False,0,14,0.2978723404255319,True,16,0.3404255319148936,False,15,0.3191489361702128,False,14.0,16.0,0.875,1.0,0.875,False,0.9574468085106383,14.0,15.0,0.9333333333333333,1.0,0.9333333333333333,False,0.9787234042553191,15.0,16.0,0.9375,0.9375,1.0,False,0.9787234042553191
2022,RJ,PODE,47,24.557810957480005,7272943.0,False,1,25,0.5319148936170213,True,19,0.40425531914893614,False,17,0.3617021276595745,False,19.0,25.0,0.76,0.76,1.0,False,0.8723404255319149,17.0,25.0,0.68,0.68,1.0,False,0.8297872340425532,17.0,19.0,0.8947368421052632,0.8947368421052632,1.0,False,0.9574468085106383
2022,RJ,PP,46,10.336676819580397,18260000.0,False,3,10,0.21739130434782608,False,8,0.17391304347826086,False,11,0.2391304347826087,False,8.0,10.0,0.8,0.8,1.0,False,0.9565217391304348,10.0,11.0,0.9090909090909091,1.0,0.9090909090909091,False,0.9782608695652174,8.0,11.0,0.7272727272727273,1.0,0.7272727272727273,False,0.9347826086956522
2022,RJ,PROS,42,2.656920938237826,3470000.0,False,1,3,0.07142857142857142,True,2,0.047619047619047616,False,4,0.09523809523809523,False,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.9761904761904762,3.0,4.0,0.75,1.0,0.75,False,0.9761904761904762,2.0,4.0,0.5,1.0,0.5,False,0.9523809523809523
2022,RJ,PRTB,42,2.0838809600075425,182604.69999999998,False,0,2,0.047619047619047616,False,4,0.09523809523809523,True,5,0.11904761904761904,False,2.0,4.0,0.5,1.0,0.5,False,0.9523809523809523,2.0,5.0,0.4,1.0,0.4,False,0.9285714285714286,4.0,5.0,0.8,1.0,0.8,False,0.9761904761904762
2022,RJ,PSB,36,13.797605225292312,3615740.0,False,1,14,0.3888888888888889,True,15,0.4166666666666667,False,9,0.25,False,14.0,15.0,0.9333333333333333,1.0,0.9333333333333333,False,0.9722222222222222,9.0,14.0,0.6428571428571429,0.6428571428571429,1.0,False,0.8611111111111112,9.0,15.0,0.6,0.6,1.0,False,0.8333333333333334
2022,RJ,PSC,26,2.9315677937001423,5576005.3599999985,False,0,3,0.11538461538461539,False,3,0.11538461538461539,False,3,0.11538461538461539,False,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0
2022,RJ,PSD,47,19.246232432930704,22801163.479999997,False,4,19,0.40425531914893614,False,18,0.3829787234042553,False,16,0.3404255319148936,False,18.0,19.0,0.9473684210526315,0.9473684210526315,1.0,False,0.9787234042553191,16.0,19.0,0.8421052631578947,0.8421052631578947,1.0,False,0.9361702127659575,16.0,18.0,0.8888888888888888,0.8888888888888888,1.0,False,0.9574468085106383
2022,RJ,PSDB,25,4.217719305549774,4707500.0,False,0,4,0.16,False,6,0.24,False,8,0.32,False,4.0,6.0,0.6666666666666666,1.0,0.6666666666666666,False,0.92,4.0,8.0,0.5,1.0,0.5,False,0.84,6.0,8.0,0.75,1.0,0.75,False,0.92
2022,RJ,PSOL,28,10.203362792773314,10689494.75,False,5,10,0.35714285714285715,False,8,0.2857142857142857,False,9,0.32142857142857145,False,8.0,10.0,0.8,0.8,1.0,False,0.9285714285714286,9.0,10.0,0.9,0.9,1.0,False,0.9642857142857143,8.0,9.0,0.8888888888888888,1.0,0.8888888888888888,False,0.9642857142857143
2022,RJ,PSTU,2,1.9997005426753964,18223.0,False,0,2,1.0,False,2,1.0,False,1,0.5,False,2.0,2.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,0.5,1.0,False,0.5,1.0,2.0,0.5,0.5,1.0,False,0.5
2022,RJ,PT,36,9.710044257831095,13333018.5,False,5,10,0.2777777777777778,False,8,0.2222222222222222,False,9,0.25,False,8.0,10.0,0.8,0.8,1.0,False,0.9444444444444444,9.0,10.0,0.9,0.9,1.0,False,0.9722222222222222,8.0,9.0,0.8888888888888888,1.0,0.8888888888888888,False,0.9722222222222222
2022,RJ,PTB,47,4.50241903291348,7207281.95,False,1,5,0.10638297872340426,False,6,0.1276595744680851,False,8,0.1702127659574468,False,5.0,6.0,0.8333333333333334,1.0,0.8333333333333334,False,0.9787234042553191,5.0,8.0,0.625,1.0,0.625,False,0.9361702127659575,6.0,8.0,0.75,1.0,0.75,False,0.9574468085106383
2022,RJ,PV,6,2.9782219330200594,1115099.5,False,0,3,0.5,False,3,0.5,False,2,0.3333333333333333,False,3.0,3.0,1.0,1.0,1.0,True,1.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8333333333333334,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8333333333333334
2022,RJ,REDE,3,1.0821710253061843,3305424.47,False,0,1,0.3333333333333333,False,1,0.3333333333333333,False,1,0.3333333333333333,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,RJ,REPUBLICANOS,46,12.133079917379492,11203692.0,False,3,12,0.2608695652173913,False,19,0.41304347826086957,False,9,0.1956521739130435,False,12.0,19.0,0.631578947368421,1.0,0.631578947368421,False,0.8478260869565217,9.0,12.0,0.75,0.75,1.0,False,0.9347826086956522,9.0,19.0,0.47368421052631576,0.47368421052631576,1.0,False,0.782608695652174
2022,RJ,SOLIDARIEDADE,47,4.101454454561155,4788453.5,False,1,4,0.0851063829787234,True,8,0.1702127659574468,True,7,0.14893617021276595,False,4.0,8.0,0.5,1.0,0.5,False,0.9148936170212766,4.0,7.0,0.5714285714285714,1.0,0.5714285714285714,False,0.9361702127659575,7.0,8.0,0.875,0.875,1.0,False,0.9787234042553191
2022,RJ,UNIAO,47,22.619633740391574,39907880.71,False,6,23,0.48936170212765956,False,18,0.3829787234042553,False,15,0.3191489361702128,False,18.0,23.0,0.782608695652174,0.782608695652174,1.0,False,0.8936170212765957,15.0,23.0,0.6521739130434783,0.6521739130434783,1.0,False,0.8297872340425532,15.0,18.0,0.8333333333333334,0.8333333333333334,1.0,False,0.9361702127659575
2022,RN,AVANTE,9,7.390510948905111,225000.0,False,0,7,0.7777777777777778,True,6,0.6666666666666666,False,4,0.4444444444444444,False,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.8888888888888888,4.0,7.0,0.5714285714285714,0.5714285714285714,1.0,False,0.6666666666666667,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,False,0.7777777777777778
2022,RN,CIDADANIA,2,1.9624516141385604,289900.0,False,0,2,1.0,False,2,1.0,False,1,0.5,False,2.0,2.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,0.5,1.0,False,0.5,1.0,2.0,0.5,0.5,1.0,False,0.5
2022,RN,DC,9,5.1016166281755195,11750.0,False,0,5,0.5555555555555556,True,5,0.5555555555555556,True,3,0.3333333333333333,False,5.0,5.0,1.0,1.0,1.0,True,1.0,3.0,5.0,0.6,0.6,1.0,False,0.7777777777777778,3.0,5.0,0.6,0.6,1.0,False,0.7777777777777778
2022,RN,MDB,8,5.600392332290524,8218559.9799999995,False,0,6,0.75,False,5,0.625,False,3,0.375,False,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.875,3.0,6.0,0.5,0.5,1.0,False,0.625,3.0,5.0,0.6,0.6,1.0,False,0.75
2022,RN,PATRIOTA,7,3.1133250311332503,1000000.0,False,0,3,0.42857142857142855,False,3,0.42857142857142855,False,3,0.42857142857142855,False,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0
2022,RN,PC DO B,3,2.424624265950035,349000.0,False,0,2,0.6666666666666666,False,2,0.6666666666666666,False,2,0.6666666666666666,False,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0
2022,RN,PDT,9,3.172662550785123,560400.0,False,0,3,0.3333333333333333,False,5,0.5555555555555556,True,1,0.1111111111111111,False,3.0,5.0,0.6,1.0,0.6,False,0.7777777777777778,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,False,0.7777777777777778,1.0,5.0,0.2,0.2,1.0,False,0.5555555555555556
2022,RN,PL,9,3.5953136022931003,4890000.0,False,4,4,0.4444444444444444,False,3,0.3333333333333333,False,3,0.3333333333333333,False,3.0,4.0,0.75,0.75,1.0,False,0.8888888888888888,3.0,4.0,0.75,0.75,1.0,False,0.8888888888888888,3.0,3.0,1.0,1.0,1.0,True,1.0
2022,RN,PMB,3,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,RN,PMN,9,2.1256699957583005,525000.0,False,0,2,0.2222222222222222,False,2,0.2222222222222222,False,2,0.2222222222222222,False,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0
2022,RN,PODE,9,8.749914665306992,486386.55999999994,False,0,9,1.0,False,7,0.7777777777777778,False,5,0.5555555555555556,False,7.0,9.0,0.7777777777777778,0.7777777777777778,1.0,False,0.7777777777777778,5.0,9.0,0.5555555555555556,0.5555555555555556,1.0,False,0.5555555555555556,5.0,7.0,0.7142857142857143,0.7142857142857143,1.0,False,0.7777777777777778
2022,RN,PP,9,7.135411197531167,6431482.37,False,0,7,0.7777777777777778,True,6,0.6666666666666666,False,4,0.4444444444444444,False,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.8888888888888888,4.0,7.0,0.5714285714285714,0.5714285714285714,1.0,False,0.6666666666666667,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,False,0.7777777777777778
2022,RN,PRTB,8,1.0,16710.35,False,0,1,0.125,False,1,0.125,False,1,0.125,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,RN,PSB,9,6.614110415583829,5410000.0,False,0,7,0.7777777777777778,False,6,0.6666666666666666,False,3,0.3333333333333333,False,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.8888888888888888,3.0,7.0,0.42857142857142855,0.42857142857142855,1.0,False,0.5555555555555556,3.0,6.0,0.5,0.5,1.0,False,0.6666666666666667
2022,RN,PSC,8,5.955774291545054,899970.0,False,0,6,0.75,True,5,0.625,False,3,0.375,False,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.875,3.0,6.0,0.5,0.5,1.0,False,0.625,3.0,5.0,0.6,0.6,1.0,False,0.75
2022,RN,PSD,9,1.5377529691525265,497028.5,False,0,2,0.2222222222222222,True,1,0.1111111111111111,False,1,0.1111111111111111,False,1.0,2.0,0.5,0.5,1.0,False,0.8888888888888888,1.0,2.0,0.5,0.5,1.0,False,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,RN,PSDB,7,2.112211221122112,4000000.0,False,0,2,0.2857142857142857,True,3,0.42857142857142855,False,1,0.14285714285714285,False,2.0,3.0,0.6666666666666666,1.0,0.6666666666666666,False,0.8571428571428572,1.0,2.0,0.5,0.5,1.0,False,0.8571428571428572,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,False,0.7142857142857143
2022,RN,PSOL,4,2.992582580930695,280552.14,False,0,3,0.75,False,3,0.75,False,2,0.5,False,3.0,3.0,1.0,1.0,1.0,True,1.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.75,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.75
2022,RN,PSTU,1,1.0,8300.0,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0
2022,RN,PT,4,2.6888512845026056,4281970.45,False,2,3,0.75,False,3,0.75,False,1,0.25,False,3.0,3.0,1.0,1.0,1.0,True,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,False,0.5,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,False,0.5
2022,RN,PTB,7,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,RN,PV,2,1.7066125339389118,819975.4,False,0,2,1.0,False,2,1.0,False,1,0.5,False,2.0,2.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,0.5,1.0,False,0.5,1.0,2.0,0.5,0.5,1.0,False,0.5
2022,RN,REDE,3,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,RN,REPUBLICANOS,9,5.714320467128619,3601100.0,False,0,6,0.6666666666666666,False,5,0.5555555555555556,False,5,0.5555555555555556,False,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.8888888888888888,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.8888888888888888,5.0,5.0,1.0,1.0,1.0,True,1.0
2022,RN,SOLIDARIEDADE,9,4.654755328753333,3059201.55,False,0,5,0.5555555555555556,False,5,0.5555555555555556,False,2,0.2222222222222222,False,5.0,5.0,1.0,1.0,1.0,True,1.0,2.0,5.0,0.4,0.4,1.0,False,0.6666666666666667,2.0,5.0,0.4,0.4,1.0,False,0.6666666666666667
2022,RN,UNIAO,9,7.5981211530896955,16127128.709999999,False,2,8,0.8888888888888888,False,6,0.6666666666666666,False,4,0.4444444444444444,False,6.0,8.0,0.75,0.75,1.0,False,0.7777777777777778,4.0,8.0,0.5,0.5,1.0,False,0.5555555555555556,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,False,0.7777777777777778
2022,RO,AGIR,7,6.4,120000.0,False,0,6,0.8571428571428571,True,6,0.8571428571428571,True,1,0.14285714285714285,False,6.0,6.0,1.0,1.0,1.0,True,1.0,1.0,6.0,0.16666666666666666,0.16666666666666666,1.0,False,0.2857142857142857,1.0,6.0,0.16666666666666666,0.16666666666666666,1.0,False,0.2857142857142857
2022,RO,AVANTE,9,2.4008010553460033,3009000.0,False,0,2,0.2222222222222222,False,3,0.3333333333333333,False,2,0.2222222222222222,False,2.0,3.0,0.6666666666666666,1.0,0.6666666666666666,False,0.8888888888888888,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8888888888888888
2022,RO,MDB,9,6.460558704288216,9020000.01,False,2,6,0.6666666666666666,False,6,0.6666666666666666,False,3,0.3333333333333333,False,6.0,6.0,1.0,1.0,1.0,True,1.0,3.0,6.0,0.5,0.5,1.0,False,0.6666666666666667,3.0,6.0,0.5,0.5,1.0,False,0.6666666666666667
2022,RO,PATRIOTA,7,3.2585649644473182,1420000.0,False,0,3,0.42857142857142855,False,3,0.42857142857142855,False,3,0.42857142857142855,False,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0
2022,RO,PC DO B,3,2.419577859772644,154900.0,False,0,2,0.6666666666666666,False,2,0.6666666666666666,False,2,0.6666666666666666,False,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0
2022,RO,PDT,8,6.215378732399907,813600.0,False,0,6,0.75,False,5,0.625,True,4,0.5,False,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.875,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,False,0.75,4.0,5.0,0.8,0.8,1.0,False,0.875
2022,RO,PL,9,3.0851287267175636,5997650.0,False,2,3,0.3333333333333333,False,3,0.3333333333333333,False,3,0.3333333333333333,False,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0
2022,RO,PMB,2,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,RO,PODE,9,6.384101148499043,3403400.0,False,0,6,0.6666666666666666,False,5,0.5555555555555556,False,4,0.4444444444444444,False,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.8888888888888888,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,False,0.7777777777777778,4.0,5.0,0.8,0.8,1.0,False,0.8888888888888888
2022,RO,PP,6,2.5043478260869563,4800000.0,False,0,3,0.5,False,2,0.3333333333333333,False,2,0.3333333333333333,False,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8333333333333334,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8333333333333334,2.0,2.0,1.0,1.0,1.0,True,1.0
2022,RO,PROS,9,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,RO,PSB,8,3.8425842785117887,5131487.05,False,0,4,0.5,True,5,0.625,False,2,0.25,False,4.0,5.0,0.8,1.0,0.8,False,0.875,2.0,4.0,0.5,0.5,1.0,False,0.75,2.0,5.0,0.4,0.4,1.0,False,0.625
2022,RO,PSC,9,7.351207636098679,1941388.8899999997,False,0,7,0.7777777777777778,False,7,0.7777777777777778,False,1,0.1111111111111111,False,7.0,7.0,1.0,1.0,1.0,True,1.0,1.0,7.0,0.14285714285714285,0.14285714285714285,1.0,False,0.33333333333333337,1.0,7.0,0.14285714285714285,0.14285714285714285,1.0,False,0.33333333333333337
2022,RO,PSD,8,5.120894905492425,3752234.4,False,0,5,0.625,False,5,0.625,False,4,0.5,False,5.0,5.0,1.0,1.0,1.0,True,1.0,4.0,5.0,0.8,0.8,1.0,False,0.875,4.0,5.0,0.8,0.8,1.0,False,0.875
2022,RO,PSOL,8,6.472663016528628,97432.9,False,0,6,0.75,True,6,0.75,True,2,0.25,False,6.0,6.0,1.0,1.0,1.0,True,1.0,2.0,6.0,0.3333333333333333,0.3333333333333333,1.0,False,0.5,2.0,6.0,0.3333333333333333,0.3333333333333333,1.0,False,0.5
2022,RO,PT,3,2.7949259985765176,1194700.0,False,0,3,1.0,False,3,1.0,False,2,0.6666666666666666,False,3.0,3.0,1.0,1.0,1.0,True,1.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.6666666666666667,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.6666666666666667
2022,RO,PTB,9,7.911763908302169,2415600.0,False,0,8,0.8888888888888888,False,7,0.7777777777777778,True,3,0.3333333333333333,False,7.0,8.0,0.875,0.875,1.0,False,0.8888888888888888,3.0,8.0,0.375,0.375,1.0,False,0.4444444444444444,3.0,7.0,0.42857142857142855,0.42857142857142855,1.0,False,0.5555555555555556
2022,RO,PV,2,1.9962263810321652,574997.4,False,0,2,1.0,False,2,1.0,False,1,0.5,False,2.0,2.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,0.5,1.0,False,0.5,1.0,2.0,0.5,0.5,1.0,False,0.5
2022,RO,REPUBLICANOS,9,4.463840645516008,4698073.42,False,0,4,0.4444444444444444,False,6,0.6666666666666666,False,1,0.1111111111111111,False,4.0,6.0,0.6666666666666666,1.0,0.6666666666666666,False,0.7777777777777778,1.0,4.0,0.25,0.25,1.0,False,0.6666666666666667,1.0,6.0,0.16666666666666666,0.16666666666666666,1.0,False,0.4444444444444444
2022,RO,SOLIDARIEDADE,6,1.47585601404741,205000.0,False,0,1,0.16666666666666666,False,1,0.16666666666666666,False,2,0.3333333333333333,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,1.0,0.5,False,0.8333333333333334,1.0,2.0,0.5,1.0,0.5,False,0.8333333333333334
