Ano,UF,Indicador,N válido,Indefinidos,Média,Desvio-padrão,Mínimo,P25,Mediana,P75,Máximo
2018,AC,Candidatos (C),30,0,2.7,3.2072117012370303,1.0,1.0,1.5,3.0,16.0
2018,AC,Competitivos (F),30,0,0.8,1.0305673027596216,0.0,0.0,1.0,1.0,4.0
2018,AC,Competitivos na lista (%),30,0,36.02777777777778,41.09823954553306,0.0,0.0,25.0,65.0,100.0
2018,AC,Bancada pré-eleitoral (Mp),30,0,0.26666666666666666,0.6914918072835209,0.0,0.0,0.0,0.0,3.0
2018,AC,Eleitos (E),30,0,0.26666666666666666,0.5208304597621879,0.0,0.0,0.0,0.0,2.0
2018,AC,NECr,29,1,1.859047718480035,1.5399042933248932,1.0,1.0,1.0,2.066556611607563,6.764354286202949
2018,AC,D = C − NECr,29,1,0.8995729711751375,1.8283887636636265,0.0,0.0,0.3548149305981838,0.9915790966586744,9.235645713797052
2018,AC,Q = C / NECr,29,1,1.3247442978009751,0.412154847923813,1.0,1.0,1.140138408304498,1.5552957464708674,2.3653403300644262
2018,AC,NECr / Mp (Mp > 0),5,25,1.01486772177275,0.02454454977032147,1.0,1.0,1.0,1.0177802474231923,1.0565583614405574
2018,AC,NECr / E (E > 0),7,23,2.1359728025639733,2.194787270953446,1.0,1.0,1.0,2.093727665872432,6.764354286202949
2018,AC,NECr − E,29,1,1.5831856495145176,1.5575176304474962,0.0,1.0,1.0,2.066556611607563,5.78668077786618
2018,AC,Cobertura Top-NECr por lista (%),7,23,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,AC,Precisão Top-NECr por lista (%),29,1,18.88341543513957,38.25397960967975,0.0,0.0,0.0,0.0,100.0
2018,AL,Candidatos (C),31,0,2.3225806451612905,1.8688159669372397,1.0,1.0,2.0,2.5,10.0
2018,AL,Competitivos (F),31,0,0.5161290322580645,0.508000508000762,0.0,0.0,1.0,1.0,1.0
2018,AL,Competitivos na lista (%),31,0,33.763440860215056,40.7770990147917,0.0,0.0,10.0,50.0,100.0
2018,AL,Bancada pré-eleitoral (Mp),31,0,0.2903225806451613,0.4614143753790638,0.0,0.0,0.0,1.0,1.0
2018,AL,Eleitos (E),31,0,0.2903225806451613,0.4614143753790638,0.0,0.0,0.0,1.0,1.0
2018,AL,NECr,24,7,1.559752666721866,0.715567944387377,1.0,1.0,1.1698213538189206,1.9786520506631695,3.990950190900328
2018,AL,D = C − NECr,24,7,0.6485806666114674,0.7309197712386706,0.0,0.0,0.5830276109214975,0.9942661388319172,2.763412753997318
2018,AL,Q = C / NECr,24,7,1.391711097564895,0.4030904195277555,1.0,1.0,1.2930417225385193,1.708115752726405,2.2355488295554755
2018,AL,NECr / Mp (Mp > 0),9,22,1.7492969653328994,0.957642973413843,1.0,1.0076451482241104,1.64720372963403,1.9715360675508928,3.990950190900328
2018,AL,NECr / E (E > 0),9,22,1.509689472857384,0.5097088343149707,1.0,1.0,1.64720372963403,1.9715360675508928,2.236587246002682
2018,AL,NECr − E,24,7,1.1847526667218657,0.892066472454012,0.0,0.9097103167393545,1.0,1.3994745271747107,3.990950190900328
2018,AL,Cobertura Top-NECr por lista (%),9,22,88.88888888888889,33.333333333333336,0.0,100.0,100.0,100.0,100.0
2018,AL,Precisão Top-NECr por lista (%),24,7,25.0,39.009474880274695,0.0,0.0,0.0,50.0,100.0
2018,AM,Candidatos (C),32,0,3.9375,2.7584182002992104,1.0,2.0,3.5,5.0,13.0
2018,AM,Competitivos (F),32,0,0.5,0.5679618342470648,0.0,0.0,0.0,1.0,2.0
2018,AM,Competitivos na lista (%),32,0,25.104166666666668,32.425645576293874,0.0,0.0,0.0,50.0,100.0
2018,AM,Bancada pré-eleitoral (Mp),32,0,0.25,0.508000508000762,0.0,0.0,0.0,0.0,2.0
2018,AM,Eleitos (E),32,0,0.25,0.508000508000762,0.0,0.0,0.0,0.0,2.0
2018,AM,NECr,29,3,2.008977366684444,1.1727460067491018,1.0,1.0,1.7763401109057304,2.508554264072091,6.192903925737836
2018,AM,D = C − NECr,29,3,2.0255053919362456,2.1315655199342753,0.0,0.28009782677403927,1.0000015295189502,3.0,7.22365988909427
2018,AM,Q = C / NECr,29,3,2.0944537604378906,1.283546535909201,1.0,1.162856836356378,1.7755102040816326,2.0991767603517526,6.142431225013221
2018,AM,NECr / Mp (Mp > 0),7,25,1.3047056947052695,0.4930923775094692,0.5,1.0698069496891218,1.1699531045814147,1.7477526452626886,1.8278675684518502
2018,AM,NECr / E (E > 0),7,25,1.5971205457411795,0.8458433806019438,0.9139337842259251,1.0,1.0,2.132955017981166,3.0
2018,AM,NECr − E,29,3,1.7331152977189268,1.3443370706568392,-0.17213243154814983,1.0,1.6896551724137931,2.080793194812673,6.192903925737836
2018,AM,Cobertura Top-NECr por lista (%),7,25,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,AM,Precisão Top-NECr por lista (%),29,3,18.390804597701152,36.007281997801286,0.0,0.0,0.0,0.0,100.0
2018,AP,Candidatos (C),27,0,3.5925925925925926,2.3412563895228304,1.0,2.0,3.0,6.0,8.0
2018,AP,Competitivos (F),27,0,0.7037037037037037,0.8688991627258914,0.0,0.0,1.0,1.0,4.0
2018,AP,Competitivos na lista (%),27,0,26.69753086419753,33.4120210788493,0.0,0.0,14.285714285714286,50.0,100.0
2018,AP,Bancada pré-eleitoral (Mp),27,0,0.2962962962962963,0.5417077564954128,0.0,0.0,0.0,0.5,2.0
2018,AP,Eleitos (E),27,0,0.2962962962962963,0.46532162696807516,0.0,0.0,0.0,1.0,1.0
2018,AP,NECr,26,1,2.144355007027693,1.611632256412463,1.0,1.0,1.2606138029516343,2.8517712305862495,6.347433994537348
2018,AP,D = C − NECr,26,1,1.509491146818461,1.9640361071216197,0.0,0.0004533455497709449,0.8012230317843972,1.9345941686367218,6.065742674027865
2018,AP,Q = C / NECr,26,1,2.0172104639879156,1.4394863556012136,1.0,1.0001542447437435,1.2817348783694937,2.3643826338434817,5.494606123907211
2018,AP,NECr / Mp (Mp > 0),7,20,1.4988102684450781,0.7875197917909399,0.5,1.0,1.247250938214065,1.9664680739822211,2.811484792937039
2018,AP,NECr / E (E > 0),8,19,1.4897823155683787,0.6823796296875699,1.0,1.0,1.0862703839060692,1.9506869039355306,2.811484792937039
2018,AP,NECr − E,26,1,1.836662699335385,1.7993953189840053,0.0,0.9999817283692879,1.069347358770568,2.6485697378500666,6.347433994537348
2018,AP,Cobertura Top-NECr por lista (%),8,19,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,AP,Precisão Top-NECr por lista (%),26,1,24.35897435897436,40.3404316703531,0.0,0.0,0.0,45.833333333333336,100.0
2018,BA,Candidatos (C),33,0,13.545454545454545,12.786934027286673,1.0,4.0,9.0,15.0,50.0
2018,BA,Competitivos (F),33,0,2.0303030303030303,2.3911928049203874,0.0,0.0,2.0,2.0,9.0
2018,BA,Competitivos na lista (%),33,0,27.768354718115486,34.39552770764969,0.0,0.0,11.11111111111111,50.0,100.0
2018,BA,Bancada pré-eleitoral (Mp),33,0,1.1818181818181819,1.7932955949617149,0.0,0.0,0.0,1.0,7.0
2018,BA,Eleitos (E),33,0,1.1818181818181819,1.7039392861569602,0.0,0.0,0.0,2.0,7.0
2018,BA,NECr,33,0,3.318800736204018,2.7943176253974755,1.0,1.3180527383367138,2.329581723134746,4.174670062981458,12.39578519224496
2018,BA,D = C − NECr,33,0,10.226653809250527,11.625079656570533,0.0,1.7319575937154175,5.686510248397861,11.117248880849829,37.60421480775504
2018,BA,Q = C / NECr,33,0,4.914712202159102,4.173840168890868,1.0,1.3521321289499237,3.775468609041398,5.968408413728933,16.395987706793342
2018,BA,NECr / Mp (Mp > 0),16,17,1.6341249521225647,0.7156635379834978,0.9684315819812489,1.055479876796856,1.4317761655477295,1.8550943581637622,3.6430974001337475
2018,BA,NECr / E (E > 0),16,17,1.4842838228864417,0.5690315223628922,0.8871551337351928,1.1307423052710872,1.3001766584824588,1.6530193631079964,3.1305183360689806
2018,BA,NECr − E,33,0,2.1369825543858365,2.4324100023928192,-0.22568973252961433,0.9052947459437468,1.5454995927587454,2.329581723134746,12.39578519224496
2018,BA,Cobertura Top-NECr por lista (%),16,17,87.5,28.867513459481287,0.0,100.0,100.0,100.0,100.0
2018,BA,Precisão Top-NECr por lista (%),33,0,32.47474747474747,39.84467598393631,0.0,0.0,0.0,66.66666666666667,100.0
2018,CE,Candidatos (C),31,0,7.387096774193548,7.410251544785052,1.0,2.5,5.0,9.5,30.0
2018,CE,Competitivos (F),31,0,1.1290322580645162,1.6071078678560229,0.0,0.0,1.0,1.5,6.0
2018,CE,Competitivos na lista (%),31,0,20.54708732128087,27.97898165043303,0.0,0.0,16.666666666666668,33.333333333333336,100.0
2018,CE,Bancada pré-eleitoral (Mp),31,0,0.7096774193548387,0.9016114605562928,0.0,0.0,0.0,1.0,3.0
2018,CE,Eleitos (E),31,0,0.7096774193548387,1.2163757201099987,0.0,0.0,0.0,1.0,6.0
2018,CE,NECr,29,2,3.0390460254819573,2.7956434624713213,1.0,1.1512894306190395,1.9686320127447727,3.9441375771508183,13.465453689906678
2018,CE,D = C − NECr,29,2,4.754057422793903,6.25993803960228,0.0,1.1326310501875343,2.0,4.942525419003976,24.280647717233837
2018,CE,Q = C / NECr,29,2,3.0691205318675987,3.7148264017574175,1.0,1.3988266037836634,2.0318678016532834,3.296031070343898,21.0
2018,CE,NECr / Mp (Mp > 0),15,16,1.6705529806313575,0.7061142298542061,0.9843160063723864,1.0517190422036888,1.5347800813795778,1.9738826712113102,3.340938300995489
2018,CE,NECr / E (E > 0),14,17,2.417014132982717,2.0689459555074783,0.522981751705677,1.5261431331049486,1.8133633321104645,2.6386812444991143,8.856005948272141
2018,CE,NECr − E,29,2,2.280425335826785,2.988372674044201,-2.8621094897659383,0.9686320127447727,1.1512894306190395,2.9441375771508183,13.465453689906678
2018,CE,Cobertura Top-NECr por lista (%),14,17,88.0952380952381,30.959424388802166,0.0,100.0,100.0,100.0,100.0
2018,CE,Precisão Top-NECr por lista (%),29,2,24.770114942528735,31.6783316169576,0.0,0.0,0.0,50.0,100.0
2018,DF,Candidatos (C),34,0,4.764705882352941,4.030631377937311,1.0,2.0,3.5,6.0,16.0
2018,DF,Competitivos (F),34,0,0.5882352941176471,0.6567895774291853,0.0,0.0,0.5,1.0,2.0
2018,DF,Competitivos na lista (%),34,0,22.617296918767508,33.49947798892416,0.0,0.0,3.125,32.142857142857146,100.0
2018,DF,Bancada pré-eleitoral (Mp),34,0,0.23529411764705882,0.4305615452020461,0.0,0.0,0.0,0.0,1.0
2018,DF,Eleitos (E),34,0,0.23529411764705882,0.4305615452020461,0.0,0.0,0.0,0.0,1.0
2018,DF,NECr,34,0,2.5497882519597725,2.1132683562905603,1.0,1.0,1.7490415656688838,3.4196213827595763,9.929373971578451
2018,DF,D = C − NECr,34,0,2.2149176303931686,2.942702472444745,0.0,0.08442625679112586,1.1265917342210923,3.2086725833542937,12.680502831713303
2018,DF,Q = C / NECr,34,0,2.014861852768695,1.3522468892483128,1.0,1.0221189565681716,1.3259143116583507,2.3330217631717534,5.793138956160255
2018,DF,NECr / Mp (Mp > 0),8,26,2.023276568876901,1.337499435162419,1.0,1.0,1.5053189769821111,2.480970274462942,4.654616118909267
2018,DF,NECr / E (E > 0),8,26,1.8222190161969387,0.7134091928388818,1.0,1.4566448587234095,1.7490415656688838,1.9215724905632432,3.3194971682866967
2018,DF,NECr − E,34,0,2.3144941343127137,2.2369727829117094,0.0,1.0,1.187331285464738,3.1742722066212097,9.929373971578451
2018,DF,Cobertura Top-NECr por lista (%),8,26,87.5,35.35533905932738,0.0,100.0,100.0,100.0,100.0
2018,DF,Precisão Top-NECr por lista (%),34,0,11.27450980392157,24.176883328147653,0.0,0.0,0.0,0.0,100.0
2018,ES,Candidatos (C),32,0,4.90625,3.6751947501612623,1.0,2.0,4.5,6.25,15.0
2018,ES,Competitivos (F),32,0,0.84375,0.8075999888159261,0.0,0.0,1.0,1.0,3.0
2018,ES,Competitivos na lista (%),32,0,26.259729853479854,30.760791527899443,0.0,0.0,16.666666666666668,40.0,100.0
2018,ES,Bancada pré-eleitoral (Mp),32,0,0.3125,0.5350610456580119,0.0,0.0,0.0,1.0,2.0
2018,ES,Eleitos (E),32,0,0.3125,0.5350610456580119,0.0,0.0,0.0,1.0,2.0
2018,ES,NECr,31,1,2.6035929537636906,2.02153837110256,1.0,1.0362879761747592,1.999973185488534,3.416605529262728,8.980873830739938
2018,ES,D = C − NECr,31,1,2.428665110752438,3.092538578147668,0.0,0.10001132515540045,1.063577948763976,3.6956651010361066,12.410760837103364
2018,ES,Q = C / NECr,31,1,2.2607187798923736,1.554439855661487,1.0,1.0147122708740295,1.5,2.9640905520972485,5.974112821461192
2018,ES,NECr / Mp (Mp > 0),9,23,1.5265551724499038,0.7367530771553328,1.0,1.0480491579847075,1.1717220965184063,1.716194082378304,2.9299555364783654
2018,ES,NECr / E (E > 0),9,23,2.1823997155377275,1.054205197874446,1.0,1.1762816331711787,1.936422051236024,3.3448573986858525,3.5257091643356606
2018,ES,NECr − E,31,1,2.2810123086024006,2.1242372176834556,0.0,1.0,1.5892391628966362,2.5303603161845567,8.980873830739938
2018,ES,Cobertura Top-NECr por lista (%),9,23,94.44444444444444,16.666666666666668,50.0,100.0,100.0,100.0,100.0
2018,ES,Precisão Top-NECr por lista (%),31,1,16.397849462365592,31.216379764338434,0.0,0.0,0.0,29.166666666666668,100.0
2018,GO,Candidatos (C),32,0,6.15625,4.984552751153534,1.0,2.0,5.5,8.25,20.0
2018,GO,Competitivos (F),32,0,0.875,0.9418581497197699,0.0,0.0,1.0,1.0,4.0
2018,GO,Competitivos na lista (%),32,0,24.647817460317462,31.124881598112815,0.0,0.0,13.80952380952381,37.5,100.0
2018,GO,Bancada pré-eleitoral (Mp),32,0,0.53125,0.8418250143816763,0.0,0.0,0.0,1.0,3.0
2018,GO,Eleitos (E),32,0,0.53125,0.6712710620231424,0.0,0.0,0.0,1.0,2.0
2018,GO,NECr,30,2,2.733508655885094,2.7353182304126906,1.0,1.0,1.72391645877431,3.584458660478955,13.14105051022461
2018,GO,D = C − NECr,30,2,3.3664913441149062,4.042730621301959,0.0,0.7288491817341598,2.1771831383852005,2.8827674794565157,13.208645540285852
2018,GO,Q = C / NECr,30,2,2.729370494970817,2.3639287087305743,1.0,1.1641788234870318,1.732088300696374,2.8650000993407083,8.37355215694922
2018,GO,NECr / Mp (Mp > 0),12,20,1.3199718879257127,0.5376054264800723,0.905611720672996,1.0,1.0895022447807028,1.3697431795060635,2.7486384583158774
2018,GO,NECr / E (E > 0),14,18,1.5376002241861975,0.816488413445906,0.5895022447807027,1.0,1.2522171275362082,1.7694281448959994,3.6435120803442356
2018,GO,NECr − E,30,2,2.166841989218427,2.9671671754478397,-0.8209955104385946,0.46797955493364896,1.2059366248831105,1.8774426821055983,13.14105051022461
2018,GO,Cobertura Top-NECr por lista (%),14,18,96.42857142857143,13.36306209562122,50.0,100.0,100.0,100.0,100.0
2018,GO,Precisão Top-NECr por lista (%),30,2,35.833333333333336,43.61260582644862,0.0,0.0,0.0,91.66666666666667,100.0
2018,MA,Candidatos (C),33,0,5.666666666666667,5.588306243099662,1.0,2.0,4.0,6.0,23.0
2018,MA,Competitivos (F),33,0,1.0303030303030303,1.1854547778397242,0.0,0.0,1.0,2.0,4.0
2018,MA,Competitivos na lista (%),33,0,22.93059048987903,27.557450684454665,0.0,0.0,16.666666666666668,37.5,100.0
2018,MA,Bancada pré-eleitoral (Mp),33,0,0.5454545454545454,0.7537783614444091,0.0,0.0,0.0,1.0,3.0
2018,MA,Eleitos (E),33,0,0.5454545454545454,0.7111130839619098,0.0,0.0,0.0,1.0,2.0
2018,MA,NECr,27,6,2.5677271021275874,2.6996789357946906,1.0,1.310276297649193,1.9983518676324643,2.7050792553838194,14.989544421430715
2018,MA,D = C − NECr,27,6,4.024865490465006,5.2832785564421565,0.0,0.9822021635954034,2.1120706205793036,4.7565323793971075,21.0
2018,MA,Q = C / NECr,27,6,3.025381553890597,2.4730569627755923,1.0,1.6517708221283571,2.4574388687815487,2.9737447549369986,11.5
2018,MA,NECr / Mp (Mp > 0),13,20,1.55335979328405,0.5029812981811346,1.0,1.162311747068595,1.4013782896949674,1.9559842667166136,2.4415663299795245
2018,MA,NECr / E (E > 0),14,19,1.6254692533620303,0.5412180441386408,1.0,1.26338063881168,1.448924236157318,1.9389705448926344,2.8911145811265877
2018,MA,NECr − E,27,6,1.9010604354609202,2.8865364254938144,0.0,0.8399643281468119,1.095022624434389,1.9455572905632939,14.989544421430715
2018,MA,Cobertura Top-NECr por lista (%),14,19,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,MA,Precisão Top-NECr por lista (%),27,6,38.27160493827161,41.55493090317727,0.0,0.0,33.333333333333336,66.66666666666667,100.0
2018,MG,Candidatos (C),34,0,24.264705882352942,19.42087103425218,5.0,11.0,20.0,31.75,77.0
2018,MG,Competitivos (F),34,0,2.323529411764706,2.8574261382356623,0.0,0.0,2.0,3.75,13.0
2018,MG,Competitivos na lista (%),34,0,13.856262464679952,20.68739286117631,0.0,0.0,6.601731601731602,18.846153846153847,100.0
2018,MG,Bancada pré-eleitoral (Mp),34,0,1.5588235294117647,2.2987635210021486,0.0,0.0,0.5,2.0,9.0
2018,MG,Eleitos (E),34,0,1.5588235294117647,1.9099607559126863,0.0,0.0,1.0,2.0,8.0
2018,MG,NECr,32,2,4.769295263018486,3.765040569109288,1.0,2.0482702721520947,3.886230718272774,5.923333585062338,14.888526341174165
2018,MG,D = C − NECr,32,2,20.699454736981515,19.521305788238333,0.1697126527559174,6.999362667893394,14.228525523179464,24.66359112527462,71.99638899274021
2018,MG,Q = C / NECr,32,2,9.423847250181161,11.11593228651203,1.0291087973281692,2.4187585424066276,5.280538295694401,9.394660719014635,50.95263070816963
2018,MG,NECr / Mp (Mp > 0),17,17,2.2828386421858418,1.8270349310638039,0.9595767505785644,1.0446612398179427,1.5653585608885707,2.1755198878304363,6.616167971159441
2018,MG,NECr / E (E > 0),21,13,3.0298204423508657,2.923812050042455,0.6672685012099665,1.5959118822982252,2.0300556678214314,3.68201525605569,13.50737832964293
2018,MG,NECr − E,32,2,3.1130452630184857,3.2241428364347473,-1.9963889927402008,1.0915478110142074,2.755594006437618,3.576584149402323,12.888526341174165
2018,MG,Cobertura Top-NECr por lista (%),21,13,83.73015873015873,30.101240108750606,0.0,75.0,100.0,100.0,100.0
2018,MG,Precisão Top-NECr por lista (%),32,2,27.671130952380953,29.074487358126937,0.0,0.0,25.0,50.0,100.0
2018,MS,Candidatos (C),31,0,3.774193548387097,3.3237496638521065,1.0,1.5,3.0,5.0,16.0
2018,MS,Competitivos (F),31,0,0.3870967741935484,0.7154215239907499,0.0,0.0,0.0,1.0,3.0
2018,MS,Competitivos na lista (%),31,0,10.40078201368524,22.566783464366484,0.0,0.0,0.0,10.795454545454547,100.0
2018,MS,Bancada pré-eleitoral (Mp),31,0,0.25806451612903225,0.575484835333586,0.0,0.0,0.0,0.0,2.0
2018,MS,Eleitos (E),31,0,0.25806451612903225,0.575484835333586,0.0,0.0,0.0,0.0,2.0
2018,MS,NECr,24,7,2.3153014917405783,1.4922192490598014,1.0,1.0,1.6178754264902642,3.5209889321104466,5.353472298493993
2018,MS,D = C − NECr,24,7,1.8930318415927552,2.9706770886240887,0.0,0.0,0.6808229313616148,2.1223486908251417,11.631928325726697
2018,MS,Q = C / NECr,24,7,1.8940140355913018,1.286486436388419,1.0,1.0,1.212161903489232,2.152787211850382,5.21974103959467
2018,MS,NECr / Mp (Mp > 0),6,25,1.7385114763879563,1.1290821969771727,0.6449664429530202,1.0712204596956942,1.4087624609502039,2.0211876486318965,3.7845416563376597
2018,MS,NECr / E (E > 0),5,26,2.073560062049716,1.306361875026731,1.2848818387827774,1.2899328859060404,1.5326430831176303,1.8922708281688299,4.3680716742733035
2018,MS,NECr − E,24,7,2.0653014917405783,1.5238525678781418,0.2848818387827774,1.0,1.4260136678322657,3.0920179185683256,5.353472298493993
2018,MS,Cobertura Top-NECr por lista (%),6,25,83.33333333333333,40.8248290463863,0.0,100.0,100.0,100.0,100.0
2018,MS,Precisão Top-NECr por lista (%),24,7,13.541666666666666,30.37730727206494,0.0,0.0,0.0,0.0,100.0
2018,MT,Candidatos (C),29,0,3.793103448275862,2.8707802615917553,1.0,2.0,3.0,5.0,13.0
2018,MT,Competitivos (F),29,0,0.3448275862068966,0.6695340634119863,0.0,0.0,0.0,1.0,3.0
2018,MT,Competitivos na lista (%),29,0,15.098522167487685,29.124571680637242,0.0,0.0,0.0,20.0,100.0
2018,MT,Bancada pré-eleitoral (Mp),29,0,0.27586206896551724,0.5275652785700641,0.0,0.0,0.0,0.0,2.0
2018,MT,Eleitos (E),29,0,0.27586206896551724,0.5275652785700641,0.0,0.0,0.0,0.0,2.0
2018,MT,NECr,28,1,2.495549694960412,2.4025644685898455,1.0,1.2027522611456611,1.9176224893369698,2.6921650116912788,12.767832554958797
2018,MT,D = C − NECr,28,1,1.3973074478967311,1.6861194364654155,0.0,0.15104234392576316,0.9240856503197892,2.015066587900127,7.104488669725553
2018,MT,Q = C / NECr,28,1,1.7569973327430632,0.9924631259375749,1.0,1.0290218445285588,1.5092592592592593,2.0,4.838378769634172
2018,MT,NECr / Mp (Mp > 0),7,22,1.6947744581075852,0.7632365039065151,1.0,1.123076923076923,1.5152426250020032,2.10909995600465,2.8838248235879473
2018,MT,NECr / E (E > 0),7,22,1.744939415581582,0.7233538199660239,1.061074074082154,1.2681172371948355,1.5152426250020032,2.10909995600465,2.8838248235879473
2018,MT,NECr − E,28,1,2.209835409246126,2.5057484479915795,0.06107407408215404,1.0,1.7345130933056199,2.0695299015088198,12.767832554958797
2018,MT,Cobertura Top-NECr por lista (%),7,22,78.57142857142857,39.33978962347216,0.0,75.0,100.0,100.0,100.0
2018,MT,Precisão Top-NECr por lista (%),28,1,14.880952380952381,32.50175231562332,0.0,0.0,0.0,0.0,100.0
2018,PA,Candidatos (C),32,0,4.03125,4.122983378026629,1.0,1.0,2.5,5.0,18.0
2018,PA,Competitivos (F),32,0,0.9375,1.2427207404359506,0.0,0.0,1.0,1.0,4.0
2018,PA,Competitivos na lista (%),32,0,30.605158730158735,36.221783951381404,0.0,0.0,12.777777777777779,51.785714285714285,100.0
2018,PA,Bancada pré-eleitoral (Mp),32,0,0.53125,0.7613390156652905,0.0,0.0,0.0,1.0,3.0
2018,PA,Eleitos (E),32,0,0.53125,0.8793096632421185,0.0,0.0,0.0,1.0,3.0
2018,PA,NECr,29,3,1.568589678410454,0.9375378249773545,1.0,1.0,1.0,1.8042975854795695,4.199652056642575
2018,PA,D = C − NECr,29,3,1.8107206664171323,2.875776224663018,0.0,0.0,1.0,2.8003479433574254,14.891129935126678
2018,PA,Q = C / NECr,29,3,2.002827577951438,1.2648335562801722,1.0,1.0,1.781188192672333,2.253688530733325,5.789884949962825
2018,PA,NECr / Mp (Mp > 0),13,19,1.4816758479992553,0.720548947492681,1.0,1.0,1.0258437201365715,1.8042975854795695,3.1088700648733223
2018,PA,NECr / E (E > 0),10,22,1.3332775526507465,0.7542740560683614,0.683895813424381,0.9266115945548385,1.0,1.466675534601432,3.1088700648733223
2018,PA,NECr − E,29,3,0.98238278185873,0.9283231949304398,-0.9483125597268569,1.0,1.0,1.1228459790087546,3.5337423312883436
2018,PA,Cobertura Top-NECr por lista (%),10,22,86.66666666666667,21.942686286812776,50.0,75.0,100.0,100.0,100.0
2018,PA,Precisão Top-NECr por lista (%),29,3,27.011494252873565,41.40723834033345,0.0,0.0,0.0,50.0,100.0
2018,PB,Candidatos (C),31,0,4.419354838709677,3.3344084287760065,1.0,2.0,4.0,5.5,14.0
2018,PB,Competitivos (F),31,0,0.9032258064516129,1.0117588220413472,0.0,0.0,1.0,1.0,4.0
2018,PB,Competitivos na lista (%),31,0,24.338430386817482,27.16554167220727,0.0,0.0,18.181818181818183,50.0,100.0
2018,PB,Bancada pré-eleitoral (Mp),31,0,0.3548387096774194,0.48637345711392,0.0,0.0,0.0,1.0,1.0
2018,PB,Eleitos (E),31,0,0.3870967741935484,0.6672040844618539,0.0,0.0,0.0,1.0,3.0
2018,PB,NECr,28,3,1.9559417649587056,1.1079330171551045,1.0,1.0085711486971856,1.702294516276957,2.1386092622501867,4.984218845703945
2018,PB,D = C − NECr,28,3,2.794058235041294,3.1242436081247202,0.0,0.9424867674719751,1.7694143560985853,3.2065158244441068,11.822506182633441
2018,PB,Q = C / NECr,28,3,2.6698720619556506,2.085828422164848,1.0,1.5036805325050053,1.9674467895271095,2.7908643167022253,10.0
2018,PB,NECr / Mp (Mp > 0),11,20,2.0264107309096975,1.0138517898039057,1.0,1.3197944030834998,1.8735044720641187,2.2934095158404464,4.0667005895863015
2018,PB,NECr / E (E > 0),10,21,1.8377709024261304,0.9331704541264448,1.0,1.141807489625109,1.6965234976634331,2.111992877795969,4.0667005895863015
2018,PB,NECr − E,28,3,1.527370336387277,1.1686299324674783,0.0,0.9788725147710505,1.094461007814736,1.8588618246681916,4.984218845703945
2018,PB,Cobertura Top-NECr por lista (%),10,21,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,PB,Precisão Top-NECr por lista (%),28,3,23.214285714285715,35.3085417667329,0.0,0.0,0.0,50.0,100.0
2018,PE,Candidatos (C),33,0,9.878787878787879,8.395525503793582,1.0,4.0,8.0,14.0,35.0
2018,PE,Competitivos (F),33,0,1.1818181818181819,1.157976291168818,0.0,1.0,1.0,2.0,6.0
2018,PE,Competitivos na lista (%),33,0,22.38240574172045,27.226461960552335,0.0,3.225806451612903,12.5,37.5,100.0
2018,PE,Bancada pré-eleitoral (Mp),33,0,0.7575757575757576,0.9692233691951198,0.0,0.0,0.0,1.0,4.0
2018,PE,Eleitos (E),33,0,0.7575757575757576,1.0316946929174053,0.0,0.0,1.0,1.0,5.0
2018,PE,NECr,32,1,3.0025052109290407,2.697812885872575,1.0,1.0329339831684112,1.9889284413632917,3.9485617254393897,11.99361604743251
2018,PE,D = C − NECr,32,1,7.122494789070959,7.529106783018419,0.0,1.6955207565317516,4.991728390460013,9.396132762369303,33.42857888360781
2018,PE,Q = C / NECr,32,1,4.801009195744416,5.161032926264157,1.0,1.7748530467778845,2.413779376677393,5.926767023317259,22.272832937587246
2018,PE,NECr / Mp (Mp > 0),16,17,1.2403882398049964,0.45899990579617994,0.508271609539987,1.0,1.0810766115883608,1.433372779482159,2.1206213746968956
2018,PE,NECr / E (E > 0),17,16,1.7195095090972998,1.228296479177873,0.6936783335894083,1.0,1.5714211163921858,1.9930019429363826,6.033103378335058
2018,PE,NECr − E,32,1,2.221255210929041,2.7832169457088365,-0.6126433328211833,0.4696231448595688,1.2849483685078682,2.7415786090064223,11.99361604743251
2018,PE,Cobertura Top-NECr por lista (%),17,16,97.05882352941177,12.126781251816649,50.0,100.0,100.0,100.0,100.0
2018,PE,Precisão Top-NECr por lista (%),32,1,38.411458333333336,41.917716470211744,0.0,0.0,33.333333333333336,71.875,100.0
2018,PI,Candidatos (C),31,0,3.967741935483871,2.7505620149070373,1.0,1.0,4.0,6.0,10.0
2018,PI,Competitivos (F),31,0,0.7419354838709677,0.9989241524588297,0.0,0.0,1.0,1.0,4.0
2018,PI,Competitivos na lista (%),31,0,30.09600614439324,37.90017544431906,0.0,0.0,12.5,53.57142857142857,100.0
2018,PI,Bancada pré-eleitoral (Mp),31,0,0.3225806451612903,0.5992827253861374,0.0,0.0,0.0,0.5,2.0
2018,PI,Eleitos (E),31,0,0.3225806451612903,0.5992827253861374,0.0,0.0,0.0,0.5,2.0
