Ano,Partido,Indicador,N válido,Indefinidos,Média,Desvio-padrão,Mínimo,P25,Mediana,P75,Máximo
2018,PPS,Cobertura Top-NECr por lista (%),7,19,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,PPS,Precisão Top-NECr por lista (%),25,1,18.000000000000004,34.33225456773417,0.0,0.0,0.0,16.666666666666668,100.0
2018,PR,Candidatos (C),27,0,5.62962962962963,9.15737680002029,1.0,1.0,3.0,5.5,44.0
2018,PR,Competitivos (F),27,0,1.8888888888888888,1.6486202467362574,0.0,1.0,1.0,2.0,6.0
2018,PR,Competitivos na lista (%),27,0,52.71962605295939,35.98002927682826,0.0,19.615384615384613,50.0,100.0,100.0
2018,PR,Bancada pré-eleitoral (Mp),27,0,1.4814814814814814,1.7180125004105622,0.0,0.5,1.0,1.5,6.0
2018,PR,Eleitos (E),27,0,1.2222222222222223,1.3397282541141673,0.0,1.0,1.0,1.0,7.0
2018,PR,NECr,27,0,2.550423389485706,2.824661917905449,1.0,1.0,1.923076923076923,2.858389769440393,14.631172583326656
2018,PR,D = C − NECr,27,0,3.079206240143924,6.574655531748268,0.0,0.0,0.8799537170957479,2.4377308835340266,29.368827416673344
2018,PR,Q = C / NECr,27,0,1.8575619558022995,1.2138679141130606,1.0,1.0,1.5492490379796549,2.0559339008266417,5.441408
2018,PR,NECr / Mp (Mp > 0),20,7,1.4377366387220718,0.5709172646015496,0.9684315819812489,1.0,1.1731926691506378,1.8351568193529189,2.811484792937039
2018,PR,NECr / E (E > 0),22,5,1.8943516739476463,1.144115717325461,0.989182761668664,1.0117581961543782,1.6459669422719339,2.1130079089986236,5.830287347244083
2018,PR,NECr − E,27,0,1.3282011672634835,1.7940989255258817,-0.03245171499400801,0.08353953376088241,0.9686320127447727,1.1908945893537415,7.631172583326656
2018,PR,Cobertura Top-NECr por lista (%),22,5,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,PR,Precisão Top-NECr por lista (%),27,0,55.255731922398596,37.69651260125933,0.0,30.952380952380956,50.0,100.0,100.0
2018,PRB,Candidatos (C),26,0,9.538461538461538,21.31146314870149,1.0,1.25,2.5,5.0,97.0
2018,PRB,Competitivos (F),26,0,1.4615384615384615,1.3922864426767712,0.0,1.0,1.0,2.0,7.0
2018,PRB,Competitivos na lista (%),26,0,43.267829933477316,34.83577581807923,0.0,11.818181818181818,41.66666666666667,62.5,100.0
2018,PRB,Bancada pré-eleitoral (Mp),26,0,0.8076923076923077,1.2006408545183116,0.0,0.0,1.0,1.0,6.0
2018,PRB,Eleitos (E),26,0,1.1153846153846154,1.2434443478313963,0.0,0.0,1.0,1.75,6.0
2018,PRB,NECr,26,0,2.6456238826123792,3.401716671847259,1.0,1.0121430503025872,1.402433722837462,2.4122148324702373,17.367070818903652
2018,PRB,D = C − NECr,26,0,6.892837655849159,18.035090889656054,0.0,0.007957508853985773,0.9439998294225123,2.6755015726403077,79.63292918109634
2018,PRB,Q = C / NECr,26,0,2.194869649105142,1.6342028796442571,1.0,1.0040431004421244,1.746004195792916,2.4510626284405626,7.445866630314268
2018,PRB,NECr / Mp (Mp > 0),15,11,1.8227736394520992,1.76765104386599,1.0,1.0242861006051744,1.1431538621929462,1.7258917097742117,7.923859361084176
2018,PRB,NECr / E (E > 0),18,8,1.7535932900066666,0.9403050915226557,0.9139337842259251,1.0,1.402433722837462,2.2689379206787654,3.961929680542088
2018,PRB,NECr − E,26,0,1.5302392672277638,2.3978506214797077,-0.17213243154814983,0.07155567993127931,1.0,1.7962875296391476,11.367070818903652
2018,PRB,Cobertura Top-NECr por lista (%),18,8,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,PRB,Precisão Top-NECr por lista (%),26,0,49.690799396681754,42.11486911921533,0.0,0.0,50.0,100.0,100.0
2018,PROS,Candidatos (C),27,0,9.925925925925926,19.295128771324496,1.0,1.5,4.0,8.0,97.0
2018,PROS,Competitivos (F),27,0,1.037037037037037,1.3722940221362485,0.0,0.0,1.0,1.0,5.0
2018,PROS,Competitivos na lista (%),27,0,18.207209683064267,24.208999894012532,0.0,0.0,5.2631578947368425,30.952380952380956,100.0
2018,PROS,Bancada pré-eleitoral (Mp),27,0,0.37037037037037035,0.7916947813271392,0.0,0.0,0.0,0.0,3.0
2018,PROS,Eleitos (E),27,0,0.2962962962962963,0.668800005452637,0.0,0.0,0.0,0.0,2.0
2018,PROS,NECr,26,1,2.0649944019127466,1.8698059130880575,1.0,1.0,1.0,2.46533005544539,8.793738938426316
2018,PROS,D = C − NECr,26,1,8.204236367318023,18.04226698747447,0.0,0.16483399096321277,1.5497541800494072,7.25,88.20626106157368
2018,PROS,Q = C / NECr,26,1,4.208228737823855,4.470093007726399,1.0,1.0651901088764093,2.0,5.811337303456437,19.0
2018,PROS,NECr / Mp (Mp > 0),6,21,1.635545644788661,0.8512001737198551,1.0,1.016329631508451,1.188351668722117,2.2605169952810957,2.859676141383082
2018,PROS,NECr / E (E > 0),5,22,1.8801599424269178,0.6902501821259579,1.1549621066159304,1.2884471949523253,1.9670772171156454,2.1306370520676072,2.859676141383082
2018,PROS,NECr − E,26,1,1.757302094220439,1.749170352362132,0.15496210661593035,1.0,1.0,1.8369491774587712,8.793738938426316
2018,PROS,Cobertura Top-NECr por lista (%),5,22,90.0,22.360679774997898,50.0,100.0,100.0,100.0,100.0
2018,PROS,Precisão Top-NECr por lista (%),26,1,10.256410256410257,24.07253994673556,0.0,0.0,0.0,0.0,100.0
2018,PRP,Candidatos (C),25,0,10.16,17.87381697716896,1.0,2.0,4.0,9.0,78.0
2018,PRP,Competitivos (F),25,0,0.28,0.45825756949558405,0.0,0.0,0.0,1.0,1.0
2018,PRP,Competitivos na lista (%),25,0,6.073838442259496,13.663632265406905,0.0,0.0,0.0,1.2820512820512822,50.0
2018,PRP,Bancada pré-eleitoral (Mp),25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PRP,Eleitos (E),25,0,0.16,0.3741657386773941,0.0,0.0,0.0,0.0,1.0
2018,PRP,NECr,21,4,2.2673741052848793,1.7949155657296658,1.0,1.0383975711978903,1.802135160778948,2.5350114680334532,8.571108879996931
2018,PRP,D = C − NECr,21,4,9.113578275667502,18.158740133903777,0.0,1.0,3.0,6.073910658165522,69.42889112000307
2018,PRP,Q = C / NECr,21,4,5.123328240825312,7.655917589123785,1.0,1.9437336023753042,2.4862758014365065,4.0,35.42723216170591
2018,PRP,NECr / Mp (Mp > 0),0,25,,,,,,,
2018,PRP,NECr / E (E > 0),4,21,1.4187148757374521,0.3409521985821062,1.109293190649776,1.143197820003162,1.3817155757605422,1.6572326314948325,1.802135160778948
2018,PRP,NECr − E,21,4,2.076897914808688,1.9295311196822866,0.10929319064977605,1.0,1.7608937232804716,2.5350114680334532,8.571108879996931
2018,PRP,Cobertura Top-NECr por lista (%),4,21,50.0,57.735026918962575,0.0,0.0,50.0,100.0,100.0
2018,PRP,Precisão Top-NECr por lista (%),21,4,7.142857142857143,23.904572186687876,0.0,0.0,0.0,0.0,100.0
2018,PRTB,Candidatos (C),24,0,11.916666666666666,15.620267399221705,2.0,3.0,5.0,10.0,52.0
2018,PRTB,Competitivos (F),24,0,0.3333333333333333,0.48154341234307685,0.0,0.0,0.0,1.0,1.0
2018,PRTB,Competitivos na lista (%),24,0,5.214998652498653,11.733821014918501,0.0,0.0,0.0,2.117983367983368,50.0
2018,PRTB,Bancada pré-eleitoral (Mp),24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PRTB,Eleitos (E),24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PRTB,NECr,20,4,3.624909639374971,2.682643898452527,1.0,1.9224137931034484,3.11732067651581,4.242770352466453,11.416014509790749
2018,PRTB,D = C − NECr,20,4,9.87509036062503,15.814380220305972,0.7653586469683806,1.0,2.94117748788855,6.995551724466088,50.97944425484468
2018,PRTB,Q = C / NECr,20,4,5.226053002738636,10.992286973041502,1.2366131398929465,1.4048302110425854,1.955875078527792,3.4307957892135375,50.95263070816963
2018,PRTB,NECr / Mp (Mp > 0),0,24,,,,,,,
2018,PRTB,NECr / E (E > 0),0,24,,,,,,,
2018,PRTB,NECr − E,20,4,3.624909639374971,2.682643898452527,1.0,1.9224137931034484,3.11732067651581,4.242770352466453,11.416014509790749
2018,PRTB,Cobertura Top-NECr por lista (%),0,24,,,,,,,
2018,PRTB,Precisão Top-NECr por lista (%),20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PSB,Candidatos (C),27,0,8.37037037037037,10.78513274462064,1.0,2.0,4.0,9.5,48.0
2018,PSB,Competitivos (F),27,0,1.8148148148148149,2.370281337359263,0.0,1.0,1.0,2.0,12.0
2018,PSB,Competitivos na lista (%),27,0,37.725655216076674,32.511269446741615,0.0,12.916666666666668,33.333333333333336,50.0,100.0
2018,PSB,Bancada pré-eleitoral (Mp),27,0,0.9629629629629629,1.0554430889252693,0.0,0.0,1.0,1.0,4.0
2018,PSB,Eleitos (E),27,0,1.1851851851851851,1.2414952844495792,0.0,0.0,1.0,1.5,5.0
2018,PSB,NECr,27,0,2.6700400257918595,2.337831619938826,1.0,1.1863972127254416,1.7763401109057304,2.5890805564058628,9.31639483722389
2018,PSB,D = C − NECr,27,0,5.700330344578511,8.692931151993033,0.0,0.6080073704350796,2.588235294117647,6.56789356877475,38.68360516277611
2018,PSB,Q = C / NECr,27,0,2.560528075387215,1.4199941686562227,1.0,1.3617134726199045,2.3036961285609934,3.397308396573119,6.671987721186856
2018,PSB,NECr / Mp (Mp > 0),17,10,2.084295369520996,1.4189807325365744,0.8681700573283954,1.0076451482241104,1.7743102674703857,2.2482055763333606,6.616167971159441
2018,PSB,NECr / E (E > 0),19,8,1.7949502864552924,0.9232351692575272,0.8871551337351928,1.0038225741120552,1.6033729468897644,2.0698233248459745,4.471300668443869
2018,PSB,NECr − E,27,0,1.4848548406066737,1.4882410148119223,-0.22568973252961433,0.5740524102695718,1.0,1.8760440050445841,5.316394837223889
2018,PSB,Cobertura Top-NECr por lista (%),19,8,94.73684210526316,15.76508838211529,50.0,100.0,100.0,100.0,100.0
2018,PSB,Precisão Top-NECr por lista (%),27,0,45.59817754262199,39.024381663612814,0.0,0.0,50.0,83.33333333333334,100.0
2018,PSC,Candidatos (C),27,0,6.407407407407407,11.449753975385939,1.0,1.5,3.0,6.0,54.0
2018,PSC,Competitivos (F),27,0,0.7407407407407407,0.5943705521611524,0.0,0.0,1.0,1.0,2.0
2018,PSC,Competitivos na lista (%),27,0,34.569053959032175,37.59977729862553,0.0,0.0,25.0,50.0,100.0
2018,PSC,Bancada pré-eleitoral (Mp),27,0,0.3333333333333333,0.5547001962252291,0.0,0.0,0.0,1.0,2.0
2018,PSC,Eleitos (E),27,0,0.25925925925925924,0.4465760847047224,0.0,0.0,0.0,0.5,1.0
2018,PSC,NECr,26,1,1.6011694471662674,0.9793041212585183,1.0,1.0,1.0723300226930768,1.5492295504335611,4.173651687246089
2018,PSC,D = C − NECr,26,1,4.9757536297568095,10.915591432365883,0.0,0.019230769230769273,1.22476356517075,4.495284282376872,49.920827346111416
2018,PSC,Q = C / NECr,26,1,3.245779749241604,3.08292886085028,1.0,1.01,1.9674467895271095,4.225480286369653,13.237978526974828
2018,PSC,NECr / Mp (Mp > 0),8,19,1.7300124850338547,1.185625843094174,0.7370360533829097,1.0,1.2727497963793728,1.8712145715500232,4.173651687246089
2018,PSC,NECr / E (E > 0),7,20,2.2793538842211034,1.4046664260090185,1.0,1.1975705322113201,1.4740721067658193,3.4563061655565885,4.173651687246089
2018,PSC,NECr − E,26,1,1.3319386779354982,0.8853635760401457,0.0,1.0,1.0,1.5492295504335611,3.4901482125620324
2018,PSC,Cobertura Top-NECr por lista (%),7,20,85.71428571428571,37.79644730092272,0.0,100.0,100.0,100.0,100.0
2018,PSC,Precisão Top-NECr por lista (%),26,1,17.62820512820513,36.69142520754248,0.0,0.0,0.0,0.0,100.0
2018,PSD,Candidatos (C),27,0,7.222222222222222,11.493587956011131,1.0,2.0,2.0,7.0,56.0
2018,PSD,Competitivos (F),27,0,2.074074074074074,2.432566323325824,0.0,1.0,1.0,2.5,9.0
2018,PSD,Competitivos na lista (%),27,0,40.30484584406153,33.067043931861456,0.0,9.191176470588236,40.90909090909091,50.0,100.0
2018,PSD,Bancada pré-eleitoral (Mp),27,0,1.3703703703703705,1.547905486782509,0.0,0.5,1.0,1.0,5.0
2018,PSD,Eleitos (E),27,0,1.2962962962962963,1.2954005859434672,0.0,0.5,1.0,1.5,5.0
2018,PSD,NECr,25,2,2.9581097617311003,2.668386990850814,1.0,1.3074893274413386,1.9974268698245707,2.854497771821265,9.953424919535832
2018,PSD,D = C − NECr,25,2,4.6818902382689,9.972142750594026,0.0,0.0025731301754292613,1.0,3.0243034461527882,47.34433501283362
2018,PSD,Q = C / NECr,25,2,2.0509326833443753,1.5525875352038403,1.0,1.0012882224697695,1.500991538505203,2.210294464252205,6.78592624762959
2018,PSD,NECr / Mp (Mp > 0),19,8,1.977462614342375,1.9983472354150504,1.0,1.0352524799772571,1.4401036475981661,1.8580132264947387,9.953424919535832
2018,PSD,NECr / E (E > 0),20,7,1.8705410585303663,0.9810779067202087,0.683895813424381,1.3018374552766983,1.6905335241415012,2.1250601269004843,4.976712459767916
2018,PSD,NECr − E,25,2,1.5581097617311002,1.898517456063816,-0.9483125597268569,0.31489673700472,1.0,1.998678821992307,7.953424919535832
2018,PSD,Cobertura Top-NECr por lista (%),20,7,92.08333333333334,23.488674638159345,0.0,100.0,100.0,100.0,100.0
2018,PSD,Precisão Top-NECr por lista (%),25,2,49.13650793650794,38.16200828430361,0.0,20.0,50.0,100.0,100.0
2018,PSDB,Candidatos (C),27,0,8.777777777777779,11.06391686566093,1.0,3.0,6.0,9.0,57.0
2018,PSDB,Competitivos (F),27,0,2.2222222222222223,2.1897195699156993,0.0,1.0,2.0,3.0,10.0
2018,PSDB,Competitivos na lista (%),27,0,34.87121925202421,26.857469413300286,0.0,17.10526315789474,33.333333333333336,50.0,100.0
2018,PSDB,Bancada pré-eleitoral (Mp),27,0,1.8148148148148149,2.5575985887763037,0.0,1.0,1.0,2.0,13.0
2018,PSDB,Eleitos (E),27,0,1.1111111111111112,1.5021352323976216,0.0,0.0,1.0,1.0,6.0
2018,PSDB,NECr,27,0,3.301478997922585,3.4233498126752373,1.0,1.5910909657633074,2.6282784077257224,3.6712616718872644,18.6483399523665
2018,PSDB,D = C − NECr,27,0,5.476298779855193,7.9184082163112395,0.0,1.1219611380557237,2.91389288652118,5.585235200250363,38.3516600476335
2018,PSDB,Q = C / NECr,27,0,2.455570403690384,1.3251637328883195,1.0,1.58433577154659,2.0975493707728976,2.9320832348852353,7.143083489310166
2018,PSDB,NECr / Mp (Mp > 0),22,5,1.9304966113556008,1.0679848481457133,0.5,1.1487416674381996,1.6419966601793616,2.524954343747439,4.654616118909267
2018,PSDB,NECr / E (E > 0),16,11,2.111968406148142,1.1204358550756452,1.0,1.1821911013173334,1.7440913552335275,3.1136720780630576,4.0033148347122385
2018,PSDB,NECr − E,27,0,2.190367886811474,2.4369603359431466,0.0,0.8169191485321219,1.973133314222151,2.9420222079514473,12.648339952366499
2018,PSDB,Cobertura Top-NECr por lista (%),16,11,86.45833333333333,28.68652413009751,0.0,95.83333333333333,100.0,100.0,100.0
2018,PSDB,Precisão Top-NECr por lista (%),27,0,31.684535412605587,36.54050903891763,0.0,0.0,25.0,50.0,100.0
2018,PSL,Candidatos (C),27,0,16.074074074074073,19.446031681249213,1.0,4.5,9.0,20.0,76.0
2018,PSL,Competitivos (F),27,0,0.8148148148148148,1.2101187811068235,0.0,0.0,0.0,1.0,4.0
2018,PSL,Competitivos na lista (%),27,0,5.498316141963618,9.233484446066635,0.0,0.0,0.0,8.448275862068964,37.5
2018,PSL,Bancada pré-eleitoral (Mp),27,0,0.2962962962962963,0.5417077564954128,0.0,0.0,0.0,0.5,2.0
2018,PSL,Eleitos (E),27,0,1.9259259259259258,2.986198070687696,0.0,0.0,1.0,2.0,12.0
2018,PSL,NECr,22,5,3.7726578831613184,3.9293958047239825,1.0,1.0454129335491318,2.2055539689176498,4.654394926588528,15.770774874969328
2018,PSL,D = C − NECr,22,5,14.181887571384134,19.35381945876504,0.0,2.1640544592321165,6.236791785605505,19.0,71.99638899274021
2018,PSL,Q = C / NECr,22,5,5.739884022599755,5.779614103401392,1.0,1.5778530025150737,3.8322464124953757,7.431184975981865,21.0
2018,PSL,NECr / Mp (Mp > 0),7,20,3.821819882968769,2.7906713692828093,1.1717220965184063,1.7063093050150733,2.8838248235879473,5.699593106580108,7.885387437484664
2018,PSL,NECr / E (E > 0),16,11,1.5799874557930638,1.0865705708237663,0.5895022447807027,0.9361345100390618,1.0875159878722234,1.7943734543416392,4.481481481481482
2018,PSL,NECr − E,22,5,1.5453851558885916,3.0178819959334793,-4.6044247940995815,0.0,1.0,2.245313097275757,8.354694332270583
2018,PSL,Cobertura Top-NECr por lista (%),18,9,61.25,43.29584539835398,0.0,20.833333333333336,81.25,100.0,100.0
2018,PSL,Precisão Top-NECr por lista (%),22,5,40.28679653679654,41.391782918719606,0.0,0.0,25.0,89.28571428571429,100.0
2018,PSOL,Candidatos (C),27,0,18.555555555555557,18.395930430675595,2.0,6.0,13.0,26.0,82.0
2018,PSOL,Competitivos (F),27,0,0.5555555555555556,1.2506408613597126,0.0,0.0,0.0,1.0,6.0
2018,PSOL,Competitivos na lista (%),27,0,3.2971635814978764,6.6948285294084435,0.0,0.0,0.0,2.8324154209284025,25.0
2018,PSOL,Bancada pré-eleitoral (Mp),27,0,0.2222222222222222,0.6979824404521128,0.0,0.0,0.0,0.0,3.0
2018,PSOL,Eleitos (E),27,0,0.37037037037037035,0.966681402775979,0.0,0.0,0.0,0.0,4.0
2018,PSOL,NECr,27,0,7.4975447383787355,5.733257514803936,1.1217037725373162,3.9491691215583855,5.846991011512567,9.398891910018557,28.999841183986035
2018,PSOL,D = C − NECr,27,0,11.058010817176818,17.557473688054348,0.00015881601396472433,0.2711212729841366,2.0976774630897754,16.022069461807057,76.19111860676408
2018,PSOL,Q = C / NECr,27,0,2.906480806681501,3.058844548941039,1.0000054764442659,1.0569628888672593,1.7830019377361639,3.443358096575674,14.116315078404577
2018,PSOL,NECr / Mp (Mp > 0),3,24,2.8717560465598493,0.25503202297482436,2.601957378188266,2.753199037403113,2.90444069661796,3.006655380745641,3.1088700648733223
2018,PSOL,NECr / E (E > 0),5,22,4.886431553036342,4.891729756836553,1.9362937977453065,1.9514680336411996,3.1088700648733223,3.9281475392789504,13.50737832964293
2018,PSOL,NECr − E,27,0,7.127174368008365,5.852298755347199,1.1217037725373162,3.6404725901378017,5.666633248948553,8.94711711119127,28.999841183986035
2018,PSOL,Cobertura Top-NECr por lista (%),5,22,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,PSOL,Precisão Top-NECr por lista (%),27,0,6.128747795414462,14.900915926546055,0.0,0.0,0.0,0.0,50.0
2018,PSTU,Candidatos (C),16,0,2.1875,1.7594980344783944,1.0,1.0,1.5,2.25,7.0
2018,PSTU,Competitivos (F),16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PSTU,Competitivos na lista (%),16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PSTU,Bancada pré-eleitoral (Mp),16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PSTU,Eleitos (E),16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PSTU,NECr,3,13,1.5618466016132058,0.9731468600539824,1.0,1.0,1.0,1.8427699024198088,2.6855398048396175
2018,PSTU,D = C − NECr,3,13,1.4381533983867942,2.4909547550837723,0.0,0.0,0.0,2.1572300975801912,4.3144601951603825
2018,PSTU,Q = C / NECr,3,13,1.535517438913061,0.9275434125365845,1.0,1.0,1.0,1.8032761583695918,2.6065523167391835
2018,PSTU,NECr / Mp (Mp > 0),0,16,,,,,,,
2018,PSTU,NECr / E (E > 0),0,16,,,,,,,
2018,PSTU,NECr − E,3,13,1.5618466016132058,0.9731468600539824,1.0,1.0,1.0,1.8427699024198088,2.6855398048396175
2018,PSTU,Cobertura Top-NECr por lista (%),0,16,,,,,,,
2018,PSTU,Precisão Top-NECr por lista (%),3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PT,Candidatos (C),26,0,13.961538461538462,14.50098139914887,1.0,4.25,11.5,16.0,72.0
2018,PT,Competitivos (F),26,0,3.5,3.6687872655688283,0.0,1.0,2.0,4.0,14.0
2018,PT,Competitivos na lista (%),26,0,30.2265096015096,26.44784054836702,0.0,12.708333333333334,22.22222222222222,48.86363636363636,100.0
2018,PT,Bancada pré-eleitoral (Mp),26,0,2.3076923076923075,2.796701353655492,0.0,1.0,1.0,2.75,10.0
2018,PT,Eleitos (E),26,0,2.1538461538461537,2.2749471676029347,0.0,1.0,1.0,2.0,8.0
2018,PT,NECr,26,0,4.814516776842502,4.886722918840955,1.0,2.204776741015782,3.2445861263041844,4.633284588634059,23.88235737247482
2018,PT,D = C − NECr,26,0,9.14702168469596,10.583255910331337,0.0,1.8995469977559867,5.878685515904369,12.311569656359332,48.11764262752518
2018,PT,Q = C / NECr,26,0,3.1298377092726195,2.2658445425319367,1.0,1.6361836800866694,2.1939481161824115,3.6753762970802133,9.579720152982828
2018,PT,NECr / Mp (Mp > 0),20,6,1.9998882840627004,0.6099298469427479,1.0,1.5212587690105548,2.1214684829658874,2.406469624886319,3.3194971682866967
2018,PT,NECr / E (E > 0),24,2,2.537634050038679,1.503237916347161,1.0,1.7086420052912876,2.1370111707717387,2.775544393838047,7.932708694059975
2018,PT,NECr − E,26,0,2.6606706229963475,3.140148466012599,0.0,1.3374034977601041,1.7902499757455745,2.2895358903756664,15.882357372474821
2018,PT,Cobertura Top-NECr por lista (%),24,2,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,PT,Precisão Top-NECr por lista (%),26,0,45.56318681318681,24.381804970291235,0.0,33.333333333333336,50.0,54.16666666666667,100.0
2018,PTB,Candidatos (C),26,0,4.961538461538462,6.340225669363949,1.0,1.0,2.0,6.25,25.0
2018,PTB,Competitivos (F),26,0,0.9615384615384616,1.215920037856741,0.0,0.0,1.0,1.0,5.0
2018,PTB,Competitivos na lista (%),26,0,27.119423311731005,33.90123930740702,0.0,0.0,14.285714285714286,50.0,100.0
2018,PTB,Bancada pré-eleitoral (Mp),26,0,0.6153846153846154,0.6972473349922866,0.0,0.0,0.5,1.0,2.0
2018,PTB,Eleitos (E),26,0,0.38461538461538464,0.6373020054525532,0.0,0.0,0.0,1.0,2.0
2018,PTB,NECr,25,1,1.9880011951873642,1.4155397757868353,1.0,1.0,1.4454798491114031,1.9083090402491785,6.347433994537348
2018,PTB,D = C − NECr,25,1,3.1319988048126364,5.600356249241684,0.0,0.0,0.5545201508885969,2.968574841743323,21.676576491771016
2018,PTB,Q = C / NECr,25,1,2.167821590388304,1.7309201239051786,1.0,1.0,1.3161856080905314,2.460681779637062,7.522363592271221
2018,PTB,NECr / Mp (Mp > 0),13,13,1.556856876840152,0.6976484431421283,0.7352642482145255,1.0,1.3900667423513253,1.7613378910819448,3.3234235082289834
2018,PTB,NECr / E (E > 0),8,18,1.4391493440051648,0.49133554829415893,0.6950333711756627,1.164380729202564,1.4825111861870754,1.6488232247789667,2.33307926304028
2018,PTB,NECr − E,25,1,1.588001195187364,1.5364329245365769,-0.6099332576486747,0.6536817102137771,1.0,1.9083090402491785,6.347433994537348
2018,PTB,Cobertura Top-NECr por lista (%),8,18,93.75,17.67766952966369,50.0,100.0,100.0,100.0,100.0
2018,PTB,Precisão Top-NECr por lista (%),25,1,23.6,38.28402625987328,0.0,0.0,0.0,50.0,100.0
2018,PTC,Candidatos (C),25,0,7.96,9.266786569967678,1.0,2.0,5.0,7.0,29.0
2018,PTC,Competitivos (F),25,0,0.28,0.6137317546507324,0.0,0.0,0.0,0.0,2.0
2018,PTC,Competitivos na lista (%),25,0,4.76823406478579,12.7539399302779,0.0,0.0,0.0,0.0,50.0
2018,PTC,Bancada pré-eleitoral (Mp),25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PTC,Eleitos (E),25,0,0.08,0.27688746209726917,0.0,0.0,0.0,0.0,1.0
2018,PTC,NECr,24,1,1.8923654568426844,1.4526743820065784,1.0,1.0,1.2212630825099424,1.9658153201117532,5.999999999999998
2018,PTC,D = C − NECr,24,1,6.357634543157315,9.14712380202487,0.0,0.0,1.0000000000000009,6.159653197344926,27.59629983230435
2018,PTC,Q = C / NECr,24,1,5.134666739688572,6.337465231457693,1.0,1.0000000000000002,2.0,5.211836734693877,21.0
2018,PTC,NECr / Mp (Mp > 0),0,25,,,,,,,
2018,PTC,NECr / E (E > 0),2,23,1.0553846153846154,0.07832567422374077,1.0,1.0276923076923077,1.0553846153846154,1.0830769230769233,1.110769230769231
2018,PTC,NECr − E,24,1,1.8090321235093512,1.5282456905015958,0.0,1.0,1.2212630825099424,1.9658153201117532,5.999999999999998
2018,PTC,Cobertura Top-NECr por lista (%),2,23,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2018,PTC,Precisão Top-NECr por lista (%),24,1,8.333333333333334,28.232985128663998,0.0,0.0,0.0,0.0,100.0
2018,PV,Candidatos (C),27,0,9.62962962962963,15.969076241642659,1.0,2.0,5.0,8.5,80.0
2018,PV,Competitivos (F),27,0,0.7777777777777778,1.1547005383792517,0.0,0.0,0.0,1.0,5.0
2018,PV,Competitivos na lista (%),27,0,16.161816578483247,24.833044966537685,0.0,0.0,0.0,18.333333333333336,100.0
2018,PV,Bancada pré-eleitoral (Mp),27,0,0.14814814814814814,0.4560451819471487,0.0,0.0,0.0,0.0,2.0
2018,PV,Eleitos (E),27,0,0.14814814814814814,0.36201399289824565,0.0,0.0,0.0,0.0,1.0
2018,PV,NECr,27,0,3.44251194563339,2.388318505404292,1.0,1.4024989032286252,2.572942371631164,5.014423662504834,9.001610366883341
2018,PV,D = C − NECr,27,0,6.187117683996239,15.288313031187954,0.0,0.7758914427222905,1.1072961373390557,3.360488439077597,73.97863857216385
2018,PV,Q = C / NECr,27,0,2.6638592951060476,3.1808302790309164,1.0,1.2024379684474398,1.6112786976825662,2.589295645525591,13.552086026074887
2018,PV,NECr / Mp (Mp > 0),3,24,2.8012740561412244,0.3129146910415994,2.4415663299795245,2.696570727252797,2.95157512452607,2.9811279192220743,3.010680713918079
2018,PV,NECr / E (E > 0),4,23,2.8881715219979602,2.24078380913437,1.031676969497813,1.418973666973303,2.249823845328935,3.719021700353592,6.021361427836158
2018,PV,NECr − E,27,0,3.2943637974852424,2.4506500563128633,0.03167696949781296,1.2642548438741417,2.4415663299795245,4.993181106775646,9.001610366883341
2018,PV,Cobertura Top-NECr por lista (%),4,23,87.5,25.0,50.0,87.5,100.0,100.0,100.0
2018,PV,Precisão Top-NECr por lista (%),27,0,7.098765432098766,21.76797122073606,0.0,0.0,0.0,0.0,100.0
2018,REDE,Candidatos (C),27,0,8.962962962962964,7.807695816315718,1.0,4.5,6.0,11.5,30.0
2018,REDE,Competitivos (F),27,0,0.2222222222222222,0.42365927286816174,0.0,0.0,0.0,0.0,1.0
2018,REDE,Competitivos na lista (%),27,0,6.535748202414869,19.851465712551626,0.0,0.0,0.0,0.0,100.0
2018,REDE,Bancada pré-eleitoral (Mp),27,0,0.07407407407407407,0.2668802563418119,0.0,0.0,0.0,0.0,1.0
2018,REDE,Eleitos (E),27,0,0.037037037037037035,0.19245008972987526,0.0,0.0,0.0,0.0,1.0
2018,REDE,NECr,24,3,2.9779268494826834,3.3380752165943264,1.0,1.0195206215872346,1.6161215784080074,2.759849789928985,13.465453689906678
