ano,uf,partido,C,total,NECr,k,E,F,hE,hF,esperado_E,esperado_F,empate,recebedores
2018,PE,PDT,9,794097.96,1.3873566671788167,1,2,1,1.0,1.0,0.2222222222222222,0.1111111111111111,False,3
2018,PE,PHS,10,445929.67000000004,6.033103378335058,6,1,1,1.0,0.0,0.6,0.6,False,10
2018,PE,PMN,11,170000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PE,PODE,2,1000000.0,1.0,1,1,1,1.0,1.0,0.5,0.5,False,1
2018,PE,PP,8,7431501.15,3.9360810052949313,4,2,3,2.0,3.0,1.0,1.5,False,4
2018,PE,PPL,17,12590.0,7.5796407386066145,8,0,0,0.0,0.0,0.0,0.0,True,11
2018,PE,PPS,4,1407997.57,1.1642292302617177,1,1,1,1.0,1.0,0.25,0.25,False,4
2018,PE,PR,11,3324000.0,2.1206213746968956,2,1,2,1.0,2.0,0.18181818181818182,0.36363636363636365,False,9
2018,PE,PRB,3,1673075.27,1.9097643068911914,2,2,2,2.0,2.0,1.3333333333333333,1.3333333333333333,False,2
2018,PE,PROS,19,1160800.0,1.0,1,0,1,0.0,1.0,0.0,0.05263157894736842,False,1
2018,PE,PRP,14,117200.0,1.0383975711978903,1,0,1,0.0,0.0,0.0,0.07142857142857142,False,3
2018,PE,PRTB,3,24500.0,1.6896551724137931,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,PE,PSB,16,9588949.47,8.016864734448822,8,5,6,5.0,6.0,2.5,3.0,False,13
2018,PE,PSC,6,480000.0,1.0,1,1,1,1.0,1.0,0.16666666666666666,0.16666666666666666,False,1
2018,PE,PSD,1,1076019.51,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,PE,PSDB,4,1521750.0,2.256213870518051,2,0,2,0.0,1.0,0.0,1.0,False,4
2018,PE,PSL,11,2342000.0,1.61194273730539,2,1,2,1.0,1.0,0.18181818181818182,0.36363636363636365,False,11
2018,PE,PSOL,31,170750.0,11.99361604743251,12,0,1,0.0,1.0,0.0,0.3870967741935484,False,31
2018,PE,PSTU,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,PE,PT,16,2455205.0,3.986003885872765,4,2,2,2.0,2.0,0.5,0.5,False,16
2018,PE,PTB,7,1428161.93,1.470528496429051,1,0,1,0.0,1.0,0.0,0.14285714285714285,False,4
2018,PE,PTC,5,5000.0,4.999999999999999,5,0,0,0.0,0.0,0.0,0.0,False,5
2018,PE,PV,8,506418.31,4.965000785715135,5,0,1,0.0,1.0,0.0,0.625,False,8
2018,PE,REDE,26,93000.0,2.679799719905313,3,0,1,0.0,0.0,0.0,0.11538461538461539,False,15
2018,PE,SOLIDARIEDADE,6,1836400.0,2.0680925758353923,2,1,2,1.0,2.0,0.3333333333333333,0.6666666666666666,False,6
2018,PI,AVANTE,2,180020.0,1.0573242581474278,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,PI,DC,8,30100.0,1.9162242761362913,2,0,0,0.0,0.0,0.0,0.0,False,3
2018,PI,DEM,1,732152.2,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,PI,MDB,3,647500.0,2.1246654525298916,2,1,1,1.0,1.0,0.6666666666666666,0.6666666666666666,False,3
2018,PI,PATRI,1,5998.2,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PI,PC DO B,1,33267.5,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PI,PCB,1,30543.02,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PI,PDT,1,601500.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,PI,PHS,4,139000.0,1.7270939483328862,2,0,2,0.0,2.0,0.0,1.0,False,4
2018,PI,PMN,4,80000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PI,PODE,2,0.0,,0,0,1,0.0,0.0,0.0,0.0,False,0
2018,PI,PP,5,7597280.5,3.3672213377598466,3,2,3,2.0,3.0,1.2,1.8,False,5
2018,PI,PPS,4,200926.43,2.3503799515595722,2,0,0,0.0,0.0,0.0,0.0,False,4
2018,PI,PR,1,1350000.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,PI,PRB,5,1721043.7799999998,2.45607303502551,2,0,1,0.0,1.0,0.0,0.4,False,3
2018,PI,PROS,6,123500.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PI,PRP,10,68470.0,5.144737935167496,5,0,1,0.0,1.0,0.0,0.5,False,7
2018,PI,PRTB,8,0.0,,0,0,1,0.0,0.0,0.0,0.0,False,0
2018,PI,PSB,4,1850000.0,1.7363401146567907,2,1,2,1.0,2.0,0.5,1.0,False,4
2018,PI,PSC,6,280000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PI,PSD,1,792013.2,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,PI,PSDB,5,373009.77,2.383734118333347,2,0,0,0.0,0.0,0.0,0.0,False,4
2018,PI,PSL,6,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,PI,PSOL,7,22896.68,6.493019706459571,6,0,0,0.0,0.0,0.0,0.0,False,7
2018,PI,PSTU,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,PI,PT,7,2966500.0,4.045212551706465,4,2,4,2.0,4.0,1.1428571428571428,2.2857142857142856,False,7
2018,PI,PTB,1,1877821.74,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,PI,PTC,1,560000.0,1.0,1,1,0,1.0,0.0,1.0,0.0,False,1
2018,PI,PV,9,165157.48,8.205625284740144,8,0,0,0.0,0.0,0.0,0.0,False,9
2018,PI,REDE,5,190000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PI,SOLIDARIEDADE,3,630000.0,1.0,1,0,1,0.0,0.0,0.0,0.3333333333333333,False,1
2018,PR,AVANTE,6,132704.86,1.597879069254446,2,0,0,0.0,0.0,0.0,0.0,False,5
2018,PR,DC,7,68300.0,3.4522264240307265,3,0,0,0.0,0.0,0.0,0.0,True,7
2018,PR,DEM,4,1640000.0,1.958066394874782,2,1,2,1.0,2.0,0.5,1.0,False,2
2018,PR,MDB,18,3961000.0,3.400903922398064,3,2,4,2.0,2.0,0.3333333333333333,0.6666666666666666,False,15
2018,PR,NOVO,16,178486.56,11.11179148961576,11,0,0,0.0,0.0,0.0,0.0,False,16
2018,PR,PATRI,4,109100.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PR,PC DO B,15,5000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PR,PCO,1,1600.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PR,PDT,9,1158000.0,2.8499980871982555,3,1,3,1.0,3.0,0.3333333333333333,1.0,False,9
2018,PR,PHS,11,223208.0,2.4362579861543288,2,0,2,0.0,2.0,0.0,0.36363636363636365,False,8
2018,PR,PMB,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,PR,PMN,3,500000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PR,PODE,9,631174.42,1.5102172374604046,2,1,1,1.0,1.0,0.2222222222222222,0.2222222222222222,False,4
2018,PR,PP,10,8382925.83,6.245626436889376,6,2,5,2.0,5.0,1.2,3.0,False,10
2018,PR,PPL,25,37300.0,20.39715584225187,20,0,0,0.0,0.0,0.0,0.0,True,24
2018,PR,PPS,4,1388808.4400000002,1.3826889075292257,1,1,1,1.0,1.0,0.25,0.25,False,4
2018,PR,PR,3,6479092.1899999995,2.967548285005992,3,3,3,3.0,3.0,3.0,3.0,False,3
2018,PR,PRB,22,2049117.01,4.467662016603606,4,2,2,2.0,2.0,0.36363636363636365,0.36363636363636365,False,22
2018,PR,PROS,5,881600.0,2.5768943899046506,3,2,2,1.0,1.0,1.2,1.2,False,3
2018,PR,PRP,5,25000.0,1.923076923076923,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,PR,PRTB,37,11660.0,11.416014509790749,11,0,0,0.0,0.0,0.0,0.0,True,13
2018,PR,PSB,9,4400000.0,3.1842105263157894,3,2,3,2.0,3.0,0.6666666666666666,1.0,False,6
2018,PR,PSC,7,2502652.1,2.8334396772245936,3,1,3,1.0,2.0,0.42857142857142855,1.2857142857142858,False,7
2018,PR,PSD,22,6783374.31,6.62733593591305,7,4,9,3.0,6.0,1.2727272727272727,2.8636363636363638,False,16
2018,PR,PSDB,10,1757100.0,3.6990112634302927,4,0,2,0.0,2.0,0.0,0.8,False,7
2018,PR,PSL,29,175200.0,2.2336141204687414,2,3,4,0.0,1.0,0.20689655172413793,0.27586206896551724,False,11
2018,PR,PSOL,29,78755.91000000002,28.999841183986035,29,0,0,0.0,0.0,0.0,0.0,False,29
2018,PR,PT,33,4036742.83,4.654448634498673,5,3,5,3.0,4.0,0.45454545454545453,0.7575757575757576,False,30
2018,PR,PTB,1,2208553.67,1.0,1,1,0,1.0,0.0,1.0,0.0,False,1
2018,PR,PTC,7,11500.0,1.9665427509293683,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,PR,PV,40,1930231.32,2.95157512452607,3,1,6,1.0,2.0,0.075,0.45,False,25
2018,PR,REDE,11,9449.99,9.433770386508536,9,0,0,0.0,0.0,0.0,0.0,True,11
2018,PR,SOLIDARIEDADE,1,865000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,RJ,AVANTE,48,503626.39,2.4164511595828553,2,1,2,1.0,0.0,0.041666666666666664,0.08333333333333333,False,20
2018,RJ,DC,44,117500.0,10.243925060285664,10,1,3,0.0,0.0,0.22727272727272727,0.6818181818181818,True,24
2018,RJ,DEM,22,8281600.0,8.08930727327895,8,4,9,3.0,8.0,1.4545454545454546,3.272727272727273,False,16
2018,RJ,MDB,18,11706973.739999998,8.598708711873206,9,3,8,2.0,6.0,1.5,4.0,False,18
2018,RJ,NOVO,19,73065.71,11.051439983087063,11,1,0,1.0,0.0,0.5789473684210527,0.0,True,18
2018,RJ,PATRI,31,753278.0,2.1734523745312666,2,0,1,0.0,1.0,0.0,0.06451612903225806,False,8
2018,RJ,PC DO B,9,1384935.0,1.1015322249192256,1,1,1,1.0,1.0,0.1111111111111111,0.1111111111111111,False,9
2018,RJ,PCB,1,117035.75,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RJ,PDT,49,1169954.31,4.638521236342301,5,2,5,2.0,3.0,0.20408163265306123,0.5102040816326531,False,27
2018,RJ,PHS,63,228500.0,2.261399304501338,2,1,2,0.0,0.0,0.031746031746031744,0.06349206349206349,True,58
2018,RJ,PMB,37,481569.95999999996,1.3438322581271303,1,0,0,0.0,0.0,0.0,0.0,False,19
2018,RJ,PMN,19,679609.8,1.091985127166723,1,0,1,0.0,1.0,0.0,0.05263157894736842,False,12
2018,RJ,PODE,38,1338449.3999999997,2.0389116662752396,2,0,1,0.0,1.0,0.0,0.05263157894736842,False,31
2018,RJ,PP,13,6880119.03,4.171136596573705,4,2,3,2.0,3.0,0.6153846153846154,0.9230769230769231,False,12
2018,RJ,PPL,40,32778.020000000004,9.928007399558112,10,0,0,0.0,0.0,0.0,0.0,True,22
2018,RJ,PPS,14,1049841.1600000001,5.920870905618585,6,1,1,1.0,1.0,0.42857142857142855,0.42857142857142855,False,14
2018,RJ,PR,26,11937126.9,7.095256148777982,7,2,6,2.0,6.0,0.5384615384615384,1.6153846153846154,False,25
2018,RJ,PRB,59,6452805.77,7.923859361084176,8,2,4,2.0,4.0,0.2711864406779661,0.5423728813559322,False,50
2018,RJ,PROS,11,3113022.5,2.1306370520676072,2,1,3,1.0,2.0,0.18181818181818182,0.5454545454545454,False,3
2018,RJ,PRP,57,494013.5,1.6089317884001273,2,1,1,0.0,0.0,0.03508771929824561,0.03508771929824561,False,32
2018,RJ,PRTB,52,167788.40000000002,4.891752436308803,5,0,1,0.0,1.0,0.0,0.09615384615384616,False,39
2018,RJ,PSB,15,2064626.3599999999,2.2482055763333606,2,1,2,1.0,2.0,0.13333333333333333,0.26666666666666666,False,8
2018,RJ,PSC,54,962945.4200000002,4.079172653888584,4,1,2,0.0,1.0,0.07407407407407407,0.14814814814814814,False,49
2018,RJ,PSD,56,6822756.2,8.655664987166382,9,3,8,3.0,5.0,0.48214285714285715,1.2857142857142858,False,17
2018,RJ,PSDB,21,1778544.1399999997,2.9399068387520764,3,0,2,0.0,2.0,0.0,0.2857142857142857,False,20
2018,RJ,PSL,63,397512.83,7.3955752059004185,7,12,1,4.0,0.0,1.3333333333333333,0.1111111111111111,False,43
2018,RJ,PSOL,44,1608770.47,7.805872134564798,8,4,7,4.0,5.0,0.7272727272727273,1.2727272727272727,False,38
2018,RJ,PT,24,5951712.0,7.932708694059975,8,1,4,1.0,4.0,0.3333333333333333,1.3333333333333333,False,23
2018,RJ,PTB,14,5803485.48,4.084009562440277,4,0,2,0.0,2.0,0.0,0.5714285714285714,False,14
2018,RJ,PTC,29,176430.0,1.4037001676956493,1,0,1,0.0,0.0,0.0,0.034482758620689655,False,11
2018,RJ,PV,14,408813.64999999997,4.196409703049323,4,0,0,0.0,0.0,0.0,0.0,False,13
2018,RJ,REDE,13,192400.0,1.5358842780990059,2,0,0,0.0,0.0,0.0,0.0,False,5
2018,RJ,SOLIDARIEDADE,29,1733747.24,1.5860568936258064,2,1,4,1.0,2.0,0.06896551724137931,0.27586206896551724,True,18
2018,RN,AVANTE,2,350000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RN,DC,1,3500.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RN,DEM,1,1314795.05,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,RN,MDB,4,2258062.5,1.8908809100449355,2,1,1,1.0,1.0,0.5,0.5,False,4
2018,RN,NOVO,5,20495.8,4.590233632899758,5,0,0,0.0,0.0,0.0,0.0,False,5
2018,RN,PATRI,11,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,RN,PC DO B,6,29460.0,1.9806334484453312,2,0,0,0.0,0.0,0.0,0.0,False,6
2018,RN,PCO,1,600.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RN,PDT,4,420000.0,2.989830508474576,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,RN,PHS,4,48350.0,3.994075662376826,4,0,0,0.0,0.0,0.0,0.0,False,4
2018,RN,PMB,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,RN,PMN,1,250000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RN,PODE,3,300000.0,1.4705882352941173,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,RN,PP,3,1867000.0,1.8692905016251284,2,1,1,1.0,1.0,0.6666666666666666,0.6666666666666666,False,3
2018,RN,PPL,4,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,RN,PPS,1,100751.05,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RN,PR,1,2240000.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,RN,PRB,2,1185615.6400000001,1.968169964584057,2,0,1,0.0,1.0,0.0,1.0,False,2
2018,RN,PROS,1,1405000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RN,PRP,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,RN,PRTB,11,9613.55,3.9999761609102125,4,0,0,0.0,0.0,0.0,0.0,False,4
2018,RN,PSB,1,1510000.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,RN,PSC,2,750000.0,1.3676148796498908,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,RN,PSD,2,1275000.0,1.4401036475981661,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,RN,PSDB,1,200100.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,RN,PSL,1,4000.0,1.0,1,1,0,1.0,0.0,1.0,0.0,False,1
2018,RN,PSOL,11,44835.4,10.991911685472315,11,0,0,0.0,0.0,0.0,0.0,False,11
2018,RN,PSTU,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,RN,PT,6,947886.2,2.705627634597612,3,1,2,1.0,1.0,0.5,1.0,False,6
2018,RN,PTB,1,0.0,,0,0,1,0.0,0.0,0.0,0.0,False,0
2018,RN,PTC,2,855000.0,1.110769230769231,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,RN,PV,1,336831.73,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RN,REDE,3,800.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RN,SOLIDARIEDADE,11,119892.04,7.3473113839238176,7,0,3,0.0,2.0,0.0,1.9090909090909092,True,11
2018,RO,DEM,7,452790.0,2.96465485761948,3,0,0,0.0,0.0,0.0,0.0,False,5
2018,RO,MDB,7,4020000.0,2.1104291273800504,2,1,2,1.0,2.0,0.2857142857142857,0.5714285714285714,False,4
2018,RO,NOVO,3,3297.4799999999996,3.0,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,RO,PATRI,3,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,RO,PC DO B,2,15000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RO,PDT,3,124000.0,1.1399762752075921,1,1,1,1.0,1.0,0.3333333333333333,0.3333333333333333,False,3
2018,RO,PHS,4,14311.0,2.584954678698613,3,0,0,0.0,0.0,0.0,0.0,True,4
2018,RO,PMB,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,RO,PMN,4,210000.0,2.194029850746269,2,0,0,0.0,0.0,0.0,0.0,False,3
2018,RO,PODE,1,623000.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,RO,PP,4,2410000.0,1.2787256995662801,1,1,0,1.0,0.0,0.25,0.0,False,2
2018,RO,PPS,2,121016.01,1.0860351988493182,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,RO,PR,2,2400000.0,1.1803278688524592,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,RO,PRB,1,965994.69,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,RO,PROS,4,833580.0,1.0,1,0,1,0.0,1.0,0.0,0.25,False,1
2018,RO,PRP,3,36700.0,1.7608937232804716,2,0,0,0.0,0.0,0.0,0.0,False,3
2018,RO,PRTB,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,RO,PSB,1,500000.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,RO,PSC,1,467000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RO,PSD,2,718973.05,1.31489673700472,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,RO,PSDB,2,2300000.0,1.0,1,1,1,1.0,1.0,0.5,0.5,False,1
2018,RO,PSL,11,0.0,,0,1,0,0.0,0.0,0.0,0.0,False,0
2018,RO,PSOL,3,21775.16,1.4636467139571703,1,0,0,0.0,0.0,0.0,0.0,False,3
2018,RO,PSTU,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,RO,PT,4,98000.0,1.8927867560110367,2,0,0,0.0,0.0,0.0,0.0,True,3
2018,RO,PTB,1,1644951.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RO,PTC,1,270000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RO,PV,5,206010.12,2.572942371631164,3,0,1,0.0,0.0,0.0,0.6,False,5
2018,RO,REDE,6,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,RO,SOLIDARIEDADE,1,660000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,RR,AVANTE,6,20000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RR,DC,3,110228.56,1.7991655203698333,2,0,0,0.0,0.0,0.0,0.0,False,3
2018,RR,DEM,5,280000.0,1.2365930599369086,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,RR,MDB,3,2912160.0,1.3756763555156821,1,0,2,0.0,1.0,0.0,0.6666666666666666,False,3
2018,RR,PATRI,9,218029.0,3.116253291582701,3,0,1,0.0,1.0,0.0,0.3333333333333333,False,8
2018,RR,PC DO B,4,25000.0,1.0,1,0,1,0.0,1.0,0.0,0.25,False,1
2018,RR,PCB,1,97296.76,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RR,PDT,3,20000.0,2.0,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,RR,PHS,7,339592.06999999995,1.3817776916774414,1,0,1,0.0,1.0,0.0,0.14285714285714285,False,7
2018,RR,PMB,2,21120.0,1.0544343247904626,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,RR,PODE,6,26487.86,5.033797201757972,5,0,0,0.0,0.0,0.0,0.0,False,6
2018,RR,PP,3,1737097.2,1.0125314097909248,1,1,2,1.0,1.0,0.3333333333333333,0.6666666666666666,False,3
2018,RR,PPL,1,1198.5,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RR,PPS,4,147916.72,2.6172041159798067,3,0,0,0.0,0.0,0.0,0.0,False,4
2018,RR,PR,6,3670000.0,3.0586805949812645,3,1,1,1.0,1.0,0.5,0.5,True,6
2018,RR,PRB,2,970040.0,1.0959382998912381,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,RR,PROS,6,20000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RR,PRP,4,19309.98,3.578584104827955,4,0,0,0.0,0.0,0.0,0.0,False,4
2018,RR,PRTB,4,7620.0,3.2346413530316194,3,0,1,0.0,0.0,0.0,0.75,False,4
2018,RR,PSB,5,91468.57,2.087280553166364,2,0,1,0.0,1.0,0.0,0.4,False,5
2018,RR,PSC,2,700960.0,1.1546698602057595,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,RR,PSD,4,140870.0,1.3074893274413386,1,1,0,0.0,0.0,0.25,0.0,False,3
2018,RR,PSDB,5,2550000.0,1.2106458639757218,1,1,2,1.0,1.0,0.2,0.4,False,4
2018,RR,PSL,9,110000.0,4.481481481481482,4,1,0,1.0,0.0,0.4444444444444444,0.0,False,5
2018,RR,PSOL,4,36419.81,3.7911242050831735,4,0,0,0.0,0.0,0.0,0.0,False,4
2018,RR,PSTU,1,888.8899999999999,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RR,PT,2,389900.41,1.1115584850968787,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,RR,PTB,4,107200.0,1.0314251582566771,1,0,1,0.0,0.0,0.0,0.25,False,4
2018,RR,PTC,2,303840.0,1.0127180866255365,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,RR,PV,6,108309.5,1.6949807699777588,2,0,0,0.0,0.0,0.0,0.0,False,6
2018,RR,REDE,4,171100.0,1.2882604560123265,1,1,0,1.0,0.0,0.25,0.0,False,3
2018,RR,SOLIDARIEDADE,6,473476.56000000006,4.071120872226915,4,1,4,1.0,3.0,0.6666666666666666,2.6666666666666665,False,6
2018,RS,AVANTE,5,273150.5,1.601956595832746,2,0,0,0.0,0.0,0.0,0.0,False,4
2018,RS,DC,2,16346.0,1.8783426132568504,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,RS,DEM,8,1100000.0,1.1980198019801982,1,1,1,1.0,1.0,0.125,0.125,False,2
2018,RS,MDB,25,12794450.0,10.106729122706541,10,4,8,4.0,8.0,1.6,3.2,True,25
2018,RS,NOVO,18,120818.97,10.023453555310468,10,1,1,1.0,1.0,0.5555555555555556,0.5555555555555556,False,18
2018,RS,PATRI,5,86530.84,2.088543815527472,2,0,0,0.0,0.0,0.0,0.0,False,5
2018,RS,PC DO B,26,908926.75,3.8478426648946997,4,0,1,0.0,1.0,0.0,0.15384615384615385,False,24
2018,RS,PCB,1,9036.88,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RS,PDT,23,1551220.0,3.9898483666219384,4,3,7,3.0,4.0,0.5217391304347826,1.2173913043478262,False,12
2018,RS,PHS,3,11031.419999999998,2.8543844534888057,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,RS,PMB,12,19800.0,1.0307619498343588,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,RS,PMN,3,210509.41999999998,1.0024228672565225,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,RS,PODE,1,600000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,RS,PP,18,10071129.69,6.564267901109525,7,4,6,4.0,6.0,1.5555555555555556,2.3333333333333335,False,17
2018,RS,PPL,22,42562.590000000004,10.040710853676583,10,0,1,0.0,1.0,0.0,0.45454545454545453,False,22
2018,RS,PPS,30,580313.5199999999,10.932621249765607,11,0,1,0.0,1.0,0.0,0.36666666666666664,False,30
2018,RS,PR,7,2500000.0,1.286431747077227,1,1,2,1.0,1.0,0.14285714285714285,0.2857142857142857,False,7
2018,RS,PRB,7,1146816.72,1.622505709176685,2,1,2,1.0,1.0,0.2857142857142857,0.5714285714285714,False,7
2018,RS,PROS,9,239650.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,RS,PRP,8,65788.57,3.2176639435487426,3,0,0,0.0,0.0,0.0,0.0,False,8
2018,RS,PSB,29,5934790.0,7.159161143235069,7,2,5,2.0,4.0,0.4827586206896552,1.206896551724138,False,29
2018,RS,PSC,9,301782.97000000003,1.0119166825542951,1,0,0,0.0,0.0,0.0,0.0,False,8
2018,RS,PSD,17,1694492.45,2.5051849047045445,3,1,1,1.0,1.0,0.17647058823529413,0.17647058823529413,False,16
2018,RS,PSDB,7,3548761.07,2.2149821518125887,2,2,3,1.0,2.0,0.5714285714285714,0.8571428571428571,False,7
2018,RS,PSL,21,10000.0,4.999999999999999,5,3,0,0.0,0.0,0.7142857142857143,0.0,False,5
2018,RS,PSOL,39,456025.3099999999,3.9281475392789504,4,1,1,1.0,1.0,0.10256410256410256,0.10256410256410256,False,38
2018,RS,PSTU,4,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,RS,PT,20,6739261.23,8.877619000666998,9,5,7,5.0,6.0,2.25,3.15,False,20
2018,RS,PTB,9,3899241.93,4.66615852608056,5,2,5,2.0,5.0,1.1111111111111112,2.7777777777777777,False,9
2018,RS,PTC,7,1528.26,5.999999999999998,6,0,0,0.0,0.0,0.0,0.0,False,6
2018,RS,PV,1,600000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,RS,REDE,6,733041.94,1.0222180960286749,1,0,1,0.0,1.0,0.0,0.16666666666666666,False,3
2018,RS,SOLIDARIEDADE,2,1150400.0,1.734586375738033,2,0,1,0.0,1.0,0.0,1.0,False,2
2018,SC,AVANTE,9,58141.8,2.1231389788423694,2,0,0,0.0,0.0,0.0,0.0,False,4
2018,SC,DC,1,59380.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,SC,DEM,2,159080.0,1.8758790961876546,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,SC,MDB,15,7129000.0,5.899538357833562,6,3,6,3.0,6.0,1.2,2.4,False,11
2018,SC,NOVO,16,68318.4,10.499775368265674,10,1,0,1.0,0.0,0.625,0.0,False,16
2018,SC,PATRI,16,27421.949999999997,8.013371782908537,8,0,0,0.0,0.0,0.0,0.0,True,16
2018,SC,PC DO B,1,1181207.38,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,SC,PCB,3,10543.02,2.0,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,SC,PDT,1,890000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,SC,PHS,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,SC,PMN,5,66766.5,2.256237126844653,2,0,0,0.0,0.0,0.0,0.0,False,5
