arquivo,quantidade,ano_eleicao,modelo,termo,antes,depois,dif
coeficientes.csv,razao_rep_ic_inf,2022,R2,n_eleicoes_senador,2.4113754124609077,2.411371412634921,-3.999825986866767e-06
coeficientes.csv,razao_rep_ic_inf,2022,R2,n_eleicoes_deputado_federal,1.487091900465736,1.4870936130019896,1.7125362536951627e-06
coeficientes.csv,razao_rep_ic_inf,2022,R2,n_eleicoes_deputado_estadual,1.4000940878519732,1.4001072131896175,1.3125337644304125e-05
coeficientes.csv,razao_rep_ic_inf,2022,R2,n_eleicoes_prefeito,1.3176594301796245,1.3176448984165463,-1.4531763078196036e-05
coeficientes.csv,razao_rep_ic_inf,2022,R2,n_eleicoes_vereador,1.1343435396458406,1.1343309144290712,-1.2625216769368564e-05
coeficientes.csv,razao_rep_ic_inf,2022,R2,prop_votos_nominais_lag,1.0823113749991926,1.082311706665393,3.3166620028168836e-07
coeficientes.csv,razao_rep_ic_inf,2022,R2,qe_sem_vitoria,1.476087817325364,1.4760573146167113,-3.05027086526799e-05
coeficientes.csv,razao_rep_ic_inf,2022,R2,mulher,1.2351017441233916,1.235631363111435,0.0005296189880434898
coeficientes.csv,razao_rep_ic_inf,2022,R2,negra,0.8676580309055593,0.8677513497932846,9.331888772534658e-05
coeficientes.csv,razao_rep_ic_inf,2022,R1,competitivo,4.1216930191396095,4.121379610268775,-0.00031340887083430857
coeficientes.csv,razao_rep_ic_inf,2022,R1,mulher,1.2660835251008564,1.2666367804162482,0.000553255315391743
coeficientes.csv,razao_rep_ic_inf,2022,R1,negra,0.8619122285040819,0.8619837749213217,7.154641723983168e-05
coeficientes.csv,razao_rep_ic_sup,2018,R2,n_eleicoes_governador,8.001073924288919,8.001070606377153,-3.317911765776671e-06
coeficientes.csv,razao_rep_ic_sup,2018,R2,n_eleicoes_senador,6.335464051166817,6.33577434168908,0.00031029052226294596
coeficientes.csv,razao_rep_ic_sup,2018,R2,n_eleicoes_deputado_federal,2.1558357172835665,2.1558815078871243,4.579060355780484e-05
coeficientes.csv,razao_rep_ic_sup,2018,R2,n_eleicoes_deputado_estadual,1.8872247094530004,1.8872370964438292,1.2386990828838762e-05
coeficientes.csv,razao_rep_ic_sup,2018,R2,n_eleicoes_prefeito,1.8000343220655357,1.8000356836466216,1.3615810858791377e-06
coeficientes.csv,razao_rep_ic_sup,2018,R2,n_eleicoes_vereador,1.4073594532079168,1.407353450947084,-6.002260832804751e-06
coeficientes.csv,razao_rep_ic_sup,2018,R2,prop_votos_nominais_lag,1.2109771821522564,1.2109770860443425,-9.610791384950801e-08
coeficientes.csv,razao_rep_ic_sup,2018,R2,qe_sem_vitoria,3.8121292469288406,3.812186419622241,5.71726934004424e-05
coeficientes.csv,razao_rep_ic_sup,2018,R2,mulher,1.6160185121009498,1.6159176702326794,-0.00010084186827041819
coeficientes.csv,razao_rep_ic_sup,2018,R2,negra,0.8300855648521407,0.8300960893629161,1.0524510775433704e-05
coeficientes.csv,razao_rep_ic_sup,2018,R1,competitivo,9.595846252812882,9.596669198150392,0.0008229453375108164
